phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
nawiasem mówiąc,"{'nawiasem': 25.11555004119873, 'mowiac': 24.43359088897705}","nawiasem mówiąc, musiałem z tym doktorem uważać.","{'nawiasem': 25.115550994873047, 'mowiac,': 27.915209770202637, 'musialem': 20.44831085205078, 'z': 5.72349739074707, 'tym': 15.14794635772705, 'doktorem': 20.997321128845215, 'uwazac.': 21.387375831604004}",между прочим,"{'между': 0.0, 'прочим': 6.992068290710449}","между прочим, мне приходилось быть с ним начеку.","{'между': 0.0, 'прочим,': 7.189598083496094, 'мне': 5.209815979003906, 'приходилось': 5.380288124084473, 'быть': 4.494050025939941, 'с': 4.570905685424805, 'ним': 0.8536081314086914, 'начеку.': 11.068495750427246}",вскользь говоря,"{'вскользь': 11.076133728027344, 'говоря': 8.648574829101562}","вскользь говоря, мне приходилось быть с ним начеку.","{'вскользь': 11.076133728027344, 'говоря,': 9.053961753845215, 'мне': 4.394890785217285, 'приходилось': 5.793344497680664, 'быть': 4.909371376037598, 'с': 4.230423927307129, 'ним': 0.9001607894897461, 'начеку.': 9.252985954284668}"
można powiedzieć,"{'mozna': 16.303871154785156, 'powiedziec': 24.83356475830078}","umiem załatwiać takie rzeczy. mam to, można powiedzieć, we krwi. od pokoleń.","{'umiem': 12.013282299041748, 'zalatwiac': 34.75174808502197, 'takie': 11.842986106872559, 'rzeczy.': 12.109344482421875, 'mam': 14.41826343536377, 'to,': 12.185688972473145, 'mozna': 15.56474494934082, 'powiedziec,': 18.025075912475586, 'we': 6.335504531860352, 'krwi.': 17.014315605163574, 'od': 7.478193283081055, 'pokolen.': 18.929580688476562}",можно сказать,"{'можно': 0.0, 'сказать': 4.402440071105957}","я умею улаживать такие дела. у меня это, можно сказать, в крови. от многих поколений.","{'я': 0.0, 'умею': 10.7825288772583, 'улаживать': 10.199162483215332, 'такие': 4.319499969482422, 'дела.': 2.3076229095458984, 'у': 9.68045711517334, 'меня': 0.689967155456543, 'это,': 9.867745399475098, 'можно': 4.05207633972168, 'сказать,': 0.05794525146484375, 'в': 3.9549789428710938, 'крови.': 0.5572967529296875, 'от': 7.316331386566162, 'многих': 7.076847076416016, 'поколений.': 8.403654098510742}",можно поведать,"{'можно': 0.0, 'поведать': 11.743484497070312}","я умею улаживать такие дела. у меня это, можно поведать, в крови. от многих поколений.","{'я': 0.0, 'умею': 10.7825288772583, 'улаживать': 10.199162483215332, 'такие': 4.319499969482422, 'дела.': 2.3076229095458984, 'у': 9.68045711517334, 'меня': 0.689967155456543, 'это,': 9.867745399475098, 'можно': 4.05207633972168, 'поведать,': 16.811585426330566, 'в': 3.273818016052246, 'крови.': 1.0823698043823242, 'от': 6.911829948425293, 'многих': 7.036086082458496, 'поколений.': 7.835026741027832}"
w gruncie,"{'w': 0.0, 'gruncie': 30.613924980163574, 'rzeczy': 12.134125709533691}","regułą, a w gruncie rzeczy zasługą przeoryszy było to, że każdy z gości występował z kazaniem lub wykładem dla mniszek.","{'regula,': 10.530940055847168, 'a': 3.2751502990722656, 'w': 5.722047805786133, 'gruncie': 36.412699699401855, 'rzeczy': 16.45242691040039, 'zasluga': 18.12014865875244, 'przeoryszy': 26.50862407684326, 'bylo': 12.035052299499512, 'to,': 9.755110740661621, 'ze': 3.87595272064209, 'kazdy': 13.974588394165039, 'z': 4.928289413452148, 'gosci': 13.95789623260498, 'wystepowal': 24.32462787628174, 'kazaniem': 13.260855674743652, 'lub': 7.599216461181641, 'wykladem': 21.112136840820312, 'dla': 11.339607238769531, 'mniszek.': 21.391858100891113}",в сущности,"{'в': 0.0, 'сущности': 9.258739471435547}","правилом, и, в сущности, заслугой аббатисы было то, что каждый из гостей выступал с проповедью или с лекцией для монашек.","{'правилом,': 12.630473136901855, 'и,': 7.001358985900879, 'в': 3.5179929733276367, 'сущности,': 3.9582815170288086, 'заслугой': 11.801944732666016, 'аббатисы': 13.857170104980469, 'было': 2.11627197265625, 'то,': 0.8410234451293945, 'что': 0.0048732757568359375, 'каждый': 8.289584159851074, 'из': 2.644362449645996, 'гостей': 6.96611213684082, 'выступал': 9.304691314697266, 'с': 2.852407455444336, 'проповедью': 3.856959342956543, 'или': 4.468791961669922, 'лекцией': 4.902756690979004, 'для': 5.436301231384277, 'монашек.': 8.597455978393555}",в основе речи,"{'в': 0.0, 'основе': 7.469600200653076, 'речи': 8.861690521240234}","правилом, и, в основе речи, заслугой аббатисы было то, что каждый из гостей выступал с проповедью или с лекцией для монашек.","{'правилом,': 12.630473136901855, 'и,': 7.001358985900879, 'в': 3.5179929733276367, 'основе': 8.361597061157227, 'речи,': 10.59793472290039, 'заслугой': 14.240321159362793, 'аббатисы': 13.43075180053711, 'было': 3.193873405456543, 'то,': 1.3885126113891602, 'что': 0.0073394775390625, 'каждый': 7.649444580078125, 'из': 2.8786849975585938, 'гостей': 7.46360969543457, 'выступал': 8.606103897094727, 'с': 2.9205713272094727, 'проповедью': 3.4732255935668945, 'или': 4.075754165649414, 'лекцией': 5.20913028717041, 'для': 5.160425186157227, 'монашек.': 8.5567045211792}"
jak wiadomo,"{'jak': 6.630247116088867, 'wiadomo': 16.79484462738037}","okazało się, że tempe, jak wiadomo, był u szczytu, pani osłabędzka umarła na serce w nędzy.","{'okazalo': 16.52769184112549, 'sie,': 16.990199089050293, 'ze': 6.266471862792969, 'tempe,': 19.08889102935791, 'jak': 7.008737564086914, 'wiadomo,': 14.942956924438477, 'byl': 9.580653190612793, 'u': 7.244123458862305, 'szczytu,': 17.184547424316406, 'pani': 10.407840728759766, 'oslabedzka': 31.191190719604492, 'umarla': 18.985692977905273, 'na': 4.653774261474609, 'serce': 11.894844055175781, 'w': 3.384675979614258, 'nedzy.': 18.906956672668457}",как известно,"{'как': 0.0, 'известно': 6.380215167999268}","что же получалось, темпе, как известно, находился наверху, госпожа ослабендзкая в нищете умерла от болезни сердца.","{'что': 0.0, 'же': 5.352291107177734, 'получалось,': 12.458849906921387, 'темпе,': 22.109405517578125, 'как': 4.003972053527832, 'известно,': 6.296022415161133, 'находился': 9.132291793823242, 'наверху,': 8.494622230529785, 'госпожа': 11.253620147705078, 'ослабендзкая': 42.04525661468506, 'в': 5.318564414978027, 'нищете': 10.43741226196289, 'умерла': 8.62964153289795, 'от': 2.283763885498047, 'болезни': 4.047379493713379, 'сердца.': 5.158368110656738}",как ведомо,"{'как': 0.0, 'ведомо': 13.593973159790039}","что же получалось, темпе, как ведомо, находился наверху, госпожа ослабендзкая в нищете умерла от болезни сердца.","{'что': 0.0, 'же': 5.352291107177734, 'получалось,': 12.458849906921387, 'темпе,': 22.109405517578125, 'как': 4.003972053527832, 'ведомо,': 15.453948020935059, 'находился': 9.033670425415039, 'наверху,': 8.731949806213379, 'госпожа': 11.216541290283203, 'ослабендзкая': 40.943971157073975, 'в': 4.953873634338379, 'нищете': 10.255861282348633, 'умерла': 8.444669723510742, 'от': 2.589998245239258, 'болезни': 3.8194446563720703, 'сердца.': 5.52017879486084}"
moim zdaniem,"{'moim': 11.820823669433594, 'zdaniem': 23.374764442443848}","podejrzanych nadal było ośniu ludzi, z czego dwoje, moim zdaniem, można wykluczyć z powodów psychologicznych.","{'podejrzanych': 32.707783699035645, 'nadal': 12.716666221618652, 'bylo': 8.540521621704102, 'osniu': 17.15282154083252, 'ludzi,': 12.327645301818848, 'z': 4.292322158813477, 'czego': 12.157918930053711, 'dwoje,': 16.568575859069824, 'moim': 12.839085578918457, 'zdaniem,': 14.791513442993164, 'mozna': 13.319695472717285, 'wykluczyc': 21.65486240386963, 'powodow': 11.770171165466309, 'psychologicznych.': 19.98484516143799}",по его мнению,"{'по': 0.0, 'его': 7.188804626464844, 'мнению': 1.915421485900879}","подозреваемых до сих пор было восемь человек, из них двое, по моему мнению, исключались по психологическим мотивам.","{'подозреваемых': 9.896131038665771, 'до': 6.53118896484375, 'сих': 4.320796966552734, 'пор': 0.010128021240234375, 'было': 5.975674629211426, 'восемь': 5.330789566040039, 'человек,': 1.6624393463134766, 'из': 4.018446922302246, 'них': 0.5634880065917969, 'двое,': 5.242424011230469, 'по': 3.0477991104125977, 'моему': 6.8415021896362305, 'мнению,': 0.3307228088378906, 'исключались': 10.38056755065918, 'психологическим': 7.073739051818848, 'мотивам.': 2.9238739013671875}",моим зданием,"{'моим': 6.8537774085998535, 'зданием': 10.73774242401123}","подозреваемых до сих пор было восемь человек, из них двое, моим зданием, исключались по психологическим мотивам.","{'подозреваемых': 9.896131038665771, 'до': 6.53118896484375, 'сих': 4.320796966552734, 'пор': 0.010128021240234375, 'было': 5.975674629211426, 'восемь': 5.330789566040039, 'человек,': 1.6624393463134766, 'из': 4.018446922302246, 'них': 0.5634880065917969, 'двое,': 5.242424011230469, 'моим': 14.865036964416504, 'зданием,': 15.47839069366455, 'исключались': 12.725812911987305, 'по': 3.546772003173828, 'психологическим': 8.309086799621582, 'мотивам.': 2.7552032470703125}"
jednym słowem,"{'jednym': 17.644442558288574, 'slowem': 18.54765796661377}","zrobił to jednym gestem i jednym słowem, reynevan w życiu nie widział równie sprawnie rzuconego zaklęcia.","{'zrobil': 16.021710872650146, 'to': 7.97578239440918, 'jednym': 4.715458869934082, 'gestem': 16.54298496246338, 'i': 7.063634872436523, 'slowem,': 17.12209129333496, 'reynevan': 27.00081443786621, 'w': 5.058347702026367, 'zyciu': 16.04930305480957, 'nie': 5.59846305847168, 'widzial': 14.881503105163574, 'rownie': 15.11279010772705, 'sprawnie': 15.132258415222168, 'rzuconego': 24.315695762634277, 'zaklecia.': 20.48993968963623}",одним словом,"{'одним': 6.0306901931762695, 'словом': 2.2404518127441406}","он сделал это одним жестом и одним словом, рейневан в жизни не видел столь ловко брошенного заклинания.","{'он': 0.0, 'сделал': 8.155994415283203, 'это': 3.4658737182617188, 'одним': 5.697707176208496, 'жестом': 4.907553672790527, 'и': 2.6196041107177734, 'словом,': 3.9110498428344727, 'рейневан': 21.61332607269287, 'в': 4.976646423339844, 'жизни': 5.5258636474609375, 'не': 0.4567737579345703, 'видел': 1.4866666793823242, 'столь': 3.907843589782715, 'ловко': 8.385875701904297, 'брошенного': 4.6954193115234375, 'заклинания.': 4.873638153076172}",единым словом,"{'единым': 6.121313095092773, 'словом': 5.32960319519043}","он сделал это одним жестом и единым словом, рейневан в жизни не видел столь ловко брошенного заклинания.","{'он': 0.0, 'сделал': 8.155994415283203, 'это': 3.4658737182617188, 'одним': 6.385385513305664, 'жестом': 4.907553672790527, 'и': 2.6196041107177734, 'единым': 8.905912399291992, 'словом,': 5.093536376953125, 'рейневан': 21.445977210998535, 'в': 5.002435684204102, 'жизни': 5.922061920166016, 'не': 0.4517173767089844, 'видел': 1.5793952941894531, 'столь': 3.7456979751586914, 'ловко': 8.70538330078125, 'брошенного': 4.709012031555176, 'заклинания.': 4.603876113891602}"
co znaczy,"{'co': 0.0, 'znaczy': 20.73785972595215}","ot, co znaczy wiedzieć, na jakiego konia postawić!","{'ot,': 5.002660751342773, 'co': 7.438290119171143, 'znaczy': 26.729915618896484, 'wiedziec,': 20.248462677001953, 'na': 6.05759334564209, 'jakiego': 12.209833145141602, 'konia': 12.545881271362305, 'postawic!': 26.409324645996094}",что называется,"{'что': 0.0, 'называется': 7.739140510559082}","вот что называется угадать, на какую лошадь поставить!","{'вот': 0.0, 'что': 4.327348709106445, 'называется': 6.939621925354004, 'угадать,': 16.33073902130127, 'на': 4.08828067779541, 'какую': 3.1314687728881836, 'лошадь': 5.593635559082031, 'поставить!': 6.737138748168945}",что значит,"{'что': 0.0, 'значит': 6.575794219970703}","вот что значит угадать, на какую лошадь поставить!","{'вот': 0.0, 'что': 4.327348709106445, 'значит': 3.542970657348633, 'угадать,': 13.803496360778809, 'на': 4.458587646484375, 'какую': 3.2147226333618164, 'лошадь': 5.819472312927246, 'поставить!': 5.978217124938965}"
wygląda na to,"{'wyglada': 17.337066650390625, 'na': 8.09350299835205, 'to': 6.245314598083496}","wygląda na to, że lubimy takie pochwały.","{'wyglada': 17.33707046508789, 'na': 8.093505859375, 'to,': 11.436795234680176, 'ze': 7.11995792388916, 'lubimy': 14.319677352905273, 'takie': 8.516033172607422, 'pochwaly.': 26.777402877807617}",судя по всему,"{'судя': 3.829318046569824, 'по': 0.02623748779296875, 'всему': 1.3844575881958008}","судя по всему, мы любим похвалу как таковую.","{'судя': 3.829318046569824, 'по': 0.02623748779296875, 'всему,': 1.7195167541503906, 'мы': 4.989696502685547, 'любим': 8.625722885131836, 'похвалу': 11.702262878417969, 'как': 5.606725692749023, 'таковую.': 4.489864349365234}",глядит на то,"{'глядит': 3.5429582595825195, 'на': 1.8873491287231445, 'то': 4.797438621520996}","глядит на то, мы любим похвалу как таковую.","{'глядит': 3.5429582595825195, 'на': 1.8873491287231445, 'то,': 4.932711601257324, 'мы': 10.31645393371582, 'любим': 6.224458694458008, 'похвалу': 11.556865692138672, 'как': 5.890294075012207, 'таковую.': 5.377169609069824}"
na miłosierdzie boskie,"{'na': 0.0, 'milosierdzie': 31.81484031677246, 'boskie': 16.753050804138184}","a, na miłosierdzie boskie! - zawołał - czy to ziemia jest rajem, żeby od niej wszystkiego dobrego razem wymagać było można!","{'a,': 3.784316062927246, 'na': 10.311378479003906, 'milosierdzie': 32.039896965026855, 'boskie!': 22.538047790527344, '-': 6.056941986083984, 'zawolal': 20.271615028381348, 'czy': 7.623998641967773, 'to': 4.308289527893066, 'ziemia': 10.442816734313965, 'jest': 4.66218376159668, 'rajem,': 18.94362163543701, 'zeby': 11.069994926452637, 'od': 5.41599178314209, 'niej': 9.146055221557617, 'wszystkiego': 11.219269752502441, 'dobrego': 19.32564926147461, 'razem': 11.571329116821289, 'wymagac': 22.753125190734863, 'bylo': 11.934053421020508, 'mozna!': 17.354249954223633}",ради бога,"{'ради': 0.0, 'бога': 11.743861198425293}","да скажите, ради бога, — вскричал он, — разве наша земля — рай, чтоб от нее можно было требовать всего этого?","{'да': 0.0, 'скажите,': 13.62939453125, 'ради': 7.560947895050049, 'бога,': 1.2547073364257812, '—': 3.0139474868774414, 'вскричал': 5.1269330978393555, 'он,': 1.905653953552246, 'разве': 4.05368709564209, 'наша': 7.01594352722168, 'земля': 4.417197227478027, 'рай,': 7.744145393371582, 'чтоб': 7.316383361816406, 'от': 6.523216247558594, 'нее': 1.025339126586914, 'можно': 3.2699241638183594, 'было': 0.013519287109375, 'требовать': 4.690483093261719, 'всего': 3.723268508911133, 'этого?': 4.773906707763672}",на милосердие бога,"{'на': 0.0, 'милосердие': 11.326730728149414, 'бога': 7.4792704582214355}","да скажите, на милосердие бога, — вскричал он, — разве наша земля — рай, чтоб от нее можно было требовать всего этого?","{'да': 0.0, 'скажите,': 13.62939453125, 'на': 4.803745269775391, 'милосердие': 13.735291481018066, 'бога,': 9.431464195251465, '—': 3.155529022216797, 'вскричал': 6.444339752197266, 'он,': 2.5308876037597656, 'разве': 4.231767654418945, 'наша': 7.946550369262695, 'земля': 3.396733283996582, 'рай,': 6.41124153137207, 'чтоб': 6.903143882751465, 'от': 6.418889045715332, 'нее': 1.6091833114624023, 'можно': 3.585336685180664, 'было': 0.015920639038085938, 'требовать': 3.5918121337890625, 'всего': 4.188359260559082, 'этого?': 4.917949676513672}"
więc jednak,"{'wiec': 9.37441349029541, 'jednak': 12.625996589660645}","odróżnia nas... tak..., więc jednak","{'odroznia': 22.06809711456299, 'nas...': 18.739863395690918, 'tak...,': 17.34912395477295, 'wiec': 10.96007251739502, 'jednak': 11.917354583740234}",все же,"{'все': 0.0, 'же': 5.203333377838135}","различает же нас… ага, все же…","{'различает': 9.899880409240723, 'же': 7.348628997802734, 'нас…': 12.130697250366211, 'ага,': 10.397924423217773, 'все': 5.049447059631348, 'же…': 6.5707807540893555}",ведь однако,"{'ведь': 0.0, 'однако': 8.477264404296875}","различает же нас… ага, ведь однако…","{'различает': 9.899880409240723, 'же': 7.348628997802734, 'нас…': 12.130697250366211, 'ага,': 10.397924423217773, 'ведь': 6.558016300201416, 'однако…': 12.488622665405273}"
także i,"{'takze': 16.145273208618164, 'i': 5.836881637573242}",odkrycie harvey'a ma obok praktycznego także i filozoficzne znaczenie.,"{'odkrycie': 22.696310997009277, ""harvey'a"": 30.162019729614258, 'ma': 7.368389129638672, 'obok': 13.929427146911621, 'praktycznego': 18.8902006149292, 'takze': 13.664857864379883, 'i': 4.019227981567383, 'filozoficzne': 20.224780082702637, 'znaczenie.': 12.279329299926758}",еще и,"{'еще': 0.0, 'и': 3.6758852005004883}","но, кроме практического, открытие гарвея имеет еще и философское значение.","{'но,': 2.8930740356445312, 'кроме': 7.291098594665527, 'практического,': 13.073506355285645, 'открытие': 11.819685935974121, 'гарвея': 18.54293441772461, 'имеет': 5.022205352783203, 'еще': 1.871079444885254, 'и': 0.3861064910888672, 'философское': 4.447652816772461, 'значение.': 0.9055652618408203}",также и,"{'также': 5.060900688171387, 'и': 4.155108451843262}","но, кроме практического, открытие гарвея имеет также и философское значение.","{'но,': 2.8930740356445312, 'кроме': 7.291098594665527, 'практического,': 13.073506355285645, 'открытие': 11.819685935974121, 'гарвея': 18.54293441772461, 'имеет': 5.022205352783203, 'также': 3.7634735107421875, 'и': 0.69085693359375, 'философское': 4.465550422668457, 'значение.': 0.8415164947509766}"
czy jak,"{'czy': 8.713708877563477, 'jak': 9.932404518127441}","pozwoliłem. bo co on, zniewolony czy jak? pogadaliśmy.","{'pozwolilem.': 38.84709072113037, 'bo': 12.356392860412598, 'co': 10.825132369995117, 'on,': 12.456006050109863, 'zniewolony': 30.15865707397461, 'czy': 10.192896842956543, 'jak?': 13.844344139099121, 'pogadalismy.': 30.850448608398438}",что ли,"{'что': 0.0, 'ли': 6.380331516265869}","позволил. он что, несвободен, что ли? мы поговорили.","{'позволил.': 13.27591609954834, 'он': 8.255849838256836, 'что,': 7.166041374206543, 'несвободен,': 14.64661979675293, 'что': 0.5798854827880859, 'ли?': 0.5101127624511719, 'мы': 7.037209510803223, 'поговорили.': 11.399455070495605}",что как,"{'что': 0.0, 'как': 5.472841739654541}","позволил. он что, несвободен, что как? мы поговорили.","{'позволил.': 13.27591609954834, 'он': 8.255849838256836, 'что,': 7.166041374206543, 'несвободен,': 14.64661979675293, 'что': 0.5798854827880859, 'как?': 12.928667068481445, 'мы': 6.379411697387695, 'поговорили.': 11.706694602966309}"
w dodatku,"{'w': 0.0, 'dodatku': 33.2635498046875}","sami własny klasztor niszczą, w dodatku z ochotą.","{'sami': 11.40011978149414, 'wlasny': 26.17194938659668, 'klasztor': 20.800419807434082, 'niszcza,': 20.474631309509277, 'w': 2.763246536254883, 'dodatku': 18.248388290405273, 'z': 3.2062740325927734, 'ochota.': 17.809758186340332}",к тому же,"{'к': 0.0, 'тому': 8.471244812011719, 'же': 0.7838878631591797}",сами собственный монастырь разрушают к тому же с охотой.,"{'сами': 0.0, 'собственный': 12.1109037399292, 'монастырь': 7.875546932220459, 'разрушают': 13.186515808105469, 'к': 6.642672538757324, 'тому': 3.696033477783203, 'же': 1.0795345306396484, 'с': 4.312020301818848, 'охотой.': 8.953216552734375}",в дополнении,"{'в': 0.0, 'дополнении': 11.772720336914062}",сами собственный монастырь разрушают в дополнении с охотой.,"{'сами': 0.0, 'собственный': 12.1109037399292, 'монастырь': 7.875546932220459, 'разрушают': 13.186515808105469, 'в': 4.116881370544434, 'дополнении': 13.208984375, 'с': 4.798823356628418, 'охотой.': 10.220975875854492}"
nieomalże,{'nieomalze': 32.040005683898926},to było nieomalże ostatnie nasze zwycięstwo.,"{'to': 0.0, 'bylo': 19.818060398101807, 'nieomalze': 31.134840965270996, 'ostatnie': 10.62623405456543, 'nasze': 9.823600769042969, 'zwyciestwo.': 26.620708465576172}",едва ли не,"{'едва': 8.080429077148438, 'ли': 3.121053695678711, 'не': 2.5206966400146484}",это была едва ли не последняя наша победа.,"{'это': 0.0, 'была': 5.427010536193848, 'едва': 7.678170680999756, 'ли': 0.5712394714355469, 'не': 0.04294776916503906, 'последняя': 3.105632781982422, 'наша': 3.782130241394043, 'победа.': 8.894689559936523}",необработанные,{'необработанные': 11.472883224487305},это была необработанные последняя наша победа.,"{'это': 0.0, 'была': 5.427010536193848, 'необработанные': 21.864940643310547, 'последняя': 11.998025894165039, 'наша': 7.652283668518066, 'победа.': 7.556684494018555}"
nic podobnego,"{'nic': 5.166241645812988, 'podobnego': 30.394588470458984}",jej nic podobnego przydarzyć się nie mogło więc to miłosierdzie nie budziło w niej żadnych osobistych uczuć czy też obaw.,"{'jej': 8.810270309448242, 'nic': 13.30976676940918, 'podobnego': 20.223647117614746, 'przydarzyc': 26.24618911743164, 'sie': 8.464855194091797, 'nie': 5.537144660949707, 'moglo': 12.872039794921875, 'wiec': 9.241368293762207, 'to': 12.430219650268555, 'milosierdzie': 23.300336837768555, 'budzilo': 17.31250762939453, 'w': 2.346040725708008, 'niej': 6.371037483215332, 'zadnych': 15.958942413330078, 'osobistych': 20.382872581481934, 'uczuc': 16.255264282226562, 'czy': 11.847329139709473, 'tez': 9.842999458312988, 'obaw.': 19.550524711608887}",ничего подобного,"{'ничего': 0.0, 'подобного': 7.7904767990112305}",с клэр ничего подобного случиться не могло и это сочувствие не пробуждало в ней личных чувств или опасений.,"{'с': 0.0, 'клэр': 18.344557762145996, 'ничего': 9.187976837158203, 'подобного': 4.437912940979004, 'случиться': 9.172945022583008, 'не': 3.3902082443237305, 'могло': 1.6190147399902344, 'и': 4.632765769958496, 'это': 3.6796045303344727, 'сочувствие': 12.829710006713867, 'пробуждало': 8.683586120605469, 'в': 0.9975166320800781, 'ней': 1.174875259399414, 'личных': 10.429040908813477, 'чувств': 0.9438190460205078, 'или': 5.050636291503906, 'опасений.': 7.073543548583984}",нет подобного,"{'нет': 0.0, 'подобного': 10.186307907104492}",с клэр нет подобного случиться не могло и это сочувствие не пробуждало в ней личных чувств или опасений.,"{'с': 0.0, 'клэр': 18.344557762145996, 'нет': 7.80919075012207, 'подобного': 9.657279968261719, 'случиться': 10.4408597946167, 'не': 3.2701587677001953, 'могло': 2.495626449584961, 'и': 4.236782073974609, 'это': 3.126405715942383, 'сочувствие': 12.85403823852539, 'пробуждало': 9.596606254577637, 'в': 1.2560005187988281, 'ней': 0.9824962615966797, 'личных': 10.431699752807617, 'чувств': 0.7741794586181641, 'или': 4.895153045654297, 'опасений.': 7.479937553405762}"
co tam,"{'co': 0.0, 'tam': 14.4155912399292}","gdybyś nie palił… co tam, i tak wystarczy tylko na kartofle i chleb.","{'gdybys': 20.15669059753418, 'nie': 11.335660934448242, 'palil...': 25.49020290374756, 'co': 9.7147798538208, 'tam,': 12.5193452835083, 'i': 4.283233642578125, 'tak': 5.176488876342773, 'wystarczy': 16.35761070251465, 'tylko': 7.226748466491699, 'na': 5.145657539367676, 'kartofle': 20.5688419342041, 'chleb.': 12.873392105102539}",да ладно,"{'да': 0.0, 'ладно': 10.82226276397705}","если б ты еще не курил… ну да ладно, все равно хватит только на хлеб да на картошку.","{'если': 0.0, 'б': 7.11085844039917, 'ты': 3.1426734924316406, 'еще': 5.696122169494629, 'не': 3.0174198150634766, 'курил…': 10.37444019317627, 'ну': 5.570500373840332, 'да': 3.8226852416992188, 'ладно,': 1.5007705688476562, 'все': 3.303253173828125, 'равно': 0.5866508483886719, 'хватит': 8.224729537963867, 'только': 8.01182746887207, 'на': 0.8905277252197266, 'хлеб': 6.215238571166992, 'картошку.': 6.978494644165039}",что там,"{'что': 0.0, 'там': 6.751535892486572}","если б ты еще не курил… ну что там, все равно хватит только на хлеб да на картошку.","{'если': 0.0, 'б': 7.11085844039917, 'ты': 3.1426734924316406, 'еще': 5.696122169494629, 'не': 3.0174198150634766, 'курил…': 10.37444019317627, 'ну': 5.570500373840332, 'что': 3.457132339477539, 'там,': 6.612021446228027, 'все': 4.65964412689209, 'равно': 3.886176109313965, 'хватит': 8.630233764648438, 'только': 6.472739219665527, 'на': 0.8463344573974609, 'хлеб': 6.669118881225586, 'да': 3.6154308319091797, 'картошку.': 7.43630313873291}"
nie inaczej jak,"{'nie': 6.965242385864258, 'inaczej': 27.795968055725098, 'jak': 7.0763397216796875}","za to zająć się czasami którąś z dziewcząt ze służby, lecz nie inaczej jak w poufnym porozumieniu z marfą pietrowna.","{'za': 0.0, 'to': 5.062565803527832, 'zajac': 18.254847526550293, 'sie': 9.038064956665039, 'czasami': 17.628500938415527, 'ktoras': 16.949169158935547, 'z': 3.091236114501953, 'dziewczat': 18.240490913391113, 'ze': 7.442636489868164, 'sluzby,': 21.953770637512207, 'lecz': 8.824212074279785, 'nie': 4.56455135345459, 'inaczej': 15.367995262145996, 'jak': 6.174579620361328, 'w': 4.083930969238281, 'poufnym': 23.849700927734375, 'porozumieniu': 21.68144989013672, 'marfa': 17.332261085510254, 'pietrowna.': 25.247618675231934}",не иначе как,"{'не': 0.0, 'иначе': 10.061405181884766, 'как': 1.4983339309692383}","за это марфа петровна позволяет мне приглянуть иногда на сенных девушек, но не иначе как с ее секретного ведома.","{'за': 0.0, 'это': 7.981778621673584, 'марфа': 16.5752010345459, 'петровна': 7.76727294921875, 'позволяет': 8.863119125366211, 'мне': 3.7039499282836914, 'приглянуть': 16.108216285705566, 'иногда': 8.912720680236816, 'на': 3.889834403991699, 'сенных': 13.748536109924316, 'девушек,': 6.268450736999512, 'но': 3.598062515258789, 'не': 3.0693931579589844, 'иначе': 5.040315628051758, 'как': 0.7321529388427734, 'с': 2.0683326721191406, 'ее': 4.471220016479492, 'секретного': 12.405122756958008, 'ведома.': 4.231443405151367}",как по-иному,"{'как': 0.0, 'по-иному': 14.588687896728516}","за это марфа петровна позволяет мне приглянуть иногда на сенных девушек, но как по-иному с ее секретного ведома.","{'за': 0.0, 'это': 7.981778621673584, 'марфа': 16.5752010345459, 'петровна': 7.76727294921875, 'позволяет': 8.863119125366211, 'мне': 3.7039499282836914, 'приглянуть': 16.108216285705566, 'иногда': 8.912720680236816, 'на': 3.889834403991699, 'сенных': 13.748536109924316, 'девушек,': 6.268450736999512, 'но': 3.598062515258789, 'как': 3.8204851150512695, 'по-иному': 14.12109661102295, 'с': 3.826165199279785, 'ее': 5.07254695892334, 'секретного': 14.623347282409668, 'ведома.': 7.756379127502441}"
