phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
за чутками,"{'за': 0.0, 'чутками': 18.108492851257324}","а те, що клуб, за чутками, кришує губернатор, теж особливого резонансу не викликало — нічого іншого від губернатора, в принципі, й не чекали.","{'а': 0.0, 'те,': 9.580294609069824, 'що': 8.611584663391113, 'клуб,': 15.036563873291016, 'за': 4.8018999099731445, 'чутками,': 20.366369247436523, 'кришує': 16.640378952026367, 'губернатор,': 17.488587379455566, 'теж': 9.554628372192383, 'особливого': 12.214132308959961, 'резонансу': 12.940757751464844, 'не': 2.4550390243530273, 'викликало': 17.647396087646484, '—': 7.29267692565918, 'нічого': 6.207731246948242, 'іншого': 7.2243146896362305, 'від': 5.176321029663086, 'губернатора,': 11.792057991027832, 'в': 4.23388671875, 'принципі,': 12.000570297241211, 'й': 4.709294319152832, 'чекали.': 16.715625762939453}",по слухам,"{'по': 0.0, 'слухам': 8.841740608215332}","а то, что клуб, по слухам, крышует губернатор, тоже особого резонанса не вызывало – ничего другого от губернатора, в принципе, и не ждали.","{'а': 0.0, 'то,': 7.950370788574219, 'что': 0.46137237548828125, 'клуб,': 13.568721771240234, 'по': 3.7774343490600586, 'слухам,': 3.6562232971191406, 'крышует': 10.525750160217285, 'губернатор,': 9.382501602172852, 'тоже': 4.3267011642456055, 'особого': 8.931156158447266, 'резонанса': 5.399130821228027, 'не': 0.48121070861816406, 'вызывало': 3.886087417602539, '–': 5.090969085693359, 'ничего': 6.518324851989746, 'другого': 5.753032684326172, 'от': 3.148655891418457, 'губернатора,': 7.050365447998047, 'в': 4.082663536071777, 'принципе,': 2.059666633605957, 'и': 1.226959228515625, 'ждали.': 1.2897186279296875}",за слухами,"{'за': 0.0, 'слухами': 15.879131317138672}","а то, что клуб, за слухами, крышует губернатор, тоже особого резонанса не вызывало – ничего другого от губернатора, в принципе, и не ждали.","{'а': 0.0, 'то,': 7.950370788574219, 'что': 0.46137237548828125, 'клуб,': 13.568721771240234, 'за': 5.182075500488281, 'слухами,': 19.078960418701172, 'крышует': 10.935951232910156, 'губернатор,': 10.81989860534668, 'тоже': 4.745172500610352, 'особого': 9.456920623779297, 'резонанса': 5.423317909240723, 'не': 0.5051651000976562, 'вызывало': 4.250373840332031, '–': 5.089849472045898, 'ничего': 6.494991779327393, 'другого': 5.756686210632324, 'от': 3.15194034576416, 'губернатора,': 6.591419219970703, 'в': 3.8934249877929688, 'принципе,': 2.4535722732543945, 'и': 1.3670177459716797, 'ждали.': 1.320383071899414}"
таким чином,"{'таким': 5.713441371917725, 'чином': 11.304262161254883}","таким чином, не треба було виходити з палацика у ті святочні дні, коли муситься трапезувати під відкритим небом.","{'таким': 5.713441848754883, 'чином,': 12.751000881195068, 'не': 4.289363861083984, 'треба': 12.752326011657715, 'було': 7.55084228515625, 'виходити': 16.347025871276855, 'з': 4.363763809204102, 'палацика': 22.694520950317383, 'у': 7.3605451583862305, 'ті': 8.710345268249512, 'святочні': 19.03465175628662, 'дні,': 9.253046035766602, 'коли': 3.6813220977783203, 'муситься': 18.81002140045166, 'трапезувати': 18.68158531188965, 'під': 6.1291093826293945, 'відкритим': 18.820717811584473, 'небом.': 10.011967658996582}",таким образом,"{'таким': 5.713441371917725, 'образом': 1.3183479309082031}","таким образом, не нужно было выходить из особняка в те праздничные дни, когда требовалось трапезничать под открытым небом.","{'таким': 5.713441848754883, 'образом,': 1.8817615509033203, 'не': 4.14793586730957, 'нужно': 4.565648078918457, 'было': 3.2387523651123047, 'выходить': 5.361539840698242, 'из': 1.143075942993164, 'особняка': 8.776947021484375, 'в': 3.156477928161621, 'те': 5.402043342590332, 'праздничные': 7.005653381347656, 'дни,': 0.2745628356933594, 'когда': 0.4768352508544922, 'требовалось': 7.287844657897949, 'трапезничать': 12.03271770477295, 'под': 6.050687789916992, 'открытым': 0.9299297332763672, 'небом.': 0.5432853698730469}",таким способом,"{'таким': 5.713441371917725, 'способом': 3.6251049041748047}","таким способом, не нужно было выходить из особняка в те праздничные дни, когда требовалось трапезничать под открытым небом.","{'таким': 5.713441848754883, 'способом,': 5.405984878540039, 'не': 3.875215530395508, 'нужно': 5.100151062011719, 'было': 3.2273292541503906, 'выходить': 5.221778869628906, 'из': 0.9950389862060547, 'особняка': 8.659053802490234, 'в': 3.4827003479003906, 'те': 5.617115020751953, 'праздничные': 7.116880416870117, 'дни,': 0.36525917053222656, 'когда': 0.5544967651367188, 'требовалось': 7.376949310302734, 'трапезничать': 12.304659843444824, 'под': 6.166010856628418, 'открытым': 0.9060602188110352, 'небом.': 0.4775505065917969}"
в будь-якому випадку,"{'в': 0.0, 'будь-якому': 28.339078903198242, 'випадку': 13.025349140167236}","що ж, доживемо до понеділка, хоча і він не обіцяє нам спокою, в будь-якому випадку, в телевізійному просторі.","{'що': 5.4103193283081055, 'ж,': 7.660144805908203, 'доживемо': 20.978174209594727, 'до': 2.365565299987793, 'понеділка,': 22.949685096740723, 'хоча': 6.873167037963867, 'і': 4.42584228515625, 'він': 7.0657758712768555, 'не': 2.3964595794677734, 'обіцяє': 11.6646089553833, 'нам': 5.337558746337891, 'спокою,': 13.6730375289917, 'в': 2.945916175842285, 'будь-якому': 13.946195602416992, 'випадку,': 8.49940299987793, 'телевізійному': 21.558860778808594, 'просторі.': 12.397985458374023}",во всяком случае,"{'во': 0.0, 'всяком': 9.509740829467773, 'случае': 0.014917373657226562}","что ж, доживем до понедельника, хотя и он не сулит нам покоя, во всяком случае, в телевизионном пространстве.","{'что': 0.0, 'ж,': 9.218960762023926, 'доживем': 11.296844482421875, 'до': 1.2559051513671875, 'понедельника,': 4.7109270095825195, 'хотя': 6.104265213012695, 'и': 2.114683151245117, 'он': 7.374909400939941, 'не': 2.032888412475586, 'сулит': 6.410935401916504, 'нам': 1.7405920028686523, 'покоя,': 8.461142539978027, 'во': 7.329413414001465, 'всяком': 0.38823890686035156, 'случае,': 0.4443187713623047, 'в': 2.4313859939575195, 'телевизионном': 12.950284957885742, 'пространстве.': 2.696491241455078}",в каком-либо случае,"{'в': 0.0, 'каком-либо': 11.260602951049805, 'случае': 4.550347328186035}","что ж, доживем до понедельника, хотя и он не сулит нам покоя, в каком-либо случае, в телевизионном пространстве.","{'что': 0.0, 'ж,': 9.218960762023926, 'доживем': 11.296844482421875, 'до': 1.2559051513671875, 'понедельника,': 4.7109270095825195, 'хотя': 6.104265213012695, 'и': 2.114683151245117, 'он': 7.374909400939941, 'не': 2.032888412475586, 'сулит': 6.410935401916504, 'нам': 1.7405920028686523, 'покоя,': 8.461142539978027, 'в': 3.5522708892822266, 'каком-либо': 10.913538932800293, 'случае,': 6.040922164916992, 'телевизионном': 12.761331558227539, 'пространстве.': 5.303591728210449}"
між іншим,"{'між': 8.015544891357422, 'іншим': 12.492330551147461}",були сказані наче між іншим дві чи одна фраза.,"{'були': 5.174430847167969, 'сказані': 23.516225814819336, 'наче': 13.55806827545166, 'між': 7.534859657287598, 'іншим': 8.825815200805664, 'дві': 9.509655952453613, 'чи': 7.845688819885254, 'одна': 8.73966121673584, 'фраза.': 12.393118858337402}",между прочим,"{'между': 0.0, 'прочим': 6.398007392883301}",были сказаны вроде бы между прочим две или одна фраза.,"{'были': 0.0, 'сказаны': 9.563603401184082, 'вроде': 8.58210277557373, 'бы': 0.5271396636962891, 'между': 7.246913433074951, 'прочим': 1.7546501159667969, 'две': 8.575124740600586, 'или': 5.910396575927734, 'одна': 10.720030784606934, 'фраза.': 4.86931037902832}",между иными,"{'между': 0.0, 'иными': 11.385356903076172}",были сказаны вроде бы между иными две или одна фраза.,"{'были': 0.0, 'сказаны': 9.563603401184082, 'вроде': 8.58210277557373, 'бы': 0.5271396636962891, 'между': 7.246913433074951, 'иными': 10.780536651611328, 'две': 12.273293495178223, 'или': 4.896178245544434, 'одна': 8.042497634887695, 'фраза.': 5.581915855407715}"
можна сказати,"{'можна': 4.422552108764648, 'сказати': 12.144570350646973}","це, можна сказати, взірець ставлення до рідної мови.","{'це,': 1.9879264831542969, 'можна': 12.07150650024414, 'сказати,': 6.683040618896484, 'взірець': 28.019039154052734, 'ставлення': 14.532448768615723, 'до': 3.749143600463867, 'рідної': 14.324541091918945, 'мови.': 6.33292293548584}",можно сказать,"{'можно': 0.0, 'сказать': 4.217169761657715}","это, можно сказать, образец отношения к родному языку.","{'это,': 3.1083593368530273, 'можно': 5.923870086669922, 'сказать,': 0.9830312728881836, 'образец': 7.421884536743164, 'отношения': 6.234497547149658, 'к': 0.6401357650756836, 'родному': 6.494673728942871, 'языку.': 2.967715263366699}",возможно говорить,"{'возможно': 0.0, 'говорить': 7.46511697769165}","это, возможно говорить, образец отношения к родному языку.","{'это,': 3.1083593368530273, 'возможно': 5.505305290222168, 'говорить,': 12.6649169921875, 'образец': 10.201371192932129, 'отношения': 5.902617454528809, 'к': 0.6463785171508789, 'родному': 6.5663042068481445, 'языку.': 3.0713233947753906}"
в істоті,"{'в': 0.0, 'істоті': 22.169910430908203}","які ж вони всі, в істоті, були більшовики, які нелюди.","{'які': 2.7164392471313477, 'ж': 5.8124098777771, 'вони': 7.818672180175781, 'всі,': 10.740073680877686, 'в': 4.146629333496094, 'істоті,': 14.579060554504395, 'були': 5.563989639282227, 'більшовики,': 19.278305053710938, 'нелюди.': 14.499885559082031}",в сущности,"{'в': 0.0, 'сущности': 9.889307022094727}","какие же все они, в сущности, были большевики, какие нелюди.","{'какие': 3.999704360961914, 'же': 4.891552925109863, 'все': 3.6333513259887695, 'они,': 9.231136322021484, 'в': 3.564807891845703, 'сущности,': 1.586216926574707, 'были': 4.887392044067383, 'большевики,': 10.580917358398438, 'нелюди.': 12.652527809143066}",в существе,"{'в': 0.0, 'существе': 12.458268165588379}","какие же все они, в существе, были большевики, какие нелюди.","{'какие': 3.9572811126708984, 'же': 4.8915510177612305, 'все': 3.6333513259887695, 'они,': 9.231139183044434, 'в': 3.564809799194336, 'существе,': 12.550779342651367, 'были': 4.585676193237305, 'большевики,': 10.912150382995605, 'нелюди.': 12.725289344787598}"
як відомо,"{'як': 0.0, 'відомо': 18.399075508117676}","тургенєв, наприклад, в тих же 40-х роках дає свої «записки охотника», в яких, як відомо, ідеалізує селянина і підносить його крізь призму свого ліберально-поміщицького світогляду.","{'тургенєв,': 26.224295616149902, 'наприклад,': 12.64521837234497, 'в': 3.2699575424194336, 'тих': 7.813171863555908, 'же': 8.81714153289795, '40-х': 11.598591804504395, 'роках': 9.392332077026367, 'дає': 11.744148254394531, 'свої': 6.531280517578125, '«записки': 16.811277389526367, 'охотника»,': 12.027689933776855, 'яких,': 9.049444198608398, 'як': 2.522005081176758, 'відомо,': 11.10059642791748, 'ідеалізує': 19.82286024093628, 'селянина': 16.994182586669922, 'і': 3.220561981201172, 'підносить': 17.694418907165527, 'його': 6.1771392822265625, 'крізь': 10.831283569335938, 'призму': 15.57238483428955, 'свого': 8.4330415725708, 'ліберально-поміщицького': 39.65749454498291, 'світогляду.': 22.232298851013184}",как известно,"{'как': 0.0, 'известно': 6.474274635314941}","тургенев, например, в те же сороковые годы выпускает свои «записки охотника», где, как известно, идеализирует крестьянина и возвышает его, рассматривая сквозь призму либерально-помещичьего мировоззрения.","{'тургенев,': 14.022780418395996, 'например,': 6.027202606201172, 'в': 3.057559013366699, 'те': 6.46153450012207, 'же': 2.4851598739624023, 'сороковые': 7.352289199829102, 'годы': 0.3160839080810547, 'выпускает': 8.818731307983398, 'свои': 3.2501277923583984, '«записки': 11.135801315307617, 'охотника»,': 7.574451446533203, 'где,': 6.260980606079102, 'как': 2.2442188262939453, 'известно,': 2.809603691101074, 'идеализирует': 11.474372863769531, 'крестьянина': 7.852694988250732, 'и': 2.1914901733398438, 'возвышает': 8.853628158569336, 'его,': 3.1732025146484375, 'рассматривая': 6.995901107788086, 'сквозь': 6.771396636962891, 'призму': 0.20333099365234375, 'либерально-помещичьего': 18.02224826812744, 'мировоззрения.': 3.4276351928710938}",как видимо,"{'как': 0.0, 'видимо': 9.948354721069336}","тургенев, например, в те же сороковые годы выпускает свои «записки охотника», где, как видимо, идеализирует крестьянина и возвышает его, рассматривая сквозь призму либерально-помещичьего мировоззрения.","{'тургенев,': 14.022780418395996, 'например,': 6.027202606201172, 'в': 3.057559013366699, 'те': 6.46153450012207, 'же': 2.4851598739624023, 'сороковые': 7.352289199829102, 'годы': 0.3160839080810547, 'выпускает': 8.818731307983398, 'свои': 3.2501277923583984, '«записки': 11.135801315307617, 'охотника»,': 7.574451446533203, 'где,': 6.260980606079102, 'как': 2.2442188262939453, 'видимо,': 10.78590202331543, 'идеализирует': 9.466252326965332, 'крестьянина': 7.946795463562012, 'и': 2.4498157501220703, 'возвышает': 9.195311546325684, 'его,': 2.8680953979492188, 'рассматривая': 7.045447826385498, 'сквозь': 6.585704803466797, 'призму': 0.26599693298339844, 'либерально-помещичьего': 17.981245040893555, 'мировоззрения.': 3.5874547958374023}"
за його думкою,"{'за': 0.0, 'його': 13.740357398986816, 'думкою': 14.307607650756836}","безкрилий реалізм крабба не міг, за його думкою, передати усю повноту, всю чарівність і всю велич сільського життя.","{'безкрилий': 23.833890914916992, 'реалізм': 25.511845588684082, 'крабба': 23.277201652526855, 'не': 6.965991020202637, 'міг,': 11.107304096221924, 'за': 4.527207374572754, 'його': 3.995234489440918, 'думкою,': 11.21969223022461, 'передати': 13.61304759979248, 'усю': 13.235307693481445, 'повноту,': 15.739812850952148, 'всю': 6.86739444732666, 'чарівність': 18.29303741455078, 'і': 3.5180511474609375, 'велич': 8.340533256530762, 'сільського': 18.287267684936523, 'життя.': 4.051239013671875}",по его мнению,"{'по': 0.0, 'его': 7.179531097412109, 'мнению': 2.708531379699707}","бескрылый реализм крабба не мог, по его мнению, выразить всю полноту, всю прелесть и все величие сельской жизни.","{'бескрылый': 13.567412376403809, 'реализм': 8.750299453735352, 'крабба': 22.086241722106934, 'не': 7.40185546875, 'мог,': 8.942619323730469, 'по': 2.729617118835449, 'его': 2.2502479553222656, 'мнению,': 0.5814323425292969, 'выразить': 6.669970512390137, 'всю': 1.6254568099975586, 'полноту,': 6.788243293762207, 'прелесть': 5.294248580932617, 'и': 2.6054697036743164, 'все': 3.7317380905151367, 'величие': 2.348846435546875, 'сельской': 10.038605690002441, 'жизни.': 1.1879091262817383}",за его мыслью,"{'за': 0.0, 'его': 5.95336389541626, 'мыслью': 11.14181137084961}","бескрылый реализм крабба не мог, за его мыслью, выразить всю полноту, всю прелесть и все величие сельской жизни.","{'бескрылый': 13.567412376403809, 'реализм': 8.750299453735352, 'крабба': 22.086241722106934, 'не': 7.40185546875, 'мог,': 8.942619323730469, 'за': 6.2258806228637695, 'его': 4.523627281188965, 'мыслью,': 10.960958480834961, 'выразить': 8.254222869873047, 'всю': 1.1881723403930664, 'полноту,': 6.763962745666504, 'прелесть': 5.007762908935547, 'и': 2.5666427612304688, 'все': 3.716808319091797, 'величие': 2.373997688293457, 'сельской': 10.520757675170898, 'жизни.': 1.2428483963012695}"
одним словом,"{'одним': 7.4301676750183105, 'словом': 3.3391714096069336}","одним словом, творчий елемент, елемент саморозвитку, самобутності переважав.","{'одним': 7.430169105529785, 'словом,': 4.20521354675293, 'творчий': 19.82355499267578, 'елемент,': 18.276456832885742, 'елемент': 10.43923282623291, 'саморозвитку,': 31.77642059326172, 'самобутності': 30.638184070587158, 'переважав.': 23.91610813140869}",одним словом,"{'одним': 7.4301676750183105, 'словом': 3.3391714096069336}","одним словом, творческий элемент, элемент саморазвития, самобытности преобладал.","{'одним': 7.430169105529785, 'словом,': 4.20521354675293, 'творческий': 10.552977561950684, 'элемент,': 8.016175270080566, 'элемент': 7.587425231933594, 'саморазвития,': 8.012835502624512, 'самобытности': 8.711809158325195, 'преобладал.': 18.914652824401855}",одного слова,"{'одного': 4.195836067199707, 'слова': 6.530494213104248}","одного слова, творческий элемент, элемент саморазвития, самобытности преобладал.","{'одного': 4.195836067199707, 'слова,': 8.357161521911621, 'творческий': 13.300756454467773, 'элемент,': 7.21573543548584, 'элемент': 5.694591522216797, 'саморазвития,': 8.188075065612793, 'самобытности': 9.260828018188477, 'преобладал.': 20.122312545776367}"
що називається,"{'що': 5.410318374633789, 'називається': 22.89023733139038}","вона (як і сама оксана) безперервно курсує поміж києвом та нью-йорком, тусується, що називається, з американською літературною та інтелектуальною богемою.","{'вона': 5.951809406280518, '(як': 12.991811752319336, 'і': 8.455713272094727, 'сама': 7.491135597229004, 'оксана)': 20.243122100830078, 'безперервно': 27.502869606018066, 'курсує': 16.071264266967773, 'поміж': 10.0528564453125, 'києвом': 13.17994499206543, 'та': 6.10270881652832, 'нью-йорком,': 16.642772674560547, 'тусується,': 21.444244384765625, 'що': 2.8123703002929688, 'називається,': 16.610312938690186, 'з': 4.439654350280762, 'американською': 11.6170654296875, 'літературною': 10.711653709411621, 'інтелектуальною': 13.65911865234375, 'богемою.': 18.35730743408203}",что называется,"{'что': 0.0, 'называется': 8.619929313659668}","она (как и сама оксана) непрерывно курсирует между киевом и нью-йорком, тусуется, что называется, с американской литературной и интеллектуальной богемой.","{'она': 0.0, '(как': 10.112364768981934, 'и': 3.0090761184692383, 'сама': 6.505825042724609, 'оксана)': 13.924877166748047, 'непрерывно': 9.900703430175781, 'курсирует': 8.981287479400635, 'между': 1.8597211837768555, 'киевом': 15.336392402648926, 'нью-йорком,': 12.143780708312988, 'тусуется,': 16.53720188140869, 'что': 4.583544731140137, 'называется,': 1.7539300918579102, 'с': 3.4785680770874023, 'американской': 9.107421875, 'литературной': 11.21475887298584, 'интеллектуальной': 5.051174163818359, 'богемой.': 6.907713890075684}",что именуется,"{'что': 0.0, 'именуется': 12.170635223388672}","она (как и сама оксана) непрерывно курсирует между киевом и нью-йорком, тусуется, что именуется, с американской литературной и интеллектуальной богемой.","{'она': 0.0, '(как': 10.112364768981934, 'и': 3.8560972213745117, 'сама': 6.505825042724609, 'оксана)': 13.924877166748047, 'непрерывно': 9.900703430175781, 'курсирует': 8.981287479400635, 'между': 1.8597211837768555, 'киевом': 15.336392402648926, 'нью-йорком,': 12.143780708312988, 'тусуется,': 16.53720188140869, 'что': 4.583544731140137, 'именуется,': 13.48179817199707, 'с': 4.966772079467773, 'американской': 8.723333358764648, 'литературной': 10.139533996582031, 'интеллектуальной': 5.347627639770508, 'богемой.': 10.62387466430664}"
судячи з усього,"{'судячи': 14.120586395263672, 'з': 6.754794597625732, 'усього': 12.066598892211914}","судячи з усього, мвс дійсно дуже заважає комусь, хто прагне електорального тріумфу.","{'судячи': 14.120585441589355, 'з': 6.754794597625732, 'усього,': 15.264302253723145, 'мвс': 18.608482360839844, 'дійсно': 9.440095901489258, 'дуже': 7.279387950897217, 'заважає': 10.0092191696167, 'комусь,': 14.178262710571289, 'хто': 4.821427345275879, 'прагне': 14.29527473449707, 'електорального': 23.099557876586914, 'тріумфу.': 20.31470012664795}",судя по всему,"{'судя': 4.711893081665039, 'по': 0.47858238220214844, 'всему': 2.3953943252563477}","судя по всему, мвд действительно очень мешает кое-кому, жаждущему электорального триумфа.","{'судя': 4.711894989013672, 'по': 0.47858428955078125, 'всему,': 3.3972291946411133, 'мвд': 16.001726150512695, 'действительно': 6.6443681716918945, 'очень': 4.326627731323242, 'мешает': 7.369401931762695, 'кое-кому,': 14.04489517211914, 'жаждущему': 10.285618782043457, 'электорального': 13.916727066040039, 'триумфа.': 7.840219497680664}",судить по всем,"{'судить': 9.600193977355957, 'по': 3.6901626586914062, 'всем': 4.210992813110352}","судить по всем, мвд действительно очень мешает кое-кому, жаждущему электорального триумфа.","{'судить': 9.600193977355957, 'по': 3.690159797668457, 'всем,': 9.020058631896973, 'мвд': 16.37599754333496, 'действительно': 9.57916259765625, 'очень': 4.5628662109375, 'мешает': 7.466612815856934, 'кое-кому,': 15.198549270629883, 'жаждущему': 11.45886516571045, 'электорального': 13.964462280273438, 'триумфа.': 8.175708770751953}"
ради бога,"{'ради': 0.0, 'бога': 9.708484649658203}","— ваша королівська величносте! мовчіть! мовчіть, ради бога! — заблагав янкель.","{'—': 4.300893783569336, 'ваша': 10.167620658874512, 'королівська': 27.44358253479004, 'величносте!': 25.398041248321533, 'мовчіть!': 23.85767650604248, 'мовчіть,': 6.6924591064453125, 'ради': 8.610339164733887, 'бога!': 5.844292640686035, 'заблагав': 25.02229928970337, 'янкель.': 23.760987281799316}",ради бога,"{'ради': 0.0, 'бога': 9.708484649658203}","— ваше королевское величество! молчите! молчите, ради бога! — закричал янкель.","{'—': 4.392794609069824, 'ваше': 10.961821556091309, 'королевское': 7.714327812194824, 'величество!': 2.8830299377441406, 'молчите!': 15.703926086425781, 'молчите,': 6.313758850097656, 'ради': 4.951420783996582, 'бога!': 1.6880626678466797, 'закричал': 4.03618049621582, 'янкель.': 24.82219409942627}",рад бог,"{'рад': 0.0, 'бог': 12.537554740905762}","— ваше королевское величество! молчите! молчите, рад бог! — закричал янкель.","{'—': 4.280162811279297, 'ваше': 10.961821556091309, 'королевское': 7.714327812194824, 'величество!': 2.8830299377441406, 'молчите!': 15.703926086425781, 'молчите,': 6.313758850097656, 'рад': 11.543671607971191, 'бог!': 13.59247875213623, 'закричал': 4.158083915710449, 'янкель.': 24.671143531799316}"
все ж,"{'все': 0.0, 'ж': 7.748050689697266}","і все ж безуспішність спроб реалізувати в масовому масштабі заходи щодо організаційно-господарського зміщення колгоспів, пояснювалася руйнівним впливом продрозкладки.","{'і': 0.0, 'все': 6.539891719818115, 'ж': 5.911483287811279, 'безуспішність': 31.276968002319336, 'спроб': 9.89145278930664, 'реалізувати': 19.14584255218506, 'в': 3.642047882080078, 'масовому': 14.359143257141113, 'масштабі': 10.41867446899414, 'заходи': 9.741309642791748, 'щодо': 7.491894721984863, 'організаційно-господарського': 29.73971652984619, 'зміщення': 11.085742950439453, 'колгоспів,': 25.255959510803223, 'пояснювалася': 21.704291343688965, 'руйнівним': 28.953248023986816, 'впливом': 11.050061225891113, 'продрозкладки.': 35.932844161987305}",все же,"{'все': 0.0, 'же': 3.8514938354492188}","и все же безуспешность попыток реализовать в массовом масштабе мероприятия относительно организационно-хозяйственного смещения колхозов, объяснялась разрушительным влиянием продразверстки.","{'и': 0.0, 'все': 5.271446228027344, 'же': 3.0711793899536133, 'безуспешность': 16.47609519958496, 'попыток': 2.802326202392578, 'реализовать': 6.464280128479004, 'в': 4.014278411865234, 'массовом': 6.861169338226318, 'масштабе': 2.0828704833984375, 'мероприятия': 8.234699249267578, 'относительно': 9.280491828918457, 'организационно-хозяйственного': 16.371542930603027, 'смещения': 11.459449768066406, 'колхозов,': 10.481753826141357, 'объяснялась': 9.86691951751709, 'разрушительным': 12.136425971984863, 'влиянием': 1.8604316711425781, 'продразверстки.': 11.21643352508545}",все да,"{'все': 0.0, 'да': 8.047445297241211}","и все да безуспешность попыток реализовать в массовом масштабе мероприятия относительно организационно-хозяйственного смещения колхозов, объяснялась разрушительным влиянием продразверстки.","{'и': 0.0, 'все': 5.271446228027344, 'да': 8.32121467590332, 'безуспешность': 21.319188117980957, 'попыток': 6.597975254058838, 'реализовать': 6.74616003036499, 'в': 4.1114501953125, 'массовом': 7.374619483947754, 'масштабе': 1.7458953857421875, 'мероприятия': 8.52316665649414, 'относительно': 9.509583473205566, 'организационно-хозяйственного': 16.452407836914062, 'смещения': 11.506142616271973, 'колхозов,': 10.554846286773682, 'объяснялась': 12.086023330688477, 'разрушительным': 12.010531425476074, 'влиянием': 1.8490657806396484, 'продразверстки.': 11.289457321166992}"
ще і,"{'ще': 0.0, 'і': 11.287215232849121}","засуджений винен ще і в іншому злочині, вчиненому ним до постановлення попереднього вироку.","{'засуджений': 21.527836799621582, 'винен': 19.125051498413086, 'ще': 9.901931762695312, 'і': 7.024150848388672, 'в': 3.287221908569336, 'іншому': 8.689902305603027, 'злочині,': 13.584643363952637, 'вчиненому': 14.189885139465332, 'ним': 10.514676094055176, 'до': 4.920253753662109, 'постановлення': 9.860651016235352, 'попереднього': 8.739873886108398, 'вироку.': 9.866519927978516}",еще и,"{'еще': 0.0, 'и': 3.4556808471679688}","осужденный виновен еще и в другом преступлении, совершенном им до вынесения предыдущего приговора.","{'осужденный': 9.678422927856445, 'виновен': 8.353056907653809, 'еще': 6.631857872009277, 'и': 0.6835746765136719, 'в': 0.32206153869628906, 'другом': 5.55690860748291, 'преступлении,': 5.053177833557129, 'совершенном': 3.123453140258789, 'им': 2.643951416015625, 'до': 5.646730422973633, 'вынесения': 3.8395824432373047, 'предыдущего': 10.812828063964844, 'приговора.': 0.7785835266113281}",уж и,"{'уж': 0.0, 'и': 5.760171890258789}","осужденный виновен уж и в другом преступлении, совершенном им до вынесения предыдущего приговора.","{'осужденный': 9.678422927856445, 'виновен': 8.353056907653809, 'уж': 12.170219421386719, 'и': 5.278993606567383, 'в': 1.926772117614746, 'другом': 5.16655158996582, 'преступлении,': 5.319151878356934, 'совершенном': 4.684600830078125, 'им': 2.633218765258789, 'до': 5.440191268920898, 'вынесения': 3.954000473022461, 'предыдущего': 10.821134567260742, 'приговора.': 0.8820991516113281}"
чи що,"{'чи': 0.0, 'що': 12.918384552001953}","дай мені хоч якусь премію, чи що?","{'дай': 0.0, 'мені': 11.68533992767334, 'хоч': 6.662790298461914, 'якусь': 12.07839584350586, 'премію,': 18.667253494262695, 'чи': 6.09660530090332, 'що?': 8.906379699707031}",что ли,"{'что': 0.0, 'ли': 7.019231796264648}","дай мне хоть премию какую-нибудь, что ли?","{'дай': 0.0, 'мне': 4.817314147949219, 'хоть': 4.816265106201172, 'премию': 11.780622482299805, 'какую-нибудь,': 5.096158027648926, 'что': 3.670355796813965, 'ли?': 2.083563804626465}",либо что,"{'либо': 0.0, 'что': 5.618701457977295}","дай мне хоть премию какую-нибудь, либо что?","{'дай': 0.0, 'мне': 4.817314147949219, 'хоть': 4.816265106201172, 'премию': 11.780622482299805, 'какую-нибудь,': 5.096158027648926, 'либо': 8.323726654052734, 'что?': 8.85486125946045}"
не те що,"{'не': 0.0, 'те': 8.640033721923828, 'що': 8.959670066833496}","що то люди живуть, не те що ми – світа білого за роботою не бачимо…","{'що': 6.1934814453125, 'то': 6.190374374389648, 'люди': 7.548840522766113, 'живуть,': 15.07706069946289, 'не': 3.3414745330810547, 'те': 5.899343490600586, 'ми': 7.1273040771484375, '–': 7.764900207519531, 'світа': 11.350056648254395, 'білого': 12.129862785339355, 'за': 5.439591407775879, 'роботою': 12.996397972106934, 'бачимо…': 13.271398544311523}",не то что,"{'не': 0.0, 'то': 6.695225715637207, 'что': 2.391263961791992}","что значит, люди живут, не то, что мы — света белого за работой не видим…","{'что': 0.3404388427734375, 'значит,': 10.296293258666992, 'люди': 6.844568252563477, 'живут,': 7.546307563781738, 'не': 1.038217544555664, 'то,': 7.490861892700195, 'мы': 1.6695022583007812, '—': 5.359711647033691, 'света': 11.097556114196777, 'белого': 3.737227439880371, 'за': 7.65252685546875, 'работой': 7.378948211669922, 'видим…': 6.337955474853516}",не те что,"{'не': 0.0, 'те': 8.640033721923828, 'что': 5.665768146514893}","что значит, люди живут, не те что мы — света белого за работой не видим…","{'что': 3.2130584716796875, 'значит,': 10.296293258666992, 'люди': 6.844568252563477, 'живут,': 7.546307563781738, 'не': 1.4532480239868164, 'те': 8.3880615234375, 'мы': 2.0377283096313477, '—': 7.462183952331543, 'света': 10.59233570098877, 'белого': 3.515249252319336, 'за': 7.289420127868652, 'работой': 7.657909393310547, 'видим…': 8.74820613861084}"
