phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
перш чым,"{'перш': 12.420177459716797, 'чым': 24.981050491333008}","пройдзе яшчэ шмат гадоў, перш чым будуць пабудаваны прыгодныя для эксплуатацыі рэактары тэрмаядзернага сінтэзу.","{'пройдзе': 4.561565399169922, 'яшчэ': 0.03058624267578125, 'шмат': 0.022487640380859375, 'гадоў,': 0.10840797424316406, 'перш': 1.1645431518554688, 'чым': 0.0197296142578125, 'будуць': 0.03774070739746094, 'пабудаваны': 0.5523014068603516, 'прыгодныя': 6.84031867980957, 'для': 0.252532958984375, 'эксплуатацыі': 5.412972450256348, 'рэактары': 10.327568054199219, 'тэрмаядзернага': 25.36226463317871, 'сінтэзу.': 10.949769973754883}",прежде чем,"{'прежде': 0.1746997833251953, 'чем': 2.87368106842041}","пройдет много времени, прежде чем будут построены полезные термоядерные реакторы.","{'пройдет': 1.4747428894042969, 'много': 0.35970115661621094, 'времени,': 1.4876251220703125, 'прежде': 0.0012607574462890625, 'чем': 0.0011844635009765625, 'будут': 0.007266998291015625, 'построены': 1.8073883056640625, 'полезные': 8.685052871704102, 'термоядерные': 0.0058765411376953125, 'реакторы.': 0.06895065307617188}",прежде нежели,"{'прежде': 2.5461902618408203, 'нежели': 9.13449478149414}","пройдет много времени, прежде нежели будут построены полезные термоядерные реакторы.","{'пройдет': 1.5192413330078125, 'много': 0.46225929260253906, 'времени,': 1.6383342742919922, 'прежде': 0.0047664642333984375, 'нежели': 8.159159660339355, 'будут': 0.0075855255126953125, 'построены': 1.7623214721679688, 'полезные': 8.408483505249023, 'термоядерные': 0.00649261474609375, 'реакторы.': 0.08303642272949219}"
па чутках,"{'па': 10.337138175964355, 'чутках': 18.56147289276123}","а можа, гэта быў воўк-людаед, якіх, па чутках, шмат развялося ў навакольных пушчах.","{'а': 1.8919639587402344, 'можа,': 0.0384674072265625, 'гэта': 0.000804901123046875, 'быў': 0.017320632934570312, 'воўк-людаед,': 21.02835464477539, 'якіх,': 0.05938720703125, 'па': 0.9858856201171875, 'чутках,': 5.996702194213867, 'шмат': 0.06609153747558594, 'развялося': 1.9859848022460938, 'ў': 0.6724109649658203, 'навакольных': 0.4007606506347656, 'пушчах.': 3.800487518310547}",по слухам,"{'по': 1.532236099243164, 'слухам': 7.897059440612793}","а может, это волк-людоед, которых, по слухам, много развелось в окрестных пущах.","{'а': 2.773286819458008, 'может,': 0.6300725936889648, 'это': 0.8188495635986328, 'волк-людоед,': 6.287289619445801, 'которых,': 0.9342575073242188, 'по': 0.005847930908203125, 'слухам,': 0.1629009246826172, 'много': 0.5836200714111328, 'развелось': 0.07350730895996094, 'в': 0.002788543701171875, 'окрестных': 4.152517318725586, 'пущах.': 6.2613525390625}",по молве,"{'по': 3.3733510971069336, 'молве': 10.271153450012207}","а может, это волк-людоед, которых, по молве, много развелось в окрестных пущах.","{'а': 2.7074413299560547, 'может,': 0.5536689758300781, 'это': 0.9503612518310547, 'волк-людоед,': 5.510292053222656, 'которых,': 1.156412124633789, 'по': 0.17677879333496094, 'молве,': 0.32898902893066406, 'много': 0.4867420196533203, 'развелось': 0.08520698547363281, 'в': 0.0025424957275390625, 'окрестных': 3.9815616607666016, 'пущах.': 5.058145523071289}"
такім чынам,"{'такім': 16.535053730010986, 'чынам': 8.46410846710205}","такім чынам, паводле экспертнай ацэнкі, інфляцыя з пачатку года склала 4, 7%.","{'такім': 11.083183288574219, 'чынам,': 4.4364213943481445, 'паводле': 10.653665542602539, 'экспертнай': 11.73824691772461, 'ацэнкі,': 16.094871520996094, 'інфляцыя': 1.2482337951660156, 'з': 1.3888626098632812, 'пачатку': 10.282852172851562, 'года': 3.7550458908081055, 'склала': 0.08491897583007812, '4,': 7.191428184509277, '7%.': 10.709688186645508}",таким образом,"{'таким': 0.10242652893066406, 'образом': 1.5925168991088867}","таким образом, по экспертной оценке, инфляция с начала года составила 4, 7%.","{'таким': 0.18200111389160156, 'образом,': 0.03321075439453125, 'по': 0.19405555725097656, 'экспертной': 0.31414222717285156, 'оценке,': 0.06317901611328125, 'инфляция': 0.06248664855957031, 'с': 0.012441635131835938, 'начала': 0.22809982299804688, 'года': 0.045475006103515625, 'составила': 0.42448997497558594, '4,': 3.756145477294922, '7%.': 10.95793342590332}",таким чином,"{'таким': 6.398077964782715, 'чином': 4.174167633056641}","таким чином, по экспертной оценке, инфляция с начала года составила 4, 7%.","{'таким': 2.305631637573242, 'чином,': 7.0098981857299805, 'по': 0.18633651733398438, 'экспертной': 0.1266918182373047, 'оценке,': 0.5004386901855469, 'инфляция': 0.128662109375, 'с': 0.01317596435546875, 'начала': 0.34798622131347656, 'года': 0.044879913330078125, 'составила': 0.6855506896972656, '4,': 4.194052696228027, '7%.': 10.747117042541504}"
ва ўсякім разе,"{'ва': 1.2246322631835938, 'ўсякім': 2.1130733489990234, 'разе': 1.5666313171386719}","спадарыня стэйр, якая нібыта нарадзілася ў люйсьвіле, штат кентукі, ды адышла ў іншы свет ў 1988 годзе ва ўзросьце 86 гадоў увогуле ніколі не існавала, ва ўсякім разе, з гэтым імем альбо літаратурным псеўданімам.","{'спадарыня': 24.83280372619629, 'стэйр,': 14.805340766906738, 'якая': 0.021955490112304688, 'нібыта': 0.028171539306640625, 'нарадзілася': 0.07965278625488281, 'ў': 0.4938812255859375, 'люйсьвіле,': 19.712648391723633, 'штат': 1.4223527908325195, 'кентукі,': 9.892051696777344, 'ды': 3.8984289169311523, 'адышла': 0.39562416076660156, 'іншы': 0.8528308868408203, 'свет': 5.593967437744141, '1988': 4.408078193664551, 'годзе': 0.6936931610107422, 'ва': 0.05172157287597656, 'ўзросьце': 16.5708589553833, '86': 7.765380859375, 'гадоў': 0.0036792755126953125, 'увогуле': 1.9453086853027344, 'ніколі': 0.04276275634765625, 'не': 0.0038318634033203125, 'існавала,': 0.2464752197265625, 'ўсякім': 2.3103790283203125, 'разе,': 0.652191162109375, 'з': 2.1681976318359375, 'гэтым': 0.019214630126953125, 'імем': 3.445784568786621, 'альбо': 5.024589538574219, 'літаратурным': 0.11350631713867188, 'псеўданімам.': 23.74418544769287}",во всяком случае,"{'во': 0.22436141967773438, 'всяком': 0.0062408447265625, 'случае': 0.00476837158203125}","госпожа стейр, будто бы родившася в люйсвиле, штат кентукки, и отошедшая в мир иной в 1988 году в возрасте 86 лет, вообще никогда не существовала, во всяком случае, под этим именем или литературным псевдонимом.","{'госпожа': 3.4528942108154297, 'стейр,': 15.820476531982422, 'будто': 0.1342945098876953, 'бы': 0.0064640045166015625, 'родившася': 1.2470035552978516, 'в': 0.0037021636962890625, 'люйсвиле,': 16.431594848632812, 'штат': 0.00768280029296875, 'кентукки,': 0.16080093383789062, 'и': 0.3090534210205078, 'отошедшая': 0.07801055908203125, 'мир': 0.0056629180908203125, 'иной': 0.001678466796875, '1988': 4.3920698165893555, 'году': 0.03955078125, 'возрасте': 0.0033779144287109375, '86': 3.984982490539551, 'лет,': 0.20845413208007812, 'вообще': 1.3221588134765625, 'никогда': 0.010324478149414062, 'не': 0.001312255859375, 'существовала,': 2.1487884521484375, 'во': 0.0033092498779296875, 'всяком': 8.96453857421875e-05, 'случае,': 0.34552955627441406, 'под': 0.02606964111328125, 'этим': 2.812744140625, 'именем': 0.26022911071777344, 'или': 0.41634368896484375, 'литературным': 0.09797859191894531, 'псевдонимом.': 0.1783447265625}",во всяком разе,"{'во': 0.49209022521972656, 'всяком': 0.3287220001220703, 'разе': 0.6287250518798828}","госпожа стейр, будто бы родившася в люйсвиле, штат кентукки, и отошедшая в мир иной в 1988 году в возрасте 86 лет, вообще никогда не существовала, во всяком разе, под этим именем или литературным псевдонимом.","{'госпожа': 3.27935791015625, 'стейр,': 15.758247375488281, 'будто': 0.18299293518066406, 'бы': 0.010387420654296875, 'родившася': 1.2457408905029297, 'в': 0.005069732666015625, 'люйсвиле,': 16.39701747894287, 'штат': 0.0086822509765625, 'кентукки,': 0.16260910034179688, 'и': 0.3422050476074219, 'отошедшая': 0.08327865600585938, 'мир': 0.006008148193359375, 'иной': 0.0017108917236328125, '1988': 4.37876033782959, 'году': 0.05939674377441406, 'возрасте': 0.0041599273681640625, '86': 3.8974504470825195, 'лет,': 0.22194290161132812, 'вообще': 1.7760000228881836, 'никогда': 0.020154953002929688, 'не': 0.0018253326416015625, 'существовала,': 2.482786178588867, 'во': 0.002105712890625, 'всяком': 2.6702880859375e-05, 'разе,': 1.468449592590332, 'под': 0.027185440063476562, 'этим': 2.808412551879883, 'именем': 0.24254798889160156, 'или': 0.4473857879638672, 'литературным': 0.14508819580078125, 'псевдонимом.': 0.18980979919433594}"
мiж iншым,"{'мiж': 8.64915657043457, 'iншым': 2.2180309295654297}","у беларусi ""кошт"" гадзiны працы медыцынскiх работнiкаў складае ўсяго 4404 рублi, а гэта, мiж iншым, толькi 59, 7 працэнта ад аплаты за гадзiну працы ў прамысловасцi.","{'у': 4.335519790649414, 'беларусi': 1.398519515991211, '""кошт""': 1.6572952270507812, 'гадзiны': 0.059452056884765625, 'працы': 0.0067844390869140625, 'медыцынскiх': 3.210287094116211, 'работнiкаў': 0.32715606689453125, 'складае': 0.45905494689941406, 'ўсяго': 0.099090576171875, '4404': 8.42211627960205, 'рублi,': 1.8061885833740234, 'а': 0.05643653869628906, 'гэта,': 0.011594772338867188, 'мiж': 1.1975269317626953, 'iншым,': 0.05281257629394531, 'толькi': 0.0049877166748046875, '59,': 10.126544952392578, '7': 8.130754470825195, 'працэнта': 2.440797805786133, 'ад': 7.559317588806152, 'аплаты': 7.401706695556641, 'за': 0.005283355712890625, 'гадзiну': 0.3724689483642578, 'ў': 1.9683380126953125, 'прамысловасцi.': 2.7704639434814453}",между прочим,"{'между': 1.173135757446289, 'прочим': 1.945500373840332}","в беларуси «стоимость» часа работы медицинских работников составляет всего 4404 рубля, а это, между прочим, только 59, 7% от оплаты за час работы в промышленности.","{'в': 0.5737781524658203, 'беларуси': 0.037151336669921875, '«стоимость»': 0.06984901428222656, 'часа': 0.058948516845703125, 'работы': 0.6167736053466797, 'медицинских': 5.749096870422363, 'работников': 0.14417266845703125, 'составляет': 0.5286121368408203, 'всего': 1.8735980987548828, '4404': 7.723785400390625, 'рубля,': 2.2491378784179688, 'а': 0.3855152130126953, 'это,': 0.010000228881835938, 'между': 0.0029888153076171875, 'прочим,': 0.030530929565429688, 'только': 3.5656070709228516, '59,': 10.957603454589844, '7%': 9.224246978759766, 'от': 0.26877403259277344, 'оплаты': 3.328704833984375, 'за': 0.0086669921875, 'час': 0.1923065185546875, 'промышленности.': 8.106123924255371}",между другими,"{'между': 4.072669982910156, 'другими': 5.411291122436523}","в беларуси «стоимость» часа работы медицинских работников составляет всего 4404 рубля, а это, между другими, только 59, 7% от оплаты за час работы в промышленности.","{'в': 0.6115818023681641, 'беларуси': 0.05002593994140625, '«стоимость»': 0.04419517517089844, 'часа': 0.06700706481933594, 'работы': 0.6313648223876953, 'медицинских': 5.758760452270508, 'работников': 0.140594482421875, 'составляет': 0.4607982635498047, 'всего': 1.9553556442260742, '4404': 7.8542327880859375, 'рубля,': 1.8869953155517578, 'а': 0.2529106140136719, 'это,': 0.2862701416015625, 'между': 0.30458545684814453, 'другими,': 12.610160827636719, 'только': 3.5034847259521484, '59,': 11.55551815032959, '7%': 9.034893989562988, 'от': 0.28765106201171875, 'оплаты': 3.3802499771118164, 'за': 0.00949859619140625, 'час': 0.2311267852783203, 'промышленности.': 7.855408668518066}"
можна сказаць,"{'можна': 1.6892623901367188, 'сказаць': 3.1907081604003906}","можна сказаць, яму проста пашанцавала, абы толькі ўдалося.","{'можна': 1.1058406829833984, 'сказаць,': 1.4276695251464844, 'яму': 9.750619888305664, 'проста': 7.175568103790283, 'пашанцавала,': 2.899486541748047, 'абы': 8.483880996704102, 'толькі': 0.2313232421875, 'ўдалося.': 2.794492721557617}",можно сказать,"{'можно': 3.980680465698242, 'сказать': 8.185516357421875}","можно сказать, ему просто повезло, если все удастся.","{'можно': 3.8066787719726562, 'сказать,': 0.6977252960205078, 'ему': 2.4855756759643555, 'просто': 3.4552412033081055, 'повезло,': 2.095958709716797, 'если': 1.1185779571533203, 'все': 2.2571792602539062, 'удастся.': 7.939322471618652}",возможно сказать,"{'возможно': 11.857467651367188, 'сказать': 10.97974967956543}","возвозможно сказать, ему просто повезло, если все удастся.","{'возвозможно': 23.194254875183105, 'сказать,': 5.774042129516602, 'ему': 2.391782760620117, 'просто': 3.07266902923584, 'повезло,': 1.250502586364746, 'если': 1.6691055297851562, 'все': 2.8361682891845703, 'удастся.': 7.295842170715332}"
у сутнасці,"{'у': 5.728080749511719, 'сутнасці': 28.628052711486816}","у сутнасці, ніякага асаблівага працы або небяспекі ў паляванні няма.","{'у': 7.512889862060547, 'сутнасці,': 2.9112329483032227, 'ніякага': 0.2786293029785156, 'асаблівага': 1.3857994079589844, 'працы': 0.5031414031982422, 'або': 0.014238357543945312, 'небяспекі': 0.22084617614746094, 'ў': 3.67926025390625, 'паляванні': 1.9124011993408203, 'няма.': 0.17245101928710938}",в сущности,"{'в': 6.121814727783203, 'сущности': 10.129155158996582}","в сущности, никакого особого труда или опасности в охоте нет.","{'в': 0.09236907958984375, 'сущности,': 5.845537185668945, 'никакого': 0.06907272338867188, 'особого': 0.8199138641357422, 'труда': 6.727296829223633, 'или': 0.6523170471191406, 'опасности': 1.5974349975585938, 'охоте': 9.629815101623535, 'нет.': 0.14116477966308594}",по суткам,"{'по': 0.9885501861572266, 'суткам': 5.655017852783203}","по суткам, никакого особого труда или опасности в охоте нет.","{'по': 2.459085464477539, 'суткам,': 12.954843521118164, 'никакого': 2.0323896408081055, 'особого': 1.3073253631591797, 'труда': 6.102104187011719, 'или': 0.9220142364501953, 'опасности': 2.525949478149414, 'в': 0.20148849487304688, 'охоте': 9.626192092895508, 'нет.': 0.11985969543457031}"
як вядома,"{'як': 12.305389404296875, 'вядома': 24.520377159118652}","як вядома, пчолы патрэбны дзеля таго, каб рабіць мед.","{'як': 6.759407043457031, 'вядома,': 0.7542057037353516, 'пчолы': 10.988966941833496, 'патрэбны': 0.9200592041015625, 'дзеля': 0.43675994873046875, 'таго,': 0.015367507934570312, 'каб': 0.013521194458007812, 'рабіць': 8.706917762756348, 'мед.': 2.9629344940185547}",как известно,"{'как': 4.219120979309082, 'известно': 7.500976085662842}","как известно, пчелы нужны только для того, чтобы делать мед.","{'как': 3.0966453552246094, 'известно,': 1.422952651977539, 'пчелы': 0.1981182098388672, 'нужны': 1.7226886749267578, 'только': 0.7515602111816406, 'для': 0.0011730194091796875, 'того,': 0.29360008239746094, 'чтобы': 0.07353973388671875, 'делать': 3.240732192993164, 'мед.': 2.244936943054199}",как ведомо,"{'как': 6.807226181030273, 'ведомо': 10.855057716369629}","как ведомо, пчелы нужны только для того, чтобы делать мед.","{'как': 3.420191764831543, 'ведомо,': 12.79088020324707, 'пчелы': 0.7715244293212891, 'нужны': 1.993560791015625, 'только': 0.93121337890625, 'для': 0.0034313201904296875, 'того,': 0.27350616455078125, 'чтобы': 0.21886062622070312, 'делать': 3.363056182861328, 'мед.': 2.6080503463745117}"
на яго думку,"{'на': 1.1507740020751953, 'яго': 9.80907917022705, 'думку': 8.192748069763184}","на яго думку, у нас на падобныя тэмы пішуць нецікава і мала.","{'на': 2.304896354675293, 'яго': 6.0467939376831055, 'думку,': 0.9556121826171875, 'у': 0.18418121337890625, 'нас': 0.111083984375, 'падобныя': 0.5930976867675781, 'тэмы': 1.4293575286865234, 'пішуць': 6.571074485778809, 'нецікава': 5.225114822387695, 'і': 0.6522560119628906, 'мала.': 3.7285728454589844}",по его мнению,"{'по': 1.0882415771484375, 'его': 1.2672786712646484, 'мнению': 2.7106714248657227}","по его мнению, у нас на подобные темы пишут мало и неинтересно.","{'по': 2.9210128784179688, 'его': 3.7627182006835938, 'мнению,': 2.117279052734375, 'у': 0.0057582855224609375, 'нас': 0.03568458557128906, 'на': 0.0041790008544921875, 'подобные': 2.6239089965820312, 'темы': 0.031551361083984375, 'пишут': 1.829000473022461, 'мало': 0.24971771240234375, 'и': 0.8838520050048828, 'неинтересно.': 4.230423927307129}",на его мысль,"{'на': 6.54534912109375, 'его': 9.441877365112305, 'мысль': 11.221094131469727}","на его мысль, у нас на подобные темы пишут мало и неинтересно.","{'на': 0.010814666748046875, 'его': 8.663652420043945, 'мысль,': 16.784406661987305, 'у': 0.015527725219726562, 'нас': 0.025983810424804688, 'подобные': 2.672077178955078, 'темы': 0.03327751159667969, 'пишут': 1.7946853637695312, 'мало': 0.4588298797607422, 'и': 1.2615013122558594, 'неинтересно.': 4.7861785888671875}"
адным словам,"{'адным': 16.493386268615723, 'словам': 9.726764678955078}","адным словам, пад мінскам есць такая спецыяльная бальніца, дзе раней паміралі вось такія асуджаныя…","{'адным': 12.807034492492676, 'словам,': 2.806790351867676, 'пад': 0.8510169982910156, 'мінскам': 7.653438568115234, 'есць': 5.000787734985352, 'такая': 3.767427444458008, 'спецыяльная': 1.6539335250854492, 'бальніца,': 3.3699188232421875, 'дзе': 0.13677215576171875, 'раней': 1.780904769897461, 'паміралі': 2.898548126220703, 'вось': 2.8231191635131836, 'такія': 0.19415664672851562, 'асуджаныя…': 8.478508949279785}",одним словом,"{'одним': 0.0293426513671875, 'словом': 4.117435455322266}","одним словом, под минском, есть специальная больница, где раньше умирали вот такие обреченные…","{'одним': 0.25844573974609375, 'словом,': 1.6712427139282227, 'под': 0.08598518371582031, 'минском,': 11.063332557678223, 'есть': 0.2981586456298828, 'специальная': 4.541769027709961, 'больница,': 2.038949966430664, 'где': 0.155029296875, 'раньше': 2.3754711151123047, 'умирали': 4.32320499420166, 'вот': 0.5516281127929688, 'такие': 0.16001129150390625, 'обреченные…': 10.294624328613281}",одним словам,"{'одним': 3.12056827545166, 'словам': 9.875873565673828}","одним словам, под минском, есть специальная больница, где раньше умирали вот такие обреченные…","{'одним': 5.206427574157715, 'словам,': 7.121045112609863, 'под': 0.13019943237304688, 'минском,': 10.245126724243164, 'есть': 0.29007720947265625, 'специальная': 3.9951963424682617, 'больница,': 1.8938350677490234, 'где': 0.11529159545898438, 'раньше': 2.3449010848999023, 'умирали': 4.165397644042969, 'вот': 0.5076198577880859, 'такие': 0.14886474609375, 'обреченные…': 9.711084365844727}"
што называецца,"{'што': 9.18716812133789, 'называецца': 8.033232688903809}","што называецца, не ў службу, а ў дружбу.","{'што': 2.807241439819336, 'называецца,': 8.764966011047363, 'не': 0.03852081298828125, 'ў': 2.2706565856933594, 'службу,': 3.9495773315429688, 'а': 0.062160491943359375, 'дружбу.': 7.15090274810791}",что называется,"{'что': 5.8311052322387695, 'называется': 11.18001937866211}","что называется, не в службу, а в дружбу.","{'что': 1.969198226928711, 'называется,': 2.925103187561035, 'не': 0.011425018310546875, 'в': 0.0058727264404296875, 'службу,': 0.8268947601318359, 'а': 0.012071609497070312, 'дружбу.': 1.4307994842529297}",что называют,"{'что': 6.376840591430664, 'называют': 14.547869682312012}","что называют, не в службу, а в дружбу.","{'что': 5.862262725830078, 'называют,': 15.69146728515625, 'не': 0.027950286865234375, 'в': 0.014202117919921875, 'службу,': 2.0608386993408203, 'а': 0.05081748962402344, 'дружбу.': 2.70279598236084}"
мяркуючы па ўсім,"{'мяркуючы': 5.005500793457031, 'па': 3.100526809692383, 'ўсім': 0.08073234558105469}","мяркуючы па ўсім, палкоўнік быў чалавек гаваркі і меў процьму часу.","{'мяркуючы': 6.9487152099609375, 'па': 2.3888607025146484, 'ўсім,': 0.4833087921142578, 'палкоўнік': 1.6073894500732422, 'быў': 0.0051326751708984375, 'чалавек': 0.03487205505371094, 'гаваркі': 3.011035919189453, 'і': 0.8645610809326172, 'меў': 2.8736114501953125, 'процьму': 11.333572387695312, 'часу.': 5.886157035827637}",судя по всему,"{'судя': 0.008989334106445312, 'по': 0.0009746551513671875, 'всему': 2.0294361114501953}","судя по всему, поговорить полковник любил, к тому же имел уйму времени.","{'судя': 0.0006046295166015625, 'по': 0.0006275177001953125, 'всему,': 1.0121192932128906, 'поговорить': 4.892184257507324, 'полковник': 9.330747604370117, 'любил,': 3.7581348419189453, 'к': 0.1489734649658203, 'тому': 0.0006847381591796875, 'же': 0.00739288330078125, 'имел': 0.9934883117675781, 'уйму': 0.001720428466796875, 'времени.': 2.2968530654907227}",предполагая по всему,"{'предполагая': 10.696249961853027, 'по': 2.095383644104004, 'всему': 5.1854047775268555}","предполагая по всему, поговорить полковник любил, к тому же имел уйму времени.","{'предполагая': 5.604612350463867, 'по': 0.04991912841796875, 'всему,': 2.0618906021118164, 'поговорить': 5.721565246582031, 'полковник': 9.649565696716309, 'любил,': 5.535880088806152, 'к': 0.5581188201904297, 'тому': 0.000823974609375, 'же': 0.008703231811523438, 'имел': 1.0346860885620117, 'уйму': 0.0018749237060546875, 'времени.': 2.4288196563720703}"
дзеля бога,"{'дзеля': 25.076977729797363, 'бога': 9.699850082397461}","дзеля бога, пакіньце ў пакоі маю бедную галаву.","{'дзеля': 7.061175346374512, 'бога,': 3.519472122192383, 'пакіньце': 3.972330093383789, 'ў': 9.379781723022461, 'пакоі': 3.759714126586914, 'маю': 0.8318729400634766, 'бедную': 3.632884979248047, 'галаву.': 1.2753620147705078}",ради бога,"{'ради': 0.11795806884765625, 'бога': 4.243369102478027}","ради бога, оставьте в покое мою бедную голову.","{'ради': 0.0048999786376953125, 'бога,': 0.9364547729492188, 'оставьте': 0.6386795043945312, 'в': 0.0007534027099609375, 'покое': 0.0001049041748046875, 'мою': 0.19853782653808594, 'бедную': 0.35889434814453125, 'голову.': 3.4838619232177734}",для бога,"{'для': 4.56602668762207, 'бога': 8.023494720458984}","для бога, оставьте в покое мою бедную голову.","{'для': 5.93537712097168, 'бога,': 5.75189208984375, 'оставьте': 0.6938800811767578, 'в': 0.0010089874267578125, 'покое': 8.20159912109375e-05, 'мою': 0.1513080596923828, 'бедную': 0.35730743408203125, 'голову.': 3.438932418823242}"
усе ж,"{'усе': 9.44405746459961, 'ж': 10.83688735961914}","і мяне ўразіла, што нават у сельскіх мужыкоў, простых і грубых, з жанчынамі усе ж асаблівыя адносіны.","{'і': 0.10669898986816406, 'мяне': 0.009489059448242188, 'ўразіла,': 2.927156448364258, 'што': 0.03796577453613281, 'нават': 0.03929901123046875, 'у': 0.1697845458984375, 'сельскіх': 3.427652359008789, 'мужыкоў,': 0.07056236267089844, 'простых': 0.6361274719238281, 'грубых,': 0.6315975189208984, 'з': 0.02019500732421875, 'жанчынамі': 0.04969596862792969, 'усе': 1.4514942169189453, 'ж': 1.4482383728027344, 'асаблівыя': 0.11249160766601562, 'адносіны.': 0.7166767120361328}",все же,"{'все': 6.912225723266602, 'же': 6.580259323120117}","и меня поразило, что даже у сельских мужиков, в междусобоях простых и грубых, к женщинам все же особое отношение.","{'и': 0.060832977294921875, 'меня': 0.6753578186035156, 'поразило,': 1.3140335083007812, 'что': 0.04311180114746094, 'даже': 0.2595081329345703, 'у': 0.08382415771484375, 'сельских': 7.219882965087891, 'мужиков,': 1.6436309814453125, 'в': 0.19707679748535156, 'междусобоях': 15.37044906616211, 'простых': 1.555633544921875, 'грубых,': 0.3350410461425781, 'к': 0.012903213500976562, 'женщинам': 1.387197494506836, 'все': 0.6782093048095703, 'же': 1.0132999420166016, 'особое': 1.9591293334960938, 'отношение.': 0.5102634429931641}",все то же,"{'все': 2.0829458236694336, 'то': 1.508692741394043, 'же': 0.3563117980957031}","и меня поразило, что даже у сельских мужиков, в междусобоях простых и грубых, к женщинам все то же особое отношение.","{'и': 0.0806884765625, 'меня': 0.7121477127075195, 'поразило,': 1.1946468353271484, 'что': 0.04298591613769531, 'даже': 0.35991859436035156, 'у': 0.11844253540039062, 'сельских': 7.021714210510254, 'мужиков,': 1.5809745788574219, 'в': 0.22188568115234375, 'междусобоях': 15.283878326416016, 'простых': 1.4781951904296875, 'грубых,': 0.4578380584716797, 'к': 0.014070510864257812, 'женщинам': 1.326345443725586, 'все': 1.739175796508789, 'то': 1.4883670806884766, 'же': 0.04691123962402344, 'особое': 1.9633455276489258, 'отношение.': 0.5836944580078125}"
яшчэ і,"{'яшчэ': 20.553309440612793, 'і': 13.612936973571777}","за словам містыфікацыя часта крыецца яшчэ і прымітыўная, ілжывая ды бессэнсоўная авантура.","{'за': 6.27052116394043, 'словам': 7.342243194580078, 'містыфікацыя': 16.667409896850586, 'часта': 4.194980621337891, 'крыецца': 10.143866539001465, 'яшчэ': 0.02318572998046875, 'і': 5.465484619140625, 'прымітыўная,': 7.327942848205566, 'ілжывая': 10.87051773071289, 'ды': 4.515899658203125, 'бессэнсоўная': 12.764593124389648, 'авантура.': 7.102729797363281}",еще и,"{'еще': 5.604720115661621, 'и': 8.116720199584961}","за словом «мистификация» часто кроется еще и примитивная, лживая и бессмысленная авантюра.","{'за': 4.599637985229492, 'словом': 0.060802459716796875, '«мистификация»': 2.7601852416992188, 'часто': 1.181631088256836, 'кроется': 2.7056312561035156, 'еще': 2.5397796630859375, 'и': 0.6116733551025391, 'примитивная,': 5.2547712326049805, 'лживая': 0.5260276794433594, 'бессмысленная': 0.11601448059082031, 'авантюра.': 0.1842174530029297}",далее и,"{'далее': 2.710202217102051, 'и': 8.71133041381836}","за словом «мистификация» часто кроется далее и примитивная, лживая и бессмысленная авантюра.","{'за': 4.46015739440918, 'словом': 0.08089065551757812, '«мистификация»': 2.7784290313720703, 'часто': 1.4878673553466797, 'кроется': 3.237982749938965, 'далее': 14.78390884399414, 'и': 0.6230831146240234, 'примитивная,': 4.6547441482543945, 'лживая': 0.44490623474121094, 'бессмысленная': 0.11691665649414062, 'авантюра.': 0.16523361206054688}"
ці што,"{'ці': 13.581953048706055, 'што': 12.721291542053223}","ты ж сам казаў. не памятаеш, ці што?","{'ты': 0.8135700225830078, 'ж': 0.10424613952636719, 'сам': 0.44936370849609375, 'казаў.': 2.207958221435547, 'не': 0.9994087219238281, 'памятаеш,': 3.766911506652832, 'ці': 2.095827102661133, 'што?': 2.536602020263672}",что ли,"{'что': 2.6987342834472656, 'ли': 9.988446235656738}","ты же сам говорил. не помнишь, что ли?","{'ты': 0.7429122924804688, 'же': 0.7634429931640625, 'сам': 1.1481857299804688, 'говорил.': 2.637331962585449, 'не': 1.9808845520019531, 'помнишь,': 1.965956687927246, 'что': 0.017503738403320312, 'ли?': 1.2798967361450195}",маловероятно ли,"{'маловероятно': 1.2371559143066406, 'ли': 9.64394760131836}","ты же сам говорил. не помнишь, маловероятно ли?","{'ты': 0.5490493774414062, 'же': 0.8371696472167969, 'сам': 0.7302284240722656, 'говорил.': 3.0569114685058594, 'не': 2.9832401275634766, 'помнишь,': 7.141233444213867, 'маловероятно': 5.563714027404785, 'ли?': 2.2820310592651367}"
