phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
v každém případě,"{'v': 0.0, 'kazdem': 27.587594032287598, 'pripade': 23.668471336364746}",v každém případě odneste kotě i misku.,"{'v': 0.0, 'kazdem': 27.58759307861328, 'pripade': 23.668474197387695, 'odneste': 19.691669464111328, 'kote': 11.47259521484375, 'i': 5.049976348876953, 'misku.': 20.590479850769043}",во всяком случае,"{'во': 0.0, 'всяком': 9.509740829467773, 'случае': 0.014917373657226562}","во всяком случае, уберите и котенка и блюдечко.","{'во': 0.0, 'всяком': 9.509740829467773, 'случае,': 0.49517250061035156, 'уберите': 12.628939628601074, 'и': 2.8480281829833984, 'котенка': 11.198981285095215, 'блюдечко.': 13.57967758178711}",в каждом припадке,"{'в': 0.0, 'каждом': 8.517387390136719, 'припадке': 11.15239143371582}","в каждом припадке, уберите и котенка и блюдечко.","{'в': 0.0, 'каждом': 8.517387390136719, 'припадке,': 13.445074081420898, 'уберите': 15.561993598937988, 'и': 2.291192054748535, 'котенка': 11.975025177001953, 'блюдечко.': 14.310293197631836}"
mezi jiným,"{'mezi': 10.696456909179688, 'jinym': 22.459115028381348}","mezi jiným jsem pozoroval, že dr kramář bude mít potíže.","{'mezi': 10.696457862854004, 'jinym': 22.459110260009766, 'jsem': 14.35268497467041, 'pozoroval,': 25.83612060546875, 'ze': 6.928258895874023, 'dr': 8.058117866516113, 'kramar': 19.09178352355957, 'bude': 10.737015724182129, 'mit': 8.449090003967285, 'potize.': 24.710579872131348}",между прочим,"{'между': 0.0, 'прочим': 6.398007392883301}","между прочим, для меня выяснилось, что у д-ра крамаржа будут неприятности.","{'между': 0.0, 'прочим,': 6.594764709472656, 'для': 4.863248825073242, 'меня': 2.8652477264404297, 'выяснилось,': 11.57540225982666, 'что': 0.04708099365234375, 'у': 3.300461769104004, 'д-ра': 11.867460250854492, 'крамаржа': 24.244001388549805, 'будут': 8.148361206054688, 'неприятности.': 4.250904083251953}",меж иными,"{'меж': 6.84264612197876, 'иными': 11.62521743774414}","меж иными, для меня выяснилось, что у д-ра крамаржа будут неприятности.","{'меж': 6.842643737792969, 'иными,': 14.275341987609863, 'для': 5.98617696762085, 'меня': 4.271981239318848, 'выяснилось,': 11.776336669921875, 'что': 0.11145687103271484, 'у': 3.5004281997680664, 'д-ра': 11.809735298156738, 'крамаржа': 23.551279067993164, 'будут': 8.184642791748047, 'неприятности.': 4.698030471801758}"
lze říci,"{'lze': 9.452917098999023, 'rici': 18.197142601013184}","lze říci, že trasu letu lze měnit pouze z důvodu zajištění bezpečnosti a ochrany zdraví.","{'lze': 9.816632270812988, 'rici,': 20.75750160217285, 'ze': 6.5447492599487305, 'trasu': 16.17230224609375, 'letu': 11.369482040405273, 'menit': 13.691283226013184, 'pouze': 17.233311653137207, 'z': 4.582972526550293, 'duvodu': 23.632956504821777, 'zajisteni': 25.63945770263672, 'bezpecnosti': 23.8524808883667, 'a': 5.424507141113281, 'ochrany': 19.342968940734863, 'zdravi.': 15.909902572631836}",можно сказать,"{'можно': 0.0, 'сказать': 4.217169761657715}","можно сказать, что трассу полета можно менять только в интересах безопасности и защиты здоровья.","{'можно': 3.0552101135253906, 'сказать,': 4.684403419494629, 'что': 0.3307371139526367, 'трассу': 13.38986587524414, 'полета': 10.806730270385742, 'менять': 6.399143218994141, 'только': 3.790961265563965, 'в': 1.4389972686767578, 'интересах': 7.287099838256836, 'безопасности': 4.458539962768555, 'и': 3.38784122467041, 'защиты': 5.606926918029785, 'здоровья.': 7.324655532836914}",возможно речь,"{'возможно': 0.0, 'речь': 10.39871597290039}","возможно речь, что трассу полета можно менять только в интересах безопасности и защиты здоровья.","{'возможно': 0.0, 'речь,': 15.513893127441406, 'что': 2.8375415802001953, 'трассу': 13.343771934509277, 'полета': 10.514127731323242, 'можно': 3.3112831115722656, 'менять': 6.005054473876953, 'только': 3.729227066040039, 'в': 1.4914875030517578, 'интересах': 6.697522163391113, 'безопасности': 4.192324638366699, 'и': 3.500385284423828, 'защиты': 5.240839004516602, 'здоровья.': 8.271334648132324}"
v podstatě,"{'v': 0.0, 'podstate': 28.62406349182129}","jediné, co udělám ― jediné, co si troufnu udělat ― bude v podstatě taková hloupost…","{'jedine,': 7.100905418395996, 'co': 1.796992301940918, 'udelam': 24.173232078552246, '--': 1.3251838684082031, 'si': 9.997456550598145, 'troufnu': 25.779516220092773, 'udelat': 12.452985763549805, 'bude': 11.536055564880371, 'v': 5.47064208984375, 'podstate': 23.730769157409668, 'takova': 15.334134101867676, 'hloupost...': 33.997952461242676}",в сущности,"{'в': 0.0, 'сущности': 9.889307022094727}","все, что сделаю, все, что посмею сделать, будет, в сущности, такая малость…","{'все,': 4.640107154846191, 'что': 0.1847515106201172, 'сделаю,': 10.881647109985352, 'посмею': 9.379337310791016, 'сделать,': 3.451390266418457, 'будет,': 9.152000427246094, 'в': 3.8603639602661133, 'сущности,': 3.729802131652832, 'такая': 10.09450912475586, 'малость…': 9.26432991027832}",под стать,"{'под': 0.0, 'стать': 9.775979995727539}","все, что сделаю, все, что посмею сделать, будет, под стать, такая малость…","{'все,': 4.640107154846191, 'что': 0.1847515106201172, 'сделаю,': 10.881647109985352, 'посмею': 9.379337310791016, 'сделать,': 3.451390266418457, 'будет,': 9.152000427246094, 'под': 7.978399753570557, 'стать,': 8.922801971435547, 'такая': 11.618128776550293, 'малость…': 8.648228645324707}"
jak je známo,"{'jak': 5.541266441345215, 'je': 12.080276489257812, 'znamo': 15.79965591430664}","jak je známo, bzučet mohou jedině včely.","{'jak': 5.541269302368164, 'je': 12.080277442932129, 'znamo,': 19.42718505859375, 'bzucet': 22.85588836669922, 'mohou': 18.751663208007812, 'jedine': 14.171018600463867, 'vcely.': 21.674710273742676}",как известно,"{'как': 0.0, 'известно': 6.474274635314941}","как известно, жужать могут только пчелы.","{'как': 0.0, 'известно,': 6.721767425537109, 'жужать': 22.33889675140381, 'могут': 4.5088043212890625, 'только': 1.0416088104248047, 'пчелы.': 4.161316871643066}",как это знакомо,"{'как': 0.0, 'это': 4.4729228019714355, 'знакомо': 7.556475639343262}","как это знакомо, жужать могут только пчелы.","{'как': 0.0, 'это': 4.4729228019714355, 'знакомо,': 9.424919128417969, 'жужать': 20.141215324401855, 'могут': 6.961631774902344, 'только': 2.5089149475097656, 'пчелы.': 4.529437065124512}"
podle něj,"{'podle': 13.118123531341553, 'nej': 13.759740829467773}",podle něj je tohle jeden z hlavních důvodů.,"{'podle': 13.118124008178711, 'nej': 13.759746551513672, 'je': 9.874185562133789, 'tohle': 16.99502944946289, 'jeden': 10.646340370178223, 'z': 4.306880950927734, 'hlavnich': 27.970930099487305, 'duvodu.': 28.331802368164062}",по его мнению,"{'по': 0.0, 'его': 7.179531097412109, 'мнению': 2.708531379699707}","по его мнению, в этом состоит одна из основных причин.","{'по': 0.0, 'его': 7.179531097412109, 'мнению,': 2.8528003692626953, 'в': 3.3373184204101562, 'этом': 3.170109748840332, 'состоит': 6.084108352661133, 'одна': 3.608241081237793, 'из': 0.1158294677734375, 'основных': 2.3360891342163086, 'причин.': 5.573341369628906}",подле нее,"{'подле': 6.4105119705200195, 'нее': 3.755645751953125}","подле нее, в этом состоит одна из основных причин.","{'подле': 6.4105119705200195, 'нее,': 5.725078582763672, 'в': 3.1775712966918945, 'этом': 5.421875953674316, 'состоит': 9.181912422180176, 'одна': 4.75450325012207, 'из': 0.21098709106445312, 'основных': 2.968136787414551, 'причин.': 5.457057952880859}"
krátce řečeno,"{'kratce': 18.21989917755127, 'receno': 23.562671661376953}","krátce řečeno, jako jeho stájník. a také byste ošetřoval psy.","{'kratce': 18.219898223876953, 'receno,': 26.57353973388672, 'jako': 13.483353614807129, 'jeho': 14.789068222045898, 'stajnik.': 23.898700714111328, 'a': 7.327096939086914, 'take': 11.571878433227539, 'byste': 16.901193618774414, 'osetroval': 26.71828556060791, 'psy.': 18.375009536743164}",одним словом,"{'одним': 7.4301676750183105, 'словом': 3.3391714096069336}","одним словом, у него в конюхах. и собак смотреть.","{'одним': 7.4301676750183105, 'словом,': 4.205208778381348, 'у': 4.756346702575684, 'него': 2.417994499206543, 'в': 3.750063896179199, 'конюхах.': 21.412280082702637, 'и': 8.52147102355957, 'собак': 7.666650295257568, 'смотреть.': 13.295435905456543}",краткая речь,"{'краткая': 4.891085624694824, 'речь': 4.543190002441406}","краткая речь, у него в конюхах. и собак смотреть.","{'краткая': 4.891085624694824, 'речь,': 6.738982200622559, 'у': 6.836596488952637, 'него': 3.385456085205078, 'в': 3.688365936279297, 'конюхах.': 22.328246116638184, 'и': 8.276163101196289, 'собак': 8.65866470336914, 'смотреть.': 12.64283275604248}"
jak se říká,"{'jak': 5.541266441345215, 'se': 11.515295028686523, 'rika': 14.715149879455566}","posud nepozbyla své krásy, ani zdraví i byla, jak se říká krev a mléko.","{'posud': 10.350643157958984, 'nepozbyla': 37.464826583862305, 'sve': 12.25110912322998, 'krasy,': 19.047590255737305, 'ani': 9.932157516479492, 'zdravi': 13.056422233581543, 'i': 5.318039894104004, 'byla,': 14.908270835876465, 'jak': 6.373818397521973, 'se': 5.798774719238281, 'rika': 17.01014232635498, 'krev': 12.393689155578613, 'a': 7.97027587890625, 'mleko.': 19.053580284118652}",что называется,"{'что': 0.0, 'называется': 8.619929313659668}","она еще не утратила ни красоты, ни здоровья и была то, что называется кровь с молоком.","{'она': 0.0, 'еще': 7.907625675201416, 'не': 1.489018440246582, 'утратила': 7.617688179016113, 'ни': 0.019634246826171875, 'красоты,': 5.709724426269531, 'здоровья': 4.806208610534668, 'и': 4.6302289962768555, 'была': 3.547697067260742, 'то,': 12.467387199401855, 'что': 0.30527496337890625, 'называется': 1.577244758605957, 'кровь': 11.025362968444824, 'с': 4.891748428344727, 'молоком.': 0.6332969665527344}",как эта река,"{'как': 0.0, 'эта': 6.859312057495117, 'река': 7.20020055770874}","она еще не утратила ни красоты, ни здоровья и была то, как эта река кровь с молоком.","{'она': 0.0, 'еще': 7.907625675201416, 'не': 1.489018440246582, 'утратила': 7.617688179016113, 'ни': 0.019634246826171875, 'красоты,': 5.709724426269531, 'здоровья': 4.806208610534668, 'и': 4.6302289962768555, 'была': 3.547697067260742, 'то,': 12.467387199401855, 'как': 3.567000389099121, 'эта': 7.797760009765625, 'река': 6.909040451049805, 'кровь': 9.002822875976562, 'с': 4.693279266357422, 'молоком.': 1.9069271087646484}"
podle všeho,"{'podle': 13.118123531341553, 'vseho': 20.255002975463867}","nejdříve většina médií tvrdila, že za vraždou podle všeho stojí mafie.","{'nejdrive': 18.65962791442871, 'vetsina': 24.290966033935547, 'medii': 12.671185493469238, 'tvrdila,': 27.18931293487549, 'ze': 6.931735992431641, 'za': 7.508052825927734, 'vrazdou': 20.50091552734375, 'podle': 11.419230461120605, 'vseho': 17.34738254547119, 'stoji': 11.5213623046875, 'mafie.': 18.326912879943848}",судя по всему,"{'судя': 4.711893081665039, 'по': 0.47858238220214844, 'всему': 2.3953943252563477}","сначала большая часть сми, в том числе чешских, утверждала, что, судя по всему, за убийством стоит мафия.","{'сначала': 9.478972434997559, 'большая': 10.230829238891602, 'часть': 2.0484533309936523, 'сми,': 13.975178718566895, 'в': 4.4185333251953125, 'том': 3.0510597229003906, 'числе': 0.016031265258789062, 'чешских,': 14.731003761291504, 'утверждала,': 11.250404357910156, 'что,': 5.048287391662598, 'судя': 6.419597625732422, 'по': 0.0046215057373046875, 'всему,': 1.2711772918701172, 'за': 5.756965160369873, 'убийством': 7.374833106994629, 'стоит': 3.6613216400146484, 'мафия.': 7.983982086181641}",подле всего,"{'подле': 6.4105119705200195, 'всего': 5.200040817260742}","сначала большая часть сми, в том числе чешских, утверждала, что, подле всего, за убийством стоит мафия.","{'сначала': 9.478972434997559, 'большая': 10.230829238891602, 'часть': 2.0484533309936523, 'сми,': 13.975178718566895, 'в': 4.4185333251953125, 'том': 3.0510597229003906, 'числе': 0.016031265258789062, 'чешских,': 14.731003761291504, 'утверждала,': 11.250404357910156, 'что,': 5.048287391662598, 'подле': 11.082754135131836, 'всего,': 7.328159332275391, 'за': 5.579718589782715, 'убийством': 8.282333374023438, 'стоит': 4.416516304016113, 'мафия.': 8.951559066772461}"
proboha,{'proboha': 17.615543365478516},"lyšíš? páni jdou. proboha, heleno!","{'lysis?': 16.664976119995117, 'pani': 17.478097915649414, 'jdou.': 25.477620124816895, 'proboha,': 24.25108242034912, 'heleno!': 17.720317840576172}",ради бога,"{'ради': 0.0, 'бога': 9.708484649658203}","слышишь, господа пришли. нана: ради бога, елена!","{'слышишь,': 10.148323059082031, 'господа': 9.212324142456055, 'пришли.': 11.856668472290039, 'нана:': 25.069461822509766, 'ради': 8.384744644165039, 'бога,': 2.5664844512939453, 'елена!': 18.482662200927734}",про бога,"{'про': 0.0, 'бога': 14.054205894470215}","слышишь, господа пришли. нана: про бога, елена!","{'слышишь,': 10.148323059082031, 'господа': 9.212324142456055, 'пришли.': 11.856668472290039, 'нана:': 25.069461822509766, 'про': 7.060178756713867, 'бога,': 9.8686203956604, 'елена!': 18.567984104156494}"
asi spíš,"{'asi': 5.487544059753418, 'spis': 15.153969764709473}",ale asi spíš v tom lepším: na bezpráví a násilí jsem citlivější.,"{'ale': 0.0, 'asi': 15.94387149810791, 'spis': 12.548247337341309, 'v': 6.5392913818359375, 'tom': 10.335229873657227, 'lepsim:': 26.735923767089844, 'na': 8.065231323242188, 'bezpravi': 22.277231216430664, 'a': 4.121417045593262, 'nasili': 13.655381202697754, 'jsem': 12.813175201416016, 'citlivejsi.': 36.355852127075195}",все же,"{'все': 0.0, 'же': 3.8514938354492188}","правда, хорошего все же больше: я острее реагирую на несправедливость и насилие.","{'правда,': 0.6815309524536133, 'хорошего': 10.143662452697754, 'все': 5.655523300170898, 'же': 1.4280204772949219, 'больше:': 7.052087783813477, 'я': 3.7583131790161133, 'острее': 12.647068500518799, 'реагирую': 5.53666877746582, 'на': 0.14768218994140625, 'несправедливость': 5.5567827224731445, 'и': 1.7704095840454102, 'насилие.': 6.942877769470215}",еще спишь,"{'еще': 0.0, 'спишь': 12.952089309692383}","правда, хорошего еще спишь больше: я острее реагирую на несправедливость и насилие.","{'правда,': 0.6815309524536133, 'хорошего': 10.143662452697754, 'еще': 6.034272193908691, 'спишь': 15.976187705993652, 'больше:': 13.893694877624512, 'я': 3.92653751373291, 'острее': 13.800298690795898, 'реагирую': 5.637892723083496, 'на': 0.19307899475097656, 'несправедливость': 6.260244369506836, 'и': 1.8460922241210938, 'насилие.': 6.773581504821777}"
a navíc,"{'a': 0.0, 'navic': 18.489802360534668}",ovšem jednu z nejdivnějších – a navíc patřičně zpolitizovanou.,"{'ovsem': 9.843029022216797, 'jednu': 20.798410415649414, 'z': 3.5268287658691406, 'nejdivnejsich': 34.45673084259033, '-': 6.2249755859375, 'a': 4.464249610900879, 'navic': 14.981691360473633, 'patricne': 22.80049705505371, 'zpolitizovanou.': 39.80236530303955}",еще и,"{'еще': 0.0, 'и': 3.4556808471679688}","правда, она получилась одной из самых странных, да еще и крайне политизированных.","{'правда,': 0.6815309524536133, 'она': 4.6414971351623535, 'получилась': 9.147246360778809, 'одной': 7.767740249633789, 'из': 0.09883499145507812, 'самых': 0.8084068298339844, 'странных,': 7.248309135437012, 'да': 5.753140449523926, 'еще': 3.1528396606445312, 'и': 0.3579568862915039, 'крайне': 6.806903839111328, 'политизированных.': 10.773465156555176}",и на вид,"{'и': 0.0, 'на': 4.0942840576171875, 'вид': 7.354199409484863}","правда, она получилась одной из самых странных, да и на вид крайне политизированных.","{'правда,': 0.6815309524536133, 'она': 4.6414971351623535, 'получилась': 9.147246360778809, 'одной': 7.767740249633789, 'из': 0.09883499145507812, 'самых': 0.8084068298339844, 'странных,': 7.248309135437012, 'да': 5.753140449523926, 'и': 0.2934379577636719, 'на': 4.843011856079102, 'вид': 3.25885009765625, 'крайне': 7.766235828399658, 'политизированных.': 13.96136474609375}"
či co,"{'ci': 0.0, 'co': 10.015892028808594}","a cos ty myslil? prášek, či co?","{'a': 0.0, 'cos': 9.807671546936035, 'ty': 14.648616790771484, 'myslil?': 35.20082759857178, 'prasek,': 24.897404670715332, 'ci': 7.573351860046387, 'co?': 12.919466972351074}",что ли,"{'что': 0.0, 'ли': 7.019231796264648}","а ты что думал? порошок, что ли?","{'а': 0.0, 'ты': 5.715721130371094, 'что': 3.041370391845703, 'думал?': 6.938349723815918, 'порошок,': 18.661751747131348, 'ли?': 1.0798921585083008}",или что,"{'или': 0.0, 'что': 4.673031806945801}","а ты что думал? порошок, или что?","{'а': 0.0, 'ты': 5.715721130371094, 'что': 4.224417686462402, 'думал?': 6.938349723815918, 'порошок,': 18.661751747131348, 'или': 4.202213287353516, 'что?': 4.364752769470215}"
nejen že,"{'nejen': 12.394691944122314, 'ze': 10.389333724975586}","nejen že nemohl vstát, ale připadalo mu, že nesmí ani otevřít oči.","{'nejen': 12.39469051361084, 'ze': 3.6348142623901367, 'nemohl': 19.70265483856201, 'vstat,': 21.927910804748535, 'ale': 7.50241756439209, 'pripadalo': 24.861087799072266, 'mu,': 11.993182182312012, 'nesmi': 14.555986404418945, 'ani': 10.586590766906738, 'otevrit': 24.182536125183105, 'oci.': 16.908552169799805}",не то что,"{'не': 0.0, 'то': 6.695225715637207, 'что': 2.391263961791992}","не то что встать, ― ему казалось, что он не может открыть глаз.","{'не': 3.4923315048217773, 'то': 6.695225715637207, 'что': 0.2118701934814453, 'встать,': 12.711930274963379, '―': 12.472820281982422, 'ему': 7.188299179077148, 'казалось,': 4.773322105407715, 'он': 1.0548019409179688, 'может': 1.8195867538452148, 'открыть': 7.407720565795898, 'глаз.': 3.1891422271728516}",не только же,"{'не': 0.0, 'только': 5.896672248840332, 'же': 7.910892963409424}","не только же встать, ― ему казалось, что он не может открыть глаз.","{'не': 3.1515493392944336, 'только': 5.896673679351807, 'же': 7.91089391708374, 'встать,': 12.953349113464355, '―': 12.538457870483398, 'ему': 8.204983711242676, 'казалось,': 4.283121109008789, 'что': 0.15544891357421875, 'он': 1.2867679595947266, 'может': 2.0160579681396484, 'открыть': 7.4019269943237305, 'глаз.': 3.1441965103149414}"
skoro ještě,"{'skoro': 7.724932670593262, 'jeste': 16.786158561706543}",některé sceny přečetli jsme několikrát za sebou; celý román jsme přečetli skoro dvakrát po sobě a po druhé líbil se nám skoro ještě víc než po prvé.,"{'nektere': 15.903432369232178, 'sceny': 21.89278793334961, 'precetli': 9.179742813110352, 'jsme': 6.050295829772949, 'nekolikrat': 30.095870971679688, 'za': 9.240835189819336, 'sebou;': 21.22415256500244, 'cely': 12.570698738098145, 'roman': 10.98763370513916, 'skoro': 5.892446517944336, 'dvakrat': 19.695374488830566, 'po': 6.918057441711426, 'sobe': 12.099287033081055, 'a': 4.931428909301758, 'druhe': 14.817748069763184, 'libil': 17.608379364013672, 'se': 7.535762786865234, 'nam': 8.515878677368164, 'jeste': 11.757143020629883, 'vic': 10.15679931640625, 'nez': 8.676159858703613, 'prve.': 21.578375816345215}",едва ли не,"{'едва': 7.154378414154053, 'ли': 6.697129249572754, 'не': 5.951321601867676}","некоторые отдельные сцены мы прочли по нескольку раз; весь роман почти сплошь прочитали мы два раза, и во второй раз он нам понравился едва ли не более, чем в первый.","{'некоторые': 8.961552619934082, 'отдельные': 7.579999923706055, 'сцены': 6.566621780395508, 'мы': 4.135468482971191, 'прочли': 8.290672302246094, 'по': 3.704679489135742, 'нескольку': 4.183699607849121, 'раз;': 5.21528434753418, 'весь': 7.383275985717773, 'роман': 4.317176818847656, 'почти': 6.499979019165039, 'сплошь': 5.2614288330078125, 'прочитали': 12.003682136535645, 'два': 7.789252281188965, 'раза,': 1.827615737915039, 'и': 1.548828125, 'во': 5.2232770919799805, 'второй': 2.0298080444335938, 'раз': 0.18203353881835938, 'он': 3.8980817794799805, 'нам': 5.013190269470215, 'понравился': 1.4141998291015625, 'едва': 8.913167953491211, 'ли': 0.01519012451171875, 'не': 0.10772705078125, 'более,': 4.8416900634765625, 'чем': 0.057628631591796875, 'в': 1.6064443588256836, 'первый.': 1.1358642578125}",скоро есть,"{'скоро': 0.0, 'есть': 7.465599060058594}","некоторые отдельные сцены мы прочли по нескольку раз; весь роман почти сплошь прочитали мы два раза, и во второй раз он нам понравился скоро есть более, чем в первый.","{'некоторые': 8.961552619934082, 'отдельные': 7.579999923706055, 'сцены': 6.566621780395508, 'мы': 4.135468482971191, 'прочли': 8.290672302246094, 'по': 3.704679489135742, 'нескольку': 4.183699607849121, 'раз;': 5.21528434753418, 'весь': 7.383275985717773, 'роман': 4.317176818847656, 'почти': 6.499979019165039, 'сплошь': 5.2614288330078125, 'прочитали': 12.003682136535645, 'два': 7.789252281188965, 'раза,': 1.827615737915039, 'и': 1.548828125, 'во': 5.2232770919799805, 'второй': 2.0298080444335938, 'раз': 0.18203353881835938, 'он': 3.8980817794799805, 'нам': 5.013190269470215, 'понравился': 1.4141998291015625, 'скоро': 12.074321746826172, 'есть': 12.882563591003418, 'более,': 10.800064086914062, 'чем': 0.1771087646484375, 'в': 1.362502098083496, 'первый.': 1.4601974487304688}"
nic takového,"{'nic': 5.461786270141602, 'takoveho': 31.532543182373047}",nic takového zjevně není v plánu.,"{'nic': 5.461786270141602, 'takoveho': 31.532546997070312, 'zjevne': 23.295022010803223, 'neni': 11.352351188659668, 'v': 4.576285362243652, 'planu.': 13.73314380645752}",ничего подобного,"{'ничего': 0.0, 'подобного': 7.700716972351074}",ничего подобного явно не планируется.,"{'ничего': 0.0, 'подобного': 7.700716972351074, 'явно': 9.95058536529541, 'не': 0.32663726806640625, 'планируется.': 8.149141311645508}",ничего такого,"{'ничего': 0.0, 'такого': 5.857947826385498}",ничего такого явно не планируется.,"{'ничего': 0.0, 'такого': 5.857947826385498, 'явно': 9.851900100708008, 'не': 0.3539695739746094, 'планируется.': 9.007929801940918}"
do prčic,"{'do': 0.0, 'prcic': 26.794394493103027}","do prčic, jaká loterie?","{'do': 0.0, 'prcic,': 31.5076847076416, 'jaka': 15.562163352966309, 'loterie?': 28.857019424438477}",да ладно,"{'да': 0.0, 'ладно': 10.63752269744873}","да ладно, какая лотерея?","{'да': 0.0, 'ладно,': 11.55364990234375, 'какая': 7.749939918518066, 'лотерея?': 14.260329246520996}",до причем,"{'до': 0.0, 'причем': 13.777630805969238}","до причем, какая лотерея?","{'до': 0.0, 'причем,': 16.110857009887695, 'какая': 7.849844932556152, 'лотерея?': 14.872588157653809}"
nic jiného než,"{'nic': 5.461786270141602, 'jineho': 25.941597938537598, 'nez': 9.554939270019531}",není to nic jiného než klamavá reklama.,"{'neni': 9.631752014160156, 'to': 6.7455902099609375, 'nic': 10.416292190551758, 'jineho': 25.241321563720703, 'nez': 8.431967735290527, 'klamava': 22.689821243286133, 'reklama.': 16.790328979492188}",не иначе как,"{'не': 0.0, 'иначе': 9.748956680297852, 'как': 1.2356805801391602}","это не иначе, как обманчивая реклама.","{'это': 0.0, 'не': 2.5062475204467773, 'иначе,': 8.982545852661133, 'как': 0.12152290344238281, 'обманчивая': 11.24576711654663, 'реклама.': 6.4102020263671875}",ничего иного нет,"{'ничего': 0.0, 'иного': 7.304104804992676, 'нет': 3.6317214965820312}",это ничего иного нет обманчивая реклама.,"{'это': 0.0, 'ничего': 6.29864501953125, 'иного': 8.268978118896484, 'нет': 5.6823930740356445, 'обманчивая': 20.57362461090088, 'реклама.': 7.596323013305664}"
kousek od,"{'kousek': 16.48961067199707, 'od': 13.282452583312988}","stál kousek od mostu, co dělí tajland od kambodže.","{'stal': 4.436376571655273, 'kousek': 25.79913902282715, 'od': 6.242746353149414, 'mostu,': 21.20864772796631, 'co': 6.888049125671387, 'deli': 13.527692794799805, 'tajland': 21.937996864318848, 'kambodze.': 27.797083854675293}",почти что,"{'почти': 0.0, 'что': 4.1347551345825195}","он стоял почти что у моста, разделявшего таиланд и камбоджу.","{'он': 0.0, 'стоял': 7.543879508972168, 'почти': 6.224096298217773, 'что': 5.935024261474609, 'у': 2.417722702026367, 'моста,': 9.050115585327148, 'разделявшего': 8.260490417480469, 'таиланд': 15.27373218536377, 'и': 6.18891716003418, 'камбоджу.': 7.570071220397949}",кусок от,"{'кусок': 11.152501106262207, 'от': 4.755404472351074}","он стоял кусок от у моста, разделявшего таиланд и камбоджу.","{'он': 0.0, 'стоял': 7.543879508972168, 'кусок': 13.872133255004883, 'от': 4.133177757263184, 'у': 7.894041061401367, 'моста,': 13.91177749633789, 'разделявшего': 9.14801836013794, 'таиланд': 14.897876739501953, 'и': 6.0932207107543945, 'камбоджу.': 7.753694534301758}"
přesně tak,"{'presne': 14.881388187408447, 'tak': 11.626668930053711}","přesně tak, to je výborná rada. ","{'presne': 14.881387710571289, 'tak,': 15.632684707641602, 'to': 4.831320762634277, 'je': 7.349422454833984, 'vyborna': 22.50648307800293, 'rada.': 12.015451431274414}",именно что,"{'именно': 0.0, 'что': 4.3276567459106445}","вот именно что... вокруг еще лежит снег, дороги прекрасно высохли, и вы наслаждаетесь походами.","{'вот': 0.0, 'именно': 6.347344398498535, 'что...': 10.876821041107178, 'вокруг': 10.172260284423828, 'еще': 7.0514373779296875, 'лежит': 7.624195098876953, 'снег,': 3.264653205871582, 'дороги': 8.372213363647461, 'прекрасно': 9.98932933807373, 'высохли,': 7.97804069519043, 'и': 2.567800521850586, 'вы': 5.8764801025390625, 'наслаждаетесь': 7.019118309020996, 'походами.': 11.63679313659668}",пресно так,"{'пресно': 10.407309532165527, 'так': 7.0587158203125}","вот пресно так... вокруг еще лежит снег, дороги прекрасно высохли, и вы наслаждаетесь походами.","{'вот': 0.0, 'пресно': 14.41319465637207, 'так...': 9.650216102600098, 'вокруг': 10.143089294433594, 'еще': 6.633906364440918, 'лежит': 7.779397964477539, 'снег,': 2.4733333587646484, 'дороги': 7.73167610168457, 'прекрасно': 10.157304763793945, 'высохли,': 8.159528732299805, 'и': 2.719752311706543, 'вы': 6.314489364624023, 'наслаждаетесь': 6.956459999084473, 'походами.': 11.587356567382812}"
jak by ne,"{'jak': 5.541266441345215, 'by': 9.333824157714844, 'ne': 7.854214668273926}",jak by ne! a oni měli určitě víc možností se bránit!,"{'jak': 5.541269302368164, 'by': 9.333824157714844, 'ne!': 17.49740171432495, 'a': 5.45850944519043, 'oni': 15.438615798950195, 'meli': 11.121872901916504, 'urcite': 22.678180694580078, 'vic': 11.020130157470703, 'moznosti': 22.84918975830078, 'se': 5.646177291870117, 'branit!': 19.85407066345215}",как бы не так,"{'как': 0.0, 'бы': 4.552207946777344, 'не': 2.538877487182617, 'так': 2.817070960998535}",как бы не так! а ведь у них наверняка было больше возможностей защищаться.,"{'как': 0.0, 'бы': 4.552207946777344, 'не': 2.538877487182617, 'так!': 4.66242790222168, 'а': 7.554714202880859, 'ведь': 4.320939064025879, 'у': 3.729694366455078, 'них': 3.00631046295166, 'наверняка': 5.655742645263672, 'было': 4.580900192260742, 'больше': 5.747820854187012, 'возможностей': 3.2074689865112305, 'защищаться.': 10.552644729614258}",как будто нет,"{'как': 0.0, 'будто': 5.3172607421875, 'нет': 6.009036540985107}",как будто нет! а ведь у них наверняка было больше возможностей защищаться.,"{'как': 0.0, 'будто': 5.3172607421875, 'нет!': 11.319941997528076, 'а': 6.19093132019043, 'ведь': 3.5210399627685547, 'у': 4.359206199645996, 'них': 2.948017120361328, 'наверняка': 5.492204666137695, 'было': 3.9961910247802734, 'больше': 5.566534996032715, 'возможностей': 3.4154109954833984, 'защищаться.': 10.968667984008789}"
