phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
tímto způsobem,"{'timto': 16.984342098236084, 'zpusobem': 36.04186153411865}",tímto způsobem se tam pro rusy otevírá obrovský obchodní potenciál.,"{'timto': 17.9316987991333, 'zpusobem': 33.4162540435791, 'se': 8.289827346801758, 'tam': 6.3730268478393555, 'pro': 5.748140335083008, 'rusy': 10.178583145141602, 'otevira': 24.29535675048828, 'obrovsky': 13.922781944274902, 'obchodni': 12.826318740844727, 'potencial.': 18.46912670135498}",таким образом,"{'таким': 0.10242652893066406, 'образом': 1.5925168991088867}","таким образом, перед русскими там открываются огромные коммерческие возможности.","{'таким': 0.04339599609375, 'образом,': 0.1940746307373047, 'перед': 0.008697509765625, 'русскими': 5.078466415405273, 'там': 6.221335411071777, 'открываются': 0.1417675018310547, 'огромные': 2.067361831665039, 'коммерческие': 2.6795482635498047, 'возможности.': 0.9509010314941406}",тем способом,"{'тем': 5.622740745544434, 'способом': 10.035858154296875}","тем способом, перед русскими там открываются огромные коммерческие возможности.","{'тем': 9.054169654846191, 'способом,': 17.862043380737305, 'перед': 0.07727813720703125, 'русскими': 5.137717247009277, 'там': 7.181611061096191, 'открываются': 0.1875, 'огромные': 1.8148136138916016, 'коммерческие': 2.670802116394043, 'возможности.': 0.9625091552734375}"
v každém případě,"{'v': 3.7535018920898438, 'kazdem': 19.275818824768066, 'pripade': 18.5306453704834}",v každém případě odneste kotě i misku.,"{'v': 3.0821704864501953, 'kazdem': 18.02194309234619, 'pripade': 14.316662788391113, 'odneste': 12.798137664794922, 'kote': 5.886455535888672, 'i': 3.403705596923828, 'misku.': 10.248566627502441}",во всяком случае,"{'во': 0.22436141967773438, 'всяком': 0.0062408447265625, 'случае': 0.00476837158203125}","во всяком случае, уберите и котенка и блюдечко.","{'во': 2.73797607421875, 'всяком': 0.021883010864257812, 'случае,': 1.4173269271850586, 'уберите': 5.631926536560059, 'и': 0.42176055908203125, 'котенка': 1.7365398406982422, 'блюдечко.': 3.9402332305908203}",в каждом припадке,"{'в': 0.8401679992675781, 'каждом': 3.8031511306762695, 'припадке': 6.451562881469727}","в каждом припадке, уберите и котенка и блюдечко.","{'в': 3.9963455200195312, 'каждом': 4.026006698608398, 'припадке,': 13.17367935180664, 'уберите': 8.70136547088623, 'и': 0.7098751068115234, 'котенка': 1.6877937316894531, 'блюдечко.': 4.462004661560059}"
mezi jiným,"{'mezi': 11.755762100219727, 'jinym': 21.836097717285156}","mezi jiným jsem pozoroval, že dr kramář bude mít potíže.","{'mezi': 14.089950561523438, 'jinym': 15.417567253112793, 'jsem': 7.769342422485352, 'pozoroval,': 14.667251586914062, 'ze': 7.064064025878906, 'dr': 8.98100471496582, 'kramar': 15.000706672668457, 'bude': 5.548955917358398, 'mit': 7.406407356262207, 'potize.': 14.262663841247559}",между прочим,"{'между': 1.173135757446289, 'прочим': 1.945500373840332}","между прочим, для меня выяснилось, что у д-ра крамаржа будут неприятности.","{'между': 1.5962448120117188, 'прочим,': 2.22544002532959, 'для': 1.490945816040039, 'меня': 2.5212507247924805, 'выяснилось,': 11.777353286743164, 'что': 0.12189483642578125, 'у': 0.017055511474609375, 'д-ра': 0.7102737426757812, 'крамаржа': 17.263450622558594, 'будут': 2.9023618698120117, 'неприятности.': 5.571382522583008}",меж иными,"{'меж': 11.680723190307617, 'иными': 11.163289070129395}","меж иными, для меня выяснилось, что у д-ра крамаржа будут неприятности.","{'меж': 9.558084487915039, 'иными,': 18.97227954864502, 'для': 0.7279701232910156, 'меня': 2.115635871887207, 'выяснилось,': 12.444089889526367, 'что': 0.05676078796386719, 'у': 0.018556594848632812, 'д-ра': 0.6315689086914062, 'крамаржа': 17.50817584991455, 'будут': 2.755941390991211, 'неприятности.': 5.144033432006836}"
lze říci,"{'lze': 19.04745388031006, 'rici': 13.526001930236816}","lze říci, že trasu letu lze měnit pouze z důvodu zajištění bezpečnosti a ochrany zdraví.","{'lze': 2.6384267807006836, 'rici,': 16.65508460998535, 'ze': 7.601236343383789, 'trasu': 8.900291442871094, 'letu': 11.6527738571167, 'menit': 13.289286613464355, 'pouze': 13.342507362365723, 'z': 2.6470298767089844, 'duvodu': 17.072179794311523, 'zajisteni': 20.622089385986328, 'bezpecnosti': 16.57380485534668, 'a': 2.631415367126465, 'ochrany': 15.663896560668945, 'zdravi.': 7.752840042114258}",можно сказать,"{'можно': 3.980680465698242, 'сказать': 8.185516357421875}","можно сказать, что трассу полета можно менять только в интересах безопасности и защиты здоровья.","{'можно': 0.8824663162231445, 'сказать,': 2.302701950073242, 'что': 0.017826080322265625, 'трассу': 0.09115028381347656, 'полета': 8.1717529296875, 'менять': 1.1768741607666016, 'только': 1.7101430892944336, 'в': 0.0008144378662109375, 'интересах': 2.7934303283691406, 'безопасности': 0.6670093536376953, 'и': 0.050251007080078125, 'защиты': 4.953237533569336, 'здоровья.': 7.5534772872924805}",возможно речь,"{'возможно': 10.305647850036621, 'речь': 12.48105239868164}","возможно речь, что трассу полета можно менять только в интересах безопасности и защиты здоровья.","{'возможно': 10.019552230834961, 'речь,': 11.132477760314941, 'что': 0.08211708068847656, 'трассу': 0.12586021423339844, 'полета': 8.261330604553223, 'можно': 1.16229248046875, 'менять': 1.0405235290527344, 'только': 2.1729660034179688, 'в': 0.001033782958984375, 'интересах': 2.7699737548828125, 'безопасности': 0.6868152618408203, 'и': 0.10040283203125, 'защиты': 4.698711395263672, 'здоровья.': 8.036269187927246}"
v podstatě,"{'v': 4.850690841674805, 'podstate': 18.905817985534668}","jediné, co udělám ― jediné, co si troufnu udělat ― bude v podstatě taková hloupost…","{'jedine,': 0.5879955291748047, 'co': 0.5786533355712891, 'udelam': 7.738092422485352, '--': 3.514031410217285, 'si': 2.347024917602539, 'troufnu': 21.287787437438965, 'udelat': 7.017644882202148, 'bude': 4.106176376342773, 'v': 5.216081619262695, 'podstate': 9.89618968963623, 'takova': 9.74848747253418, 'hloupost...': 25.61420726776123}",в сущности,"{'в': 6.121814727783203, 'сущности': 10.129155158996582}","все, что сделаю, все, что посмею сделать, будет, в сущности, такая малость…","{'все,': 0.11805343627929688, 'что': 0.002071380615234375, 'сделаю,': 2.184968948364258, 'посмею': 0.22060585021972656, 'сделать,': 1.862513542175293, 'будет,': 9.841976165771484, 'в': 0.030242919921875, 'сущности,': 1.312129020690918, 'такая': 3.5469655990600586, 'малость…': 10.350523948669434}",под стать,"{'под': 5.347226142883301, 'стать': 9.209559440612793}","все, что сделаю, все, что посмею сделать, будет, под стать, такая малость…","{'все,': 0.1752796173095703, 'что': 0.0031375885009765625, 'сделаю,': 2.7000532150268555, 'посмею': 0.3500175476074219, 'сделать,': 1.2823419570922852, 'будет,': 12.365095138549805, 'под': 2.6570510864257812, 'стать,': 8.874444007873535, 'такая': 5.479966163635254, 'малость…': 12.185816764831543}"
jak je známo,"{'jak': 8.471843719482422, 'je': 2.3069915771484375, 'znamo': 7.92995548248291}","jak je známo, bzučet mohou jedině včely.","{'jak': 8.030858993530273, 'je': 2.6324901580810547, 'znamo,': 14.28648853302002, 'bzucet': 25.870187759399414, 'mohou': 14.91439437866211, 'jedine': 13.303805351257324, 'vcely.': 21.094944953918457}",как известно,"{'как': 4.219120979309082, 'известно': 7.500976085662842}","как известно, жужать могут только пчелы.","{'как': 2.281919479370117, 'известно,': 2.158329963684082, 'жужать': 1.850545883178711, 'могут': 0.38266754150390625, 'только': 0.4718914031982422, 'пчелы.': 1.839951515197754}",как это знакомо,"{'как': 2.334308624267578, 'это': 1.3821868896484375, 'знакомо': 7.768281936645508}","как это знакомо, жужать могут только пчелы.","{'как': 2.570873260498047, 'это': 1.1788597106933594, 'знакомо,': 12.352487564086914, 'жужать': 2.3106613159179688, 'могут': 0.8898773193359375, 'только': 0.21858596801757812, 'пчелы.': 2.7342748641967773}"
podle něj,"{'podle': 17.67292881011963, 'nej': 8.311596870422363}",podle něj je tohle jeden z hlavních důvodů.,"{'podle': 12.992666244506836, 'nej': 6.010597229003906, 'je': 3.7115554809570312, 'tohle': 16.59280776977539, 'jeden': 5.205169677734375, 'z': 3.5123348236083984, 'hlavnich': 10.497602462768555, 'duvodu.': 18.661115646362305}",по его мнению,"{'по': 1.0882415771484375, 'его': 1.2672786712646484, 'мнению': 2.7106714248657227}","по его мнению, в этом состоит одна из основных причин.","{'по': 3.0068531036376953, 'его': 2.569732666015625, 'мнению,': 1.1816349029541016, 'в': 0.04569053649902344, 'этом': 0.0282745361328125, 'состоит': 3.3798084259033203, 'одна': 0.00322723388671875, 'из': 0.0028285980224609375, 'основных': 1.8082733154296875, 'причин.': 3.5409469604492188}",подле нее,"{'подле': 6.848884582519531, 'нее': 6.1435136795043945}","подле нее, в этом состоит одна из основных причин.","{'подле': 6.296517372131348, 'нее,': 6.437100410461426, 'в': 0.4611988067626953, 'этом': 0.323394775390625, 'состоит': 3.559938430786133, 'одна': 0.0037441253662109375, 'из': 0.0048046112060546875, 'основных': 2.633561134338379, 'причин.': 3.8374204635620117}"
krátce řečeno,"{'kratce': 27.59594440460205, 'receno': 26.219894409179688}","krátce řečeno, jako jeho stájník. a také byste ošetřoval psy.","{'kratce': 21.564839363098145, 'receno,': 25.379002571105957, 'jako': 4.446048736572266, 'jeho': 2.306264877319336, 'stajnik.': 20.95089626312256, 'a': 3.2585697174072266, 'take': 9.058871269226074, 'byste': 14.618882179260254, 'osetroval': 26.544889450073242, 'psy.': 9.249323844909668}",одним словом,"{'одним': 0.0293426513671875, 'словом': 4.117435455322266}","одним словом, у него в конюхах. и собак смотреть.","{'одним': 0.022768020629882812, 'словом,': 2.735013961791992, 'у': 0.10125923156738281, 'него': 2.500941276550293, 'в': 0.09368705749511719, 'конюхах.': 8.162039756774902, 'и': 4.452739715576172, 'собак': 10.737953186035156, 'смотреть.': 12.059157371520996}",краткая речь,"{'краткая': 4.389081954956055, 'речь': 5.427021026611328}","краткая речь, у него в конюхах. и собак смотреть.","{'краткая': 2.887033462524414, 'речь,': 6.670428276062012, 'у': 0.14000606536865234, 'него': 3.3676881790161133, 'в': 0.270172119140625, 'конюхах.': 10.340213775634766, 'и': 4.41231632232666, 'собак': 11.061464309692383, 'смотреть.': 11.883859634399414}"
jak se říká,"{'jak': 9.694997787475586, 'se': 9.380824089050293, 'rika': 12.517974853515625}","posud nepozbyla své krásy, ani zdraví i byla, jak se říká krev a mléko.","{'posud': 14.142233848571777, 'nepozbyla': 11.780721664428711, 'sve': 9.216054916381836, 'krasy,': 7.508323669433594, 'ani': 7.104896545410156, 'zdravi': 9.63134765625, 'i': 4.41990852355957, 'byla,': 5.319049835205078, 'jak': 3.7351951599121094, 'se': 7.360238075256348, 'rika': 14.336930274963379, 'krev': 10.343937873840332, 'a': 4.812353134155273, 'mleko.': 17.421557426452637}",что называется,"{'что': 5.8311052322387695, 'называется': 11.18001937866211}","она еще не утратила ни красоты, ни здоровья и была то, что называется кровь с молоком.","{'она': 3.1608619689941406, 'еще': 1.6797056198120117, 'не': 0.001262664794921875, 'утратила': 3.6098709106445312, 'ни': 0.033451080322265625, 'красоты,': 2.1858463287353516, 'здоровья': 2.623135566711426, 'и': 4.861212730407715, 'была': 6.270633697509766, 'то,': 4.358665466308594, 'что': 0.010663986206054688, 'называется': 0.052734375, 'кровь': 0.06018829345703125, 'с': 0.0002994537353515625, 'молоком.': 0.18654632568359375}",как эта река,"{'как': 5.7834320068359375, 'эта': 4.20424747467041, 'река': 9.66195297241211}","она еще не утратила ни красоты, ни здоровья и была то, как эта река кровь с молоком.","{'она': 2.6872329711914062, 'еще': 2.049407958984375, 'не': 0.0023441314697265625, 'утратила': 5.526407241821289, 'ни': 0.05612945556640625, 'красоты,': 2.2130374908447266, 'здоровья': 3.858753204345703, 'и': 4.195400238037109, 'была': 7.135613441467285, 'то,': 13.091510772705078, 'как': 4.310565948486328, 'эта': 2.9603919982910156, 'река': 13.117545127868652, 'кровь': 2.3815670013427734, 'с': 0.020013809204101562, 'молоком.': 0.6350765228271484}"
podle všeho,"{'podle': 15.81527328491211, 'vseho': 13.578596115112305}","nejdříve většina médií tvrdila, že za vraždou podle všeho stojí mafie.","{'nejdrive': 17.438450813293457, 'vetsina': 17.458857536315918, 'medii': 8.232219696044922, 'tvrdila,': 26.33344078063965, 'ze': 9.135297775268555, 'za': 1.9780616760253906, 'vrazdou': 14.073319435119629, 'podle': 9.023659706115723, 'vseho': 9.506926536560059, 'stoji': 12.549251556396484, 'mafie.': 15.093097686767578}",судя по всему,"{'судя': 0.008989334106445312, 'по': 0.0009746551513671875, 'всему': 2.0294361114501953}","сначала большая часть сми, в том числе чешских, утверждала, что, судя по всему, за убийством стоит мафия.","{'сначала': 1.631826400756836, 'большая': 0.41733741760253906, 'часть': 0.019306182861328125, 'сми,': 0.15279769897460938, 'в': 0.0073032379150390625, 'том': 0.00058746337890625, 'числе': 0.000545501708984375, 'чешских,': 4.664279937744141, 'утверждала,': 4.613073348999023, 'что,': 0.041095733642578125, 'судя': 0.0005340576171875, 'по': 0.0005130767822265625, 'всему,': 0.2397327423095703, 'за': 0.001621246337890625, 'убийством': 3.6324825286865234, 'стоит': 0.16088104248046875, 'мафия.': 0.3374652862548828}",подле всего,"{'подле': 5.955995559692383, 'всего': 6.770068168640137}","сначала большая часть сми, в том числе чешских, утверждала, что, подле всего, за убийством стоит мафия.","{'сначала': 1.4407386779785156, 'большая': 0.4729270935058594, 'часть': 0.012567520141601562, 'сми,': 0.19446182250976562, 'в': 0.014078140258789062, 'том': 0.0006198883056640625, 'числе': 0.000804901123046875, 'чешских,': 4.760130882263184, 'утверждала,': 3.5993919372558594, 'что,': 0.029783248901367188, 'подле': 20.20846939086914, 'всего,': 0.4713582992553711, 'за': 0.0022258758544921875, 'убийством': 4.513460159301758, 'стоит': 0.1518230438232422, 'мафия.': 0.2609272003173828}"
proboha,{'proboha': 20.333816528320312},"lyšíš? páni jdou. proboha, heleno!","{'lysis?': 19.141575813293457, 'pani': 11.254841804504395, 'jdou.': 24.04772186279297, 'proboha,': 29.294525146484375, 'heleno!': 16.463236808776855}",ради бога,"{'ради': 0.11795806884765625, 'бога': 4.243369102478027}","слышишь, господа пришли. нана: ради бога, елена!","{'слышишь,': 7.443002700805664, 'господа': 8.51125431060791, 'пришли.': 7.554590225219727, 'нана:': 17.55665397644043, 'ради': 0.6957473754882812, 'бога,': 0.8903398513793945, 'елена!': 8.892486572265625}",про бога,"{'про': 6.15452766418457, 'бога': 9.979074478149414}","слышишь, господа пришли. нана: про бога, елена!","{'слышишь,': 8.565376281738281, 'господа': 7.580129146575928, 'пришли.': 7.293027877807617, 'нана:': 18.928510665893555, 'про': 7.63602352142334, 'бога,': 8.379076957702637, 'елена!': 9.82209300994873}"
asi spíš,"{'asi': 11.33694839477539, 'spis': 18.367087364196777}",ale asi spíš v tom lepším: na bezpráví a násilí jsem citlivější.,"{'ale': 8.837867736816406, 'asi': 6.6012468338012695, 'spis': 9.454971313476562, 'v': 6.4769392013549805, 'tom': 7.619686126708984, 'lepsim:': 16.91096591949463, 'na': 1.3927040100097656, 'bezpravi': 10.666108131408691, 'a': 3.8353500366210938, 'nasili': 9.84973430633545, 'jsem': 4.634721755981445, 'citlivejsi.': 30.27113151550293}",все же,"{'все': 6.912225723266602, 'же': 6.580259323120117}","правда, хорошего все же больше: я острее реагирую на несправедливость и насилие.","{'правда,': 6.745889663696289, 'хорошего': 8.019216537475586, 'все': 0.4258403778076172, 'же': 0.4266777038574219, 'больше:': 5.53318977355957, 'я': 0.6112279891967773, 'острее': 0.1787281036376953, 'реагирую': 0.03867340087890625, 'на': 0.0019741058349609375, 'несправедливость': 3.14193058013916, 'и': 0.05339241027832031, 'насилие.': 3.30295467376709}",еще спишь,"{'еще': 6.6407928466796875, 'спишь': 10.148462295532227}","правда, хорошего еще спишь больше: я острее реагирую на несправедливость и насилие.","{'правда,': 6.2250471115112305, 'хорошего': 11.615288734436035, 'еще': 7.366419315338135, 'спишь': 17.379093170166016, 'больше:': 8.262995719909668, 'я': 0.9931373596191406, 'острее': 0.1517963409423828, 'реагирую': 0.026937484741210938, 'на': 0.0024318695068359375, 'несправедливость': 2.7589035034179688, 'и': 0.052364349365234375, 'насилие.': 3.494588851928711}"
a navíc,"{'a': 5.220548629760742, 'navic': 13.749852180480957}",ovšem jednu z nejdivnějších – a navíc patřičně zpolitizovanou.,"{'ovsem': 18.32394027709961, 'jednu': 6.410404205322266, 'z': 3.4446945190429688, 'nejdivnejsich': 34.58860492706299, '-': 4.954586982727051, 'a': 2.2400474548339844, 'navic': 12.408014297485352, 'patricne': 16.51665687561035, 'zpolitizovanou.': 23.784923553466797}",еще и,"{'еще': 5.604720115661621, 'и': 8.116720199584961}","правда, она получилась одной из самых странных, да еще и крайне политизированных.","{'правда,': 8.035985946655273, 'она': 1.9165115356445312, 'получилась': 4.750597953796387, 'одной': 0.08477592468261719, 'из': 0.001922607421875, 'самых': 0.028844833374023438, 'странных,': 4.547833442687988, 'да': 0.10286712646484375, 'еще': 0.38188934326171875, 'и': 0.000934600830078125, 'крайне': 3.479764938354492, 'политизированных.': 2.858440399169922}",и на вид,"{'и': 5.863485336303711, 'на': 4.526601791381836, 'вид': 7.192872524261475}","правда, она получилась одной из самых странных, да и на вид крайне политизированных.","{'правда,': 8.287522315979004, 'она': 1.6692237854003906, 'получилась': 5.691032409667969, 'одной': 0.11258888244628906, 'из': 0.0020198822021484375, 'самых': 0.029880523681640625, 'странных,': 4.324222564697266, 'да': 1.0097112655639648, 'и': 0.20653724670410156, 'на': 0.013250350952148438, 'вид': 1.09442138671875, 'крайне': 4.1933794021606445, 'политизированных.': 4.991598129272461}"
či co,"{'ci': 8.490060806274414, 'co': 10.726759910583496}","a cos ty myslil? prášek, či co?","{'a': 2.5415287017822266, 'cos': 7.605316162109375, 'ty': 9.782907485961914, 'myslil?': 20.06495189666748, 'prasek,': 18.963364601135254, 'ci': 8.514862060546875, 'co?': 7.152602195739746}",что ли,"{'что': 2.6987342834472656, 'ли': 9.988446235656738}","а ты что думал? порошок, что ли?","{'а': 0.5067195892333984, 'ты': 0.030138015747070312, 'что': 0.010894775390625, 'думал?': 3.9362030029296875, 'порошок,': 13.175596237182617, 'ли?': 0.18704605102539062}",или что,"{'или': 5.459405899047852, 'что': 7.228360176086426}","а ты что думал? порошок, или что?","{'а': 0.7713336944580078, 'ты': 0.04595947265625, 'что': 1.8079280853271484, 'думал?': 4.2230987548828125, 'порошок,': 12.953514099121094, 'или': 0.4664287567138672, 'что?': 1.5061931610107422}"
nejen že,"{'nejen': 16.6164493560791, 'ze': 8.908581733703613}","nejen že nemohl vstát, ale připadalo mu, že nesmí ani otevřít oči.","{'nejen': 13.549644470214844, 'ze': 5.156435012817383, 'nemohl': 13.080483436584473, 'vstat,': 13.105123519897461, 'ale': 7.138616561889648, 'pripadalo': 16.697376251220703, 'mu,': 8.777172088623047, 'nesmi': 12.841824531555176, 'ani': 7.521821022033691, 'otevrit': 18.93134117126465, 'oci.': 11.051471710205078}",не то что,"{'не': 3.4082422256469727, 'то': 4.6566009521484375, 'что': 8.81394100189209}","не то что встать, ― ему казалось, что он не может открыть глаз.","{'не': 0.015230178833007812, 'то': 0.007602691650390625, 'что': 0.14468955993652344, 'встать,': 9.634295463562012, '―': 11.161211013793945, 'ему': 2.4272069931030273, 'казалось,': 2.882688522338867, 'он': 0.09938240051269531, 'может': 0.48203468322753906, 'открыть': 0.4015960693359375, 'глаз.': 3.511977195739746}",не только же,"{'не': 0.5238246917724609, 'только': 4.831510066986084, 'же': 8.699464797973633}","не только же встать, ― ему казалось, что он не может открыть глаз.","{'не': 0.018329620361328125, 'только': 7.30173397064209, 'же': 10.025717735290527, 'встать,': 17.893529891967773, '―': 11.497554779052734, 'ему': 2.238173484802246, 'казалось,': 3.630173683166504, 'что': 0.1439533233642578, 'он': 0.11528205871582031, 'может': 0.515625, 'открыть': 0.5552520751953125, 'глаз.': 3.482964515686035}"
skoro ještě,"{'skoro': 18.721314430236816, 'jeste': 9.33141803741455}",některé sceny přečetli jsme několikrát za sebou; celý román jsme přečetli skoro dvakrát po sobě a po druhé líbil se nám skoro ještě víc než po prvé.,"{'nektere': 13.373456954956055, 'sceny': 15.292784690856934, 'precetli': 0.04454994201660156, 'jsme': 0.08637619018554688, 'nekolikrat': 26.259753227233887, 'za': 2.8228492736816406, 'sebou;': 18.427836418151855, 'cely': 12.507210731506348, 'roman': 3.4824819564819336, 'skoro': 0.15684890747070312, 'dvakrat': 16.93111801147461, 'po': 5.522170066833496, 'sobe': 9.863039016723633, 'a': 3.6396617889404297, 'druhe': 12.137772560119629, 'libil': 12.288877487182617, 'se': 5.888458251953125, 'nam': 6.664780616760254, 'jeste': 5.337392807006836, 'vic': 8.844480514526367, 'nez': 9.484931945800781, 'prve.': 15.31081771850586}",едва ли не,"{'едва': 0.9225778579711914, 'ли': 1.1183853149414062, 'не': 2.923419952392578}","некоторые отдельные сцены мы прочли по нескольку раз; весь роман почти сплошь прочитали мы два раза, и во второй раз он нам понравился едва ли не более, чем в первый.","{'некоторые': 0.026142120361328125, 'отдельные': 1.3316535949707031, 'сцены': 4.685384750366211, 'мы': 0.6715087890625, 'прочли': 0.016956329345703125, 'по': 0.0003986358642578125, 'нескольку': 0.29247474670410156, 'раз;': 5.101260185241699, 'весь': 0.45960044860839844, 'роман': 0.7692947387695312, 'почти': 1.449981689453125, 'сплошь': 8.954631805419922, 'прочитали': 0.1903858184814453, 'два': 0.16075515747070312, 'раза,': 0.19834518432617188, 'и': 0.5872592926025391, 'во': 0.00453948974609375, 'второй': 0.0003681182861328125, 'раз': 0.00948333740234375, 'он': 0.017446517944335938, 'нам': 0.1843109130859375, 'понравился': 0.08995246887207031, 'едва': 0.27696990966796875, 'ли': 0.005268096923828125, 'не': 0.0015659332275390625, 'более,': 3.7953567504882812, 'чем': 0.03298187255859375, 'в': 0.009222030639648438, 'первый.': 0.49056243896484375}",скоро есть,"{'скоро': 8.297384262084961, 'есть': 11.16093921661377}","некоторые отдельные сцены мы прочли по нескольку раз; весь роман почти сплошь прочитали мы два раза, и во второй раз он нам понравился скоро есть более, чем в первый.","{'некоторые': 0.026887893676757812, 'отдельные': 1.1241092681884766, 'сцены': 4.641654014587402, 'мы': 0.3957405090332031, 'прочли': 0.023027420043945312, 'по': 0.0004634857177734375, 'нескольку': 0.28515625, 'раз;': 5.572157859802246, 'весь': 0.4540672302246094, 'роман': 0.57476806640625, 'почти': 1.6440496444702148, 'сплошь': 8.056888580322266, 'прочитали': 0.18941879272460938, 'два': 0.20748138427734375, 'раза,': 0.23607254028320312, 'и': 0.3469371795654297, 'во': 0.0051746368408203125, 'второй': 0.0006198883056640625, 'раз': 0.0077114105224609375, 'он': 0.016775131225585938, 'нам': 0.7487068176269531, 'понравился': 1.6601495742797852, 'скоро': 15.490195274353027, 'есть': 13.439275741577148, 'более,': 3.419069290161133, 'чем': 0.029691696166992188, 'в': 0.031061172485351562, 'первый.': 0.7033119201660156}"
nic takového,"{'nic': 9.503705024719238, 'takoveho': 26.011637687683105}",nic takového zjevně není v plánu.,"{'nic': 10.832125663757324, 'takoveho': 20.422780990600586, 'zjevne': 21.03703212738037, 'neni': 13.541533470153809, 'v': 4.535734176635742, 'planu.': 6.009298324584961}",ничего подобного,"{'ничего': 0.9156055450439453, 'подобного': 4.2704572677612305}",ничего подобного явно не планируется.,"{'ничего': 2.8425846099853516, 'подобного': 2.644211769104004, 'явно': 8.269048690795898, 'не': 0.013561248779296875, 'планируется.': 5.770870208740234}",ничего такого,"{'ничего': 1.083963394165039, 'такого': 4.753661155700684}",ничего такого явно не планируется.,"{'ничего': 3.644927978515625, 'такого': 2.393686294555664, 'явно': 7.448098182678223, 'не': 0.005924224853515625, 'планируется.': 5.4356794357299805}"
do prčic,"{'do': 9.787068367004395, 'prcic': 28.088017463684082}","do prčic, jaká loterie?","{'do': 8.54515552520752, 'prcic,': 32.89138412475586, 'jaka': 11.74017333984375, 'loterie?': 18.671866416931152}",да ладно,"{'да': 0.6977043151855469, 'ладно': 4.494358062744141}","да ладно, какая лотерея?","{'да': 1.4099102020263672, 'ладно,': 3.1800975799560547, 'какая': 1.10589599609375, 'лотерея?': 0.46373748779296875}",до причем,"{'до': 10.316939353942871, 'причем': 17.668188095092773}","до причем, какая лотерея?","{'до': 13.058235168457031, 'причем,': 17.26941680908203, 'какая': 2.9673891067504883, 'лотерея?': 1.287611961364746}"
nic jiného než,"{'nic': 9.871841430664062, 'jineho': 21.936586380004883, 'nez': 8.695646286010742}",není to nic jiného než klamavá reklama.,"{'neni': 12.322199821472168, 'to': 7.533442497253418, 'nic': 9.690084457397461, 'jineho': 20.280710220336914, 'nez': 8.861443519592285, 'klamava': 14.462613105773926, 'reklama.': 10.110837936401367}",не иначе как,"{'не': 0.9474906921386719, 'иначе': 2.0690689086914062, 'как': 3.4786806106567383}","это не иначе, как обманчивая реклама.","{'это': 2.268411636352539, 'не': 0.06167793273925781, 'иначе,': 1.3101081848144531, 'как': 0.0165252685546875, 'обманчивая': 9.45762825012207, 'реклама.': 6.149788856506348}",ничего иного нет,"{'ничего': 1.722768783569336, 'иного': 8.544539451599121, 'нет': 5.342677116394043}",это ничего иного нет обманчивая реклама.,"{'это': 6.647942543029785, 'ничего': 6.409581661224365, 'иного': 10.233774185180664, 'нет': 10.682012557983398, 'обманчивая': 8.519012451171875, 'реклама.': 6.798287391662598}"
kousek od,"{'kousek': 17.37806510925293, 'od': 11.25014591217041}","stál kousek od mostu, co dělí tajland od kambodže.","{'stal': 9.099133491516113, 'kousek': 11.95278263092041, 'od': 0.025066375732421875, 'mostu,': 13.588871002197266, 'co': 4.351396560668945, 'deli': 7.805456161499023, 'tajland': 20.801058769226074, 'kambodze.': 21.936196327209473}",почти что,"{'почти': 4.881284713745117, 'что': 6.695684432983398}","он стоял почти что у моста, разделявшего таиланд и камбоджу.","{'он': 2.6106014251708984, 'стоял': 0.9639759063720703, 'почти': 0.6617488861083984, 'что': 2.537496566772461, 'у': 1.578836441040039, 'моста,': 2.5107345581054688, 'разделявшего': 3.3352432250976562, 'таиланд': 0.0018825531005859375, 'и': 0.0053653717041015625, 'камбоджу.': 0.4604988098144531}",кусок от,"{'кусок': 5.674163818359375, 'от': 7.5533528327941895}","он стоял кусок от у моста, разделявшего таиланд и камбоджу.","{'он': 7.876679420471191, 'стоял': 8.484060287475586, 'кусок': 11.591113090515137, 'от': 10.165125846862793, 'у': 10.040979385375977, 'моста,': 5.233121871948242, 'разделявшего': 3.469705581665039, 'таиланд': 0.0028514862060546875, 'и': 0.011806488037109375, 'камбоджу.': 0.4431915283203125}"
