phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
jak je známo,"{'jak': 20.49868392944336, 'je': 7.260153770446777, 'znamo': 31.22680377960205}","jak je známo, bzučet mohou jedině včely.","{'jak': 19.319705963134766, 'je': 7.600996017456055, 'znamo,': 40.45859718322754, 'bzucet': 41.41932725906372, 'mohou': 28.037911891937256, 'jedine': 30.625874519348145, 'vcely.': 50.689029693603516}",как известно,"{'как': 15.495388984680176, 'известно': 8.306365966796875}","как известно, жужать могут только пчелы.","{'как': 17.42041015625, 'известно,': 19.17366886138916, 'жужать': 33.36581230163574, 'могут': 9.885637283325195, 'только': 8.1148099899292, 'пчелы.': 28.920625686645508}",как это знакомо,"{'как': 16.405534744262695, 'это': 5.690816879272461, 'знакомо': 15.445499420166016}","как это знакомо, жужать могут только пчелы.","{'как': 17.639039993286133, 'это': 5.875736236572266, 'знакомо,': 25.679509162902832, 'жужать': 33.597829818725586, 'могут': 10.349387168884277, 'только': 7.498754501342773, 'пчелы.': 29.296701431274414}"
podle něj,"{'podle': 29.751861095428467, 'nej': 14.464133739471436}",podle něj je tohle jeden z hlavních důvodů.,"{'podle': 26.65885639190674, 'nej': 13.407304286956787, 'je': 9.001361846923828, 'tohle': 19.522476196289062, 'jeden': 25.98503017425537, 'z': 8.926253318786621, 'hlavnich': 34.89714860916138, 'duvodu.': 38.847442626953125}",по его мнению,"{'по': 13.677735328674316, 'его': 5.977968215942383, 'мнению': 16.215818405151367}","по его мнению, в этом состоит одна из основных причин.","{'по': 16.858016967773438, 'его': 5.430275917053223, 'мнению,': 27.478754997253418, 'в': 17.62885284423828, 'этом': 13.744840621948242, 'состоит': 17.451200485229492, 'одна': 7.697175025939941, 'из': 5.096200942993164, 'основных': 17.884098052978516, 'причин.': 21.0920991897583}",подле нее,"{'подле': 24.15005588531494, 'нее': 12.918783187866211}","подле нее, в этом состоит одна из основных причин.","{'подле': 28.527585983276367, 'нее,': 25.27320957183838, 'в': 17.608562469482422, 'этом': 15.677679061889648, 'состоит': 18.954517364501953, 'одна': 6.822296142578125, 'из': 4.857063293457031, 'основных': 18.503040313720703, 'причин.': 20.34341526031494}"
krátce řečeno,"{'kratce': 31.931928157806396, 'receno': 25.074751377105713}","krátce řečeno, jako jeho stájník. a také byste ošetřoval psy.","{'kratce': 30.035093307495117, 'receno,': 35.4332914352417, 'jako': 30.185150146484375, 'jeho': 22.331085205078125, 'stajnik.': 47.68286895751953, 'a': 11.690248489379883, 'take': 21.64572048187256, 'byste': 18.408671379089355, 'osetroval': 35.54630136489868, 'psy.': 27.301782608032227}",одним словом,"{'одним': 19.759361267089844, 'словом': 7.663286209106445}","одним словом, у него в конюхах. и собак смотреть.","{'одним': 22.557693481445312, 'словом,': 17.996816635131836, 'у': 18.769365310668945, 'него': 18.771028518676758, 'в': 12.300178527832031, 'конюхах.': 39.76346969604492, 'и': 7.657436847686768, 'собак': 15.072746276855469, 'смотреть.': 15.354991436004639}",краткая речь,"{'краткая': 28.806856155395508, 'речь': 13.352328300476074}","краткая речь, у него в конюхах. и собак смотреть.","{'краткая': 31.87946605682373, 'речь,': 25.004026412963867, 'у': 17.295398712158203, 'него': 18.887296676635742, 'в': 12.379556655883789, 'конюхах.': 40.77821063995361, 'и': 9.102317810058594, 'собак': 14.96893310546875, 'смотреть.': 15.532938003540039}"
jak se říká,"{'jak': 19.79479217529297, 'se': 4.544676780700684, 'rika': 14.975484371185303}","posud nepozbyla své krásy, ani zdraví i byla, jak se říká krev a mléko.","{'posud': 28.223330974578857, 'nepozbyla': 36.96474742889404, 'sve': 15.814349174499512, 'krasy,': 34.99081230163574, 'ani': 19.973073959350586, 'zdravi': 38.85056972503662, 'i': 6.785205841064453, 'byla,': 26.63157367706299, 'jak': 22.687732696533203, 'se': 8.424847602844238, 'rika': 14.555351257324219, 'krev': 25.93820285797119, 'a': 6.931504249572754, 'mleko.': 37.232845306396484}",что называется,"{'что': 15.54840087890625, 'называется': 8.830219268798828}","она еще не утратила ни красоты, ни здоровья и была то, что называется кровь с молоком.","{'она': 19.453022003173828, 'еще': 6.546239852905273, 'не': 11.034024238586426, 'утратила': 27.076873779296875, 'ни': 13.630912780761719, 'красоты,': 23.83170795440674, 'здоровья': 21.109477996826172, 'и': 8.088898658752441, 'была': 14.619139671325684, 'то,': 23.55829429626465, 'что': 16.683746337890625, 'называется': 18.098041534423828, 'кровь': 9.747661590576172, 'с': 9.147850036621094, 'молоком.': 27.899126052856445}",как эта река,"{'как': 15.45925235748291, 'эта': 10.179302215576172, 'река': 8.93510627746582}","она еще не утратила ни красоты, ни здоровья и была то, как эта река кровь с молоком.","{'она': 19.1603946685791, 'еще': 6.805596828460693, 'не': 10.740876197814941, 'утратила': 26.800756454467773, 'ни': 13.932060241699219, 'красоты,': 23.94745635986328, 'здоровья': 21.07856559753418, 'и': 7.938267707824707, 'была': 13.554811477661133, 'то,': 22.024771690368652, 'как': 14.995776176452637, 'эта': 14.367040634155273, 'река': 12.906940460205078, 'кровь': 7.2945637702941895, 'с': 7.973703384399414, 'молоком.': 28.17974853515625}"
podle všeho,"{'podle': 30.550644397735596, 'vseho': 27.415180683135986}","nejdříve většina médií tvrdila, že za vraždou podle všeho stojí mafie.","{'nejdrive': 48.650107860565186, 'vetsina': 38.99332857131958, 'medii': 17.583873748779297, 'tvrdila,': 55.36732769012451, 'ze': 21.645353317260742, 'za': 14.037023544311523, 'vrazdou': 43.139577865600586, 'podle': 23.5022611618042, 'vseho': 28.283248901367188, 'stoji': 37.41722393035889, 'mafie.': 37.78188610076904}",судя по всему,"{'судя': 21.693317413330078, 'по': 7.66279411315918, 'всему': 13.157445907592773}","сначала большая часть сми, в том числе чешских, утверждала, что, судя по всему, за убийством стоит мафия.","{'сначала': 22.143596649169922, 'большая': 4.962571144104004, 'часть': 11.93731689453125, 'сми,': 22.016488552093506, 'в': 16.120723724365234, 'том': 14.649232864379883, 'числе': 15.295281410217285, 'чешских,': 40.369492530822754, 'утверждала,': 46.65255928039551, 'что,': 30.465774536132812, 'судя': 19.441659927368164, 'по': 10.815328598022461, 'всему,': 24.575355529785156, 'за': 18.81866455078125, 'убийством': 26.938767433166504, 'стоит': 14.260551452636719, 'мафия.': 39.895524978637695}",подле всего,"{'подле': 24.140555381774902, 'всего': 10.869906425476074}","сначала большая часть сми, в том числе чешских, утверждала, что, подле всего, за убийством стоит мафия.","{'сначала': 22.100099563598633, 'большая': 5.242242813110352, 'часть': 11.795989990234375, 'сми,': 21.62850284576416, 'в': 16.387069702148438, 'том': 14.790175437927246, 'числе': 15.707141876220703, 'чешских,': 39.73110389709473, 'утверждала,': 46.91627311706543, 'что,': 31.00424098968506, 'подле': 21.831878662109375, 'всего,': 14.4736647605896, 'за': 18.952621459960938, 'убийством': 26.186163902282715, 'стоит': 14.795361518859863, 'мафия.': 40.35570812225342}"
proboha,{'proboha': 32.42276477813721},"lyšíš? páni jdou. proboha, heleno!","{'lysis?': 39.60438394546509, 'pani': 22.388885498046875, 'jdou.': 39.68947410583496, 'proboha,': 37.664934158325195, 'heleno!': 42.227389335632324}",ради бога,"{'ради': 18.02484893798828, 'бога': 9.231822967529297}","слышишь, господа пришли. нана: ради бога, елена!","{'слышишь,': 33.554322242736816, 'господа': 19.211137771606445, 'пришли.': 16.094655513763428, 'нана:': 21.567227363586426, 'ради': 15.219231605529785, 'бога,': 20.05585241317749, 'елена!': 35.248579025268555}",про бога,"{'про': 17.416133880615234, 'бога': 7.498940467834473}","слышишь, господа пришли. нана: про бога, елена!","{'слышишь,': 33.07442760467529, 'господа': 19.3382625579834, 'пришли.': 15.618641376495361, 'нана:': 20.851571559906006, 'про': 9.288806915283203, 'бога,': 20.442821502685547, 'елена!': 34.75768184661865}"
asi spíš,"{'asi': 16.661529541015625, 'spis': 21.04806661605835}",ale asi spíš v tom lepším: na bezpráví a násilí jsem citlivější.,"{'ale': 14.789973258972168, 'asi': 12.257919311523438, 'spis': 18.559349060058594, 'v': 8.645522117614746, 'tom': 13.562724113464355, 'lepsim:': 36.54816484451294, 'na': 9.588737487792969, 'bezpravi': 40.130370140075684, 'a': 6.882675647735596, 'nasili': 28.85371971130371, 'jsem': 26.35282564163208, 'citlivejsi.': 56.123459815979004}",все же,"{'все': 15.890511512756348, 'же': 7.072635173797607}","правда, хорошего все же больше: я острее реагирую на несправедливость и насилие.","{'правда,': 33.709341049194336, 'хорошего': 18.57260513305664, 'все': 4.829815864562988, 'же': 13.888684272766113, 'больше:': 22.046347618103027, 'я': 16.667438507080078, 'острее': 30.731658935546875, 'реагирую': 24.030327796936035, 'на': 11.437050819396973, 'несправедливость': 18.420093536376953, 'и': 10.60445499420166, 'насилие.': 32.85084533691406}",еще спишь,"{'еще': 17.949750900268555, 'спишь': 10.238998413085938}","правда, хорошего еще спишь больше: я острее реагирую на несправедливость и насилие.","{'правда,': 33.9039421081543, 'хорошего': 18.073348999023438, 'еще': 6.921816825866699, 'спишь': 15.91477108001709, 'больше:': 17.690190315246582, 'я': 16.968435287475586, 'острее': 31.512271881103516, 'реагирую': 24.383935928344727, 'на': 11.485893249511719, 'несправедливость': 18.12694549560547, 'и': 11.318341255187988, 'насилие.': 32.30552291870117}"
a navíc,"{'a': 13.265796661376953, 'navic': 28.11421489715576}",ovšem jednu z nejdivnějších – a navíc patřičně zpolitizovanou.,"{'ovsem': 23.08402729034424, 'jednu': 33.241148948669434, 'z': 10.716574668884277, 'nejdivnejsich': 65.73619508743286, '-': 11.335577964782715, 'a': 10.911504745483398, 'navic': 24.851969718933105, 'patricne': 26.449410915374756, 'zpolitizovanou.': 61.55227565765381}",еще и,"{'еще': 17.425317764282227, 'и': 7.482095718383789}","правда, она получилась одной из самых странных, да еще и крайне политизированных.","{'правда,': 34.17949104309082, 'она': 15.901766777038574, 'получилась': 15.443971633911133, 'одной': 9.226362228393555, 'из': 8.731016159057617, 'самых': 13.45500373840332, 'странных,': 19.105823516845703, 'да': 14.995443344116211, 'еще': 13.675183296203613, 'и': 8.535179138183594, 'крайне': 14.371804237365723, 'политизированных.': 47.89849281311035}",и на вид,"{'и': 16.47446060180664, 'на': 8.20730972290039, 'вид': 14.74034309387207}","правда, она получилась одной из самых странных, да и на вид крайне политизированных.","{'правда,': 33.73483848571777, 'она': 16.114540100097656, 'получилась': 15.488052368164062, 'одной': 9.24824047088623, 'из': 8.811981201171875, 'самых': 13.71247673034668, 'странных,': 19.23440456390381, 'да': 15.362123489379883, 'и': 10.25634765625, 'на': 14.397849082946777, 'вид': 16.766311645507812, 'крайне': 14.189685821533203, 'политизированных.': 47.31456184387207}"
či co,"{'ci': 16.988101959228516, 'co': 7.1832594871521}","a cos ty myslil? prášek, či co?","{'a': 13.794221878051758, 'cos': 20.16013526916504, 'ty': 17.151427268981934, 'myslil?': 39.89897108078003, 'prasek,': 36.77848958969116, 'ci': 25.403861045837402, 'co?': 19.306837558746338}",что ли,"{'что': 15.135330200195312, 'ли': 5.503811836242676}","а ты что думал? порошок, что ли?",{},или что,"{'или': 16.022560119628906, 'что': 6.944116115570068}","а ты что думал? порошок, или что?",{}
nejen že,"{'nejen': 29.37605905532837, 'ze': 14.553624153137207}","nejen že nemohl vstát, ale připadalo mu, že nesmí ani otevřít oči.","{'nejen': 28.439040184020996, 'ze': 19.483402252197266, 'nemohl': 36.856971740722656, 'vstat,': 34.40271472930908, 'ale': 19.08185577392578, 'pripadalo': 38.6635684967041, 'mu,': 29.206618309020996, 'nesmi': 30.16110324859619, 'ani': 13.110354900360107, 'otevrit': 44.538302421569824, 'oci.': 26.12887668609619}",не то что,"{'не': 13.915241241455078, 'то': 5.193502426147461, 'что': 10.456282615661621}","не то что встать, ― ему казалось, что он не может открыть глаз.","{'не': 17.475236892700195, 'то': 5.180019378662109, 'что': 11.265792846679688, 'встать,': 18.612722396850586}",не только же,"{'не': 12.873678207397461, 'только': 6.845348358154297, 'же': 8.472764015197754}","не только же встать, ― ему казалось, что он не может открыть глаз.","{'не': 16.806312561035156, 'только': 6.086085796356201, 'же': 10.155305862426758, 'встать,': 21.58824062347412}"
skoro ještě,"{'skoro': 25.77715253829956, 'jeste': 28.036250114440918}",některé sceny přečetli jsme několikrát za sebou; celý román jsme přečetli skoro dvakrát po sobě a po druhé líbil se nám skoro ještě víc než po prvé.,"{'nektere': 37.35447120666504, 'sceny': 24.700847625732422, 'precetli': 37.35311985015869, 'jsme': 28.485432624816895, 'nekolikrat': 39.47117328643799, 'za': 9.276576042175293, 'sebou;': 33.27268743515015, 'cely': 26.37004280090332, 'roman': 20.742219924926758, 'skoro': 20.21763038635254, 'dvakrat': 33.95107650756836, 'po': 9.553593635559082, 'sobe': 13.428956508636475, 'a': 5.501084327697754, 'druhe': 21.519351959228516, 'libil': 17.688761711120605, 'se': 8.529959678649902, 'nam': 14.305303573608398, 'jeste': 27.233875274658203, 'vic': 16.234487533569336, 'nez': 15.442227363586426, 'prve.': 24.645233154296875}",едва ли не,"{'едва': 19.065143585205078, 'ли': 5.2579169273376465, 'не': 14.694600105285645}","некоторые отдельные сцены мы прочли по нескольку раз; весь роман почти сплошь прочитали мы два раза, и во второй раз он нам понравился едва ли не более, чем в первый.","{'некоторые': 23.68370819091797, 'отдельные': 8.51120662689209, 'сцены': 11.2553129196167, 'мы': 13.52751350402832, 'прочли': 30.14964199066162, 'по': 15.501840591430664, 'нескольку': 20.193870544433594, 'раз;': 23.531808853149414, 'весь': 15.005298614501953, 'роман': 14.576225280761719, 'почти': 9.320477485656738, 'сплошь': 15.182844161987305, 'прочитали': 26.106308937072754, 'два': 8.888008117675781, 'раза,': 22.42366886138916, 'и': 13.590742111206055, 'во': 14.054954528808594, 'второй': 12.424660682678223, 'раз': 10.792060852050781, 'он': 14.300922393798828, 'нам': 11.136977195739746, 'понравился': 14.251814842224121, 'едва': 11.494339942932129, 'ли': 11.585052490234375, 'не': 13.212803840637207, 'более,': 26.80243682861328, 'чем': 16.429805755615234, 'в': 15.38466739654541, 'первый.': 22.641948699951172}",скоро есть,"{'скоро': 19.85837745666504, 'есть': 5.173630237579346}","некоторые отдельные сцены мы прочли по нескольку раз; весь роман почти сплошь прочитали мы два раза, и во второй раз он нам понравился скоро есть более, чем в первый.","{'некоторые': 23.708660125732422, 'отдельные': 8.536831855773926, 'сцены': 11.27357006072998, 'мы': 13.448529243469238, 'прочли': 30.340185165405273, 'по': 15.316625595092773, 'нескольку': 20.04869270324707, 'раз;': 23.76702117919922, 'весь': 14.855507850646973, 'роман': 14.46036434173584, 'почти': 9.460040092468262, 'сплошь': 15.182576179504395, 'прочитали': 26.088370323181152, 'два': 9.013606071472168, 'раза,': 22.304269790649414, 'и': 13.292351722717285, 'во': 13.892026901245117, 'второй': 12.553003311157227, 'раз': 10.823677062988281, 'он': 14.110589981079102, 'нам': 9.749492645263672, 'понравился': 15.239006042480469, 'скоро': 6.155143737792969, 'есть': 11.676737785339355, 'более,': 19.970638275146484, 'чем': 16.027250289916992, 'в': 15.1812162399292, 'первый.': 22.37705135345459}"
nic takového,"{'nic': 25.232888221740723, 'takoveho': 35.92739009857178}",nic takového zjevně není v plánu.,"{'nic': 20.345640182495117, 'takoveho': 35.1032600402832, 'zjevne': 28.560844898223877, 'neni': 21.49317169189453, 'v': 10.282846450805664, 'planu.': 29.231252670288086}",ничего подобного,"{'ничего': 17.99893569946289, 'подобного': 7.719011306762695}",ничего подобного явно не планируется.,"{'ничего': 20.453205108642578, 'подобного': 6.949007511138916, 'явно': 7.98779821395874, 'не': 8.744422912597656, 'планируется.': 32.471266746520996}",ничего такого,"{'ничего': 18.0162296295166, 'такого': 4.225399494171143}",ничего такого явно не планируется.,"{'ничего': 20.459789276123047, 'такого': 4.136486530303955, 'явно': 9.857911109924316, 'не': 8.447360038757324, 'планируется.': 32.857574462890625}"
do prčic,"{'do': 16.961933135986328, 'prcic': 22.267879009246826}","do prčic, jaká loterie?","{'do': 17.179813385009766, 'prcic,': 35.435763359069824, 'jaka': 31.927858352661133, 'loterie?': 49.18602466583252}",да ладно,"{'да': 15.006105422973633, 'ладно': 6.835995197296143}","да ладно, какая лотерея?","{'да': 17.231462478637695, 'ладно,': 15.766043186187744, 'какая': 15.011476516723633, 'лотерея?': 45.478248596191406}",до причем,"{'до': 16.231178283691406, 'причем': 9.449212074279785}","до причем, какая лотерея?","{'до': 18.229759216308594, 'причем,': 18.940210342407227, 'какая': 15.207843780517578, 'лотерея?': 46.75623416900635}"
nic jiného než,"{'nic': 23.73330593109131, 'jineho': 26.207205295562744, 'nez': 13.171301364898682}",není to nic jiného než klamavá reklama.,"{'neni': 24.538609504699707, 'to': 9.251469612121582, 'nic': 16.550718307495117, 'jineho': 26.8973388671875, 'nez': 13.96745777130127, 'klamava': 39.146944999694824, 'reklama.': 42.40089797973633}",не иначе как,"{'не': 13.273027420043945, 'иначе': 9.457435607910156, 'как': 8.202640533447266}","это не иначе, как обманчивая реклама.","{'это': 21.170896530151367, 'не': 6.032320499420166, 'иначе,': 28.340725898742676, 'как': 17.17635154724121, 'обманчивая': 31.348556518554688, 'реклама.': 24.179189682006836}",ничего иного нет,"{'ничего': 19.256216049194336, 'иного': 8.271135330200195, 'нет': 5.784982681274414}",это ничего иного нет обманчивая реклама.,"{'это': 19.498811721801758, 'ничего': 6.30680513381958, 'иного': 13.352910995483398, 'нет': 6.805510520935059, 'обманчивая': 22.583125114440918, 'реклама.': 23.01035976409912}"
kousek od,"{'kousek': 34.79176616668701, 'od': 18.399698734283447}","stál kousek od mostu, co dělí tajland od kambodže.","{'stal': 19.826676845550537, 'kousek': 27.521079540252686, 'od': 15.864466667175293, 'mostu,': 33.81017351150513, 'co': 15.008522033691406, 'deli': 11.388014793395996, 'tajland': 43.44834041595459, 'kambodze.': 45.31304979324341}",почти что,"{'почти': 18.58280372619629, 'что': 7.605209827423096}","он стоял почти что у моста, разделявшего таиланд и камбоджу.","{'он': 20.283863067626953, 'стоял': 14.639392852783203, 'почти': 10.08759880065918, 'что': 11.183015823364258, 'у': 10.595405578613281, 'моста,': 27.288511276245117, 'разделявшего': 36.922865867614746, 'таиланд': 29.47286891937256, 'и': 12.08570671081543, 'камбоджу.': 51.74212169647217}",кусок от,"{'кусок': 21.735126495361328, 'от': 4.867650032043457}","он стоял кусок от у моста, разделявшего таиланд и камбоджу.","{'он': 19.51390266418457, 'стоял': 15.716623306274414, 'кусок': 12.84632682800293, 'от': 6.87065315246582, 'у': 5.1009416580200195, 'моста,': 22.00153636932373, 'разделявшего': 36.370070457458496, 'таиланд': 30.024972915649414, 'и': 11.6415376663208, 'камбоджу.': 49.99235820770264}"
přesně tak,"{'presne': 29.506576538085938, 'tak': 20.673328399658203}","přesně tak, to je výborná rada. ","{'presne': 29.49061679840088, 'tak,': 29.78206157684326, 'to': 7.52093505859375, 'je': 10.351606369018555, 'vyborna': 44.295982360839844, 'rada.': 27.273866653442383}",именно что,"{'именно': 18.904443740844727, 'что': 6.988731861114502}","вот именно что... вокруг еще лежит снег, дороги прекрасно высохли, и вы наслаждаетесь походами.","{'вот': 18.022132873535156, 'именно': 5.439568519592285, 'что...': 19.048463821411133, 'вокруг': 11.911439895629883, 'еще': 8.923221588134766, 'лежит': 16.053926467895508, 'снег,': 20.18304443359375, 'дороги': 19.420743942260742, 'прекрасно': 11.054585456848145, 'высохли,': 34.45802402496338, 'и': 11.201845169067383, 'вы': 13.801909446716309, 'наслаждаетесь': 30.253908157348633, 'походами.': 41.043185234069824}",пресно так,"{'пресно': 29.39582633972168, 'так': 12.212100982666016}","вот пресно так... вокруг еще лежит снег, дороги прекрасно высохли, и вы наслаждаетесь походами.","{'вот': 18.406497955322266, 'пресно': 23.390995025634766, 'так...': 18.18034553527832, 'вокруг': 13.208168983459473, 'еще': 9.142473220825195, 'лежит': 15.300612449645996, 'снег,': 20.607291221618652, 'дороги': 19.721590042114258, 'прекрасно': 10.43969440460205, 'высохли,': 34.85874557495117, 'и': 11.197138786315918, 'вы': 13.794940948486328, 'наслаждаетесь': 30.530695915222168, 'походами.': 41.84779453277588}"
jak by ne,"{'jak': 19.71849250793457, 'by': 4.837813377380371, 'ne': 8.603425979614258}",jak by ne! a oni měli určitě víc možností se bránit!,"{'jak': 19.005361557006836, 'by': 5.601827621459961, 'ne!': 18.712791442871094, 'a': 5.592791557312012, 'oni': 16.585871696472168, 'meli': 20.20901393890381, 'urcite': 42.70080375671387, 'vic': 13.403005599975586, 'moznosti': 34.64069843292236, 'se': 8.078813552856445, 'branit!': 37.289427757263184}",как бы не так,"{'как': 15.88730239868164, 'бы': 4.362787246704102, 'не': 12.936285018920898, 'так': 10.67026138305664}",как бы не так! а ведь у них наверняка было больше возможностей защищаться.,"{'как': 18.57538414001465, 'бы': 5.220039367675781, 'не': 13.407533645629883, 'так!': 26.094707489013672}",как будто нет,"{'как': 15.478164672851562, 'будто': 2.5750646591186523, 'нет': 9.012683868408203}",как будто нет! а ведь у них наверняка было больше возможностей защищаться.,"{'как': 18.398967742919922, 'будто': 3.851107597351074, 'нет!': 23.709572792053223}"
všeho všudy,"{'vseho': 31.450101852416992, 'vsudy': 36.01752948760986}",mám všeho všudy šestatřicet krejcarů.,"{'mam': 23.17574119567871, 'vseho': 25.78626585006714, 'vsudy': 33.07124042510986, 'sestatricet': 45.65962028503418, 'krejcaru.': 58.95582866668701}",всего-навсего,{'всего-навсего': 57.04875183105469},у меня всего-навсего тридцать шесть крейцеров.,"{'у': 19.400676727294922, 'меня': 14.758773803710938, 'всего-навсего': 53.211819648742676, 'тридцать': 7.172480583190918, 'шесть': 6.652065753936768, 'крейцеров.': 44.45372009277344}",всего всюду,"{'всего': 17.152572631835938, 'всюду': 8.174833297729492}",у меня всего всюду тридцать шесть крейцеров.,"{'у': 19.531604766845703, 'меня': 16.80971336364746, 'всего': 9.248533248901367, 'всюду': 13.229143142700195, 'тридцать': 5.08320426940918, 'шесть': 7.018392086029053, 'крейцеров.': 43.2477593421936}"
navzdory tomu,"{'navzdory': 52.20466327667236, 'tomu': 25.737186431884766}",navzdory tomu o ně mají zákazníci nebývalý zájem.,"{'navzdory': 47.7501745223999, 'tomu': 22.813514709472656, 'o': 10.504095077514648, 'ne': 7.3848981857299805, 'maji': 18.558950424194336, 'zakaznici': 50.38755416870117, 'nebyvaly': 35.206865310668945, 'zajem.': 33.56772232055664}",несмотря на,"{'несмотря': 21.549606323242188, 'на': 7.645893096923828}","несмотря на это, она столкнулась с ажиотажным спросом на свою продукцию.","{'несмотря': 24.36150550842285, 'на': 7.832005500793457, 'это,': 26.888986587524414, 'она': 16.80293846130371, 'столкнулась': 18.15985107421875, 'с': 10.53109073638916}",вздор тому,"{'вздор': 27.21958637237549, 'тому': 9.655256271362305}","вздор тому это, она столкнулась с ажиотажным спросом на свою продукцию.","{'вздор': 30.99267864227295, 'тому': 8.041727066040039, 'это,': 17.33679485321045, 'она': 18.223888397216797, 'столкнулась': 17.908706665039062, 'с': 10.986517906188965}"
na konec,"{'na': 17.186813354492188, 'konec': 25.090087890625}",vagony metroplus jsou vždy zařazeny na konec vlaku směrem ke kapskému městu.,"{'vagony': 37.85842227935791, 'metroplus': 36.37478065490723, 'jsou': 28.049427032470703, 'vzdy': 30.458781242370605, 'zarazeny': 34.514832496643066, 'na': 13.119250297546387, 'konec': 24.748695373535156, 'vlaku': 30.50049877166748, 'smerem': 28.101354598999023, 'ke': 12.660896301269531, 'kapskemu': 36.21563720703125, 'mestu.': 38.20018482208252}",в конце,"{'в': 12.42815113067627, 'конце': 12.266169548034668}","вагоны первого вида всегда находятся в конце поезда, ближайшем к кейптауну.","{'вагоны': 40.401533126831055, 'первого': 11.732608795166016, 'вида': 11.30824089050293, 'всегда': 12.00308609008789, 'находятся': 13.683245658874512, 'в': 9.426963806152344, 'конце': 20.79237174987793, 'поезда,': 25.317273139953613, 'ближайшем': 25.032773971557617, 'к': 9.246898651123047, 'кейптауну.': 61.81393909454346}",на конец,"{'на': 12.13900089263916, 'конец': 9.991922378540039}","вагоны первого вида всегда находятся на конец поезда, ближайшем к кейптауну.","{'вагоны': 40.635061264038086, 'первого': 11.562783241271973, 'вида': 11.436430931091309, 'всегда': 12.09947395324707, 'находятся': 14.314266204833984, 'на': 10.945365905761719, 'конец': 17.95799446105957, 'поезда,': 19.836638927459717, 'ближайшем': 24.233400344848633, 'к': 9.167404174804688, 'кейптауну.': 62.516265869140625}"
v blízkosti,"{'v': 16.16496467590332, 'blizkosti': 36.383103370666504}",útulný apartmán v blízkosti mumlavských vodopádů.,"{'utulny': 24.94317054748535, 'apartman': 25.672895431518555, 'v': 7.386382102966309, 'blizkosti': 38.10417318344116, 'mumlavskych': 38.53712606430054, 'vodopadu.': 46.132837772369385}",рядом с,"{'рядом': 19.55486488342285, 'с': 9.347904205322266}",уютная квартира рядом с водопада мумлав.,"{'уютная': 32.66677474975586, 'квартира': 14.340208053588867, 'рядом': 7.395227909088135, 'с': 11.116964340209961, 'водопада': 29.338586807250977, 'мумлав.': 44.12549448013306}",в близости,"{'в': 12.427433013916016, 'близости': 14.340609550476074}",уютная квартира в близости водопада мумлав.,"{'уютная': 33.07351779937744, 'квартира': 14.235441207885742, 'в': 7.691766262054443, 'близости': 22.849308013916016, 'водопада': 23.91407585144043, 'мумлав.': 44.682663917541504}"
až po,"{'az': 16.550596237182617, 'po': 7.166470050811768}",já jsem byla opět v jiném stavu a skoro celé těhotenství až po porod nejmladší dcerky jsem prožila ve strachu.,"{'ja': 13.921244621276855, 'jsem': 26.736785888671875, 'byla': 18.644033908843994, 'opet': 16.39683961868286, 'v': 11.334999084472656, 'jinem': 23.958702087402344, 'stavu': 23.74729347229004, 'a': 9.54556941986084, 'skoro': 22.647706985473633, 'cele': 19.23734998703003, 'tehotenstvi': 50.53190231323242, 'az': 14.702125072479248, 'po': 10.043628692626953, 'porod': 21.246398448944092, 'nejmladsi': 43.65007019042969, 'dcerky': 44.89019584655762, 'prozila': 32.53102493286133, 've': 21.983304023742676, 'strachu.': 37.9448881149292}",вплоть до,"{'вплоть': 27.83278465270996, 'до': 5.164404392242432}",я опять забеременела и всю беременность вплоть до рождения младшей дочери прожила в страхе.,"{'я': 19.020408630371094, 'опять': 6.477892875671387, 'забеременела': 42.4700813293457, 'и': 10.003436088562012, 'всю': 12.658992767333984, 'беременность': 17.0076904296875, 'вплоть': 13.131340026855469, 'до': 4.077600479125977, 'рождения': 15.023977279663086, 'младшей': 11.335762977600098, 'дочери': 7.4768242835998535, 'прожила': 14.074271202087402, 'в': 7.152879238128662, 'страхе.': 31.025071144104004}",аж по,"{'аж': 17.488061904907227, 'по': 7.491461753845215}",я опять забеременела и всю беременность аж по рождения младшей дочери прожила в страхе.,"{'я': 19.260499954223633, 'опять': 6.387245178222656, 'забеременела': 43.128830909729004, 'и': 10.0558443069458, 'всю': 13.235895156860352, 'беременность': 17.495025634765625, 'аж': 11.278571128845215, 'по': 6.3787841796875, 'рождения': 10.754191398620605, 'младшей': 9.459835052490234, 'дочери': 7.540733337402344, 'прожила': 14.318673133850098, 'в': 7.218592166900635, 'страхе.': 31.762632369995117}"
