phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
w każdym razie,"{'w': 6.1632537841796875, 'kazdym': 20.11045551300049, 'razie': 7.663747787475586}",w każdym razie na węgry wywieźć cię nie zdołam.,"{'w': 3.2820091247558594, 'kazdym': 13.321929931640625, 'razie': 5.826555252075195, 'na': 2.1783103942871094, 'wegry': 14.387892723083496, 'wywiezc': 21.203977584838867, 'cie': 11.544742584228516, 'nie': 2.6317100524902344, 'zdolam.': 16.486644744873047}",во всяком случае,"{'во': 0.22436141967773438, 'всяком': 0.0062408447265625, 'случае': 0.00476837158203125}","во всяком случае, в венгрию я вывести тебя не смогу.","{'во': 3.5710582733154297, 'всяком': 0.0005779266357421875, 'случае,': 0.06088066101074219, 'в': 0.12192153930664062, 'венгрию': 5.036458969116211, 'я': 0.08990478515625, 'вывести': 7.198525428771973, 'тебя': 2.0276451110839844, 'не': 0.027799606323242188, 'смогу.': 1.4560794830322266}",в каждом случае,"{'в': 0.5683364868164062, 'каждом': 4.525896072387695, 'случае': 5.521536827087402}","в каждом случае, в венгрию я вывести тебя не смогу.","{'в': 0.3377246856689453, 'каждом': 10.583324432373047, 'случае,': 3.1066322326660156, 'венгрию': 4.896318435668945, 'я': 0.07632255554199219, 'вывести': 7.456559181213379, 'тебя': 1.5322256088256836, 'не': 0.00435638427734375, 'смогу.': 1.4872894287109375}"
nawiasem mówiąc,"{'nawiasem': 27.411520957946777, 'mowiac': 24.01917552947998}","nawiasem mówiąc, musiałem z tym doktorem uważać.","{'nawiasem': 21.60071849822998, 'mowiac,': 22.54619789123535, 'musialem': 20.55270767211914, 'z': 9.165132522583008, 'tym': 10.260018348693848, 'doktorem': 4.162919998168945, 'uwazac.': 23.743338584899902}",между прочим,"{'между': 1.173135757446289, 'прочим': 1.945500373840332}","между прочим, мне приходилось быть с ним начеку.","{'между': 2.1406517028808594, 'прочим,': 0.7702789306640625, 'мне': 0.9725351333618164, 'приходилось': 5.757225036621094, 'быть': 0.05872917175292969, 'с': 0.015289306640625, 'ним': 1.4289178848266602, 'начеку.': 3.5458860397338867}",вскользь говоря,"{'вскользь': 2.0982913970947266, 'говоря': 9.507879257202148}","вскользь говоря, мне приходилось быть с ним начеку.","{'вскользь': 7.14003849029541, 'говоря,': 2.1804161071777344, 'мне': 0.5922050476074219, 'приходилось': 5.325469970703125, 'быть': 0.09263420104980469, 'с': 0.020483016967773438, 'ним': 1.421609878540039, 'начеку.': 3.5810699462890625}"
można powiedzieć,"{'mozna': 15.062341690063477, 'powiedziec': 5.496957778930664}","umiem załatwiać takie rzeczy. mam to, można powiedzieć, we krwi. od pokoleń.","{'umiem': 12.559391021728516, 'zalatwiac': 26.128829956054688, 'takie': 5.355869293212891, 'rzeczy.': 3.458148956298828, 'mam': 8.130544662475586, 'to,': 10.086932182312012, 'mozna': 9.322617530822754, 'powiedziec,': 8.255559921264648, 'we': 4.349359512329102, 'krwi.': 19.59327507019043, 'od': 1.9634323120117188, 'pokolen.': 14.922483444213867}",можно сказать,"{'можно': 3.980680465698242, 'сказать': 8.185516357421875}","я умею улаживать такие дела. у меня это, можно сказать, в крови. от многих поколений.","{'я': 0.04421043395996094, 'умею': 0.6435604095458984, 'улаживать': 0.009943008422851562, 'такие': 1.1418132781982422, 'дела.': 1.6612186431884766, 'у': 0.10114860534667969, 'меня': 0.28104209899902344, 'это,': 0.0289764404296875, 'можно': 0.05791664123535156, 'сказать,': 0.010845184326171875, 'в': 0.0070972442626953125, 'крови.': 1.3132858276367188, 'от': 0.9814472198486328, 'многих': 2.5606260299682617, 'поколений.': 3.58382511138916}",можно поведать,"{'можно': 5.908878326416016, 'поведать': 14.72000503540039}","я умею улаживать такие дела. у меня это, можно поведать, в крови. от многих поколений.","{'я': 0.04999351501464844, 'умею': 0.6170444488525391, 'улаживать': 0.008275985717773438, 'такие': 1.1022758483886719, 'дела.': 1.6215591430664062, 'у': 0.07488059997558594, 'меня': 0.26523590087890625, 'это,': 0.057437896728515625, 'можно': 0.25606346130371094, 'поведать,': 16.992053985595703, 'в': 0.009531021118164062, 'крови.': 1.3079605102539062, 'от': 0.9976177215576172, 'многих': 2.358125686645508, 'поколений.': 3.411417007446289}"
w gruncie,"{'w': 4.4064531326293945, 'gruncie': 11.905265808105469, 'rzeczy': 3.754396438598633}","regułą, a w gruncie rzeczy zasługą przeoryszy było to, że każdy z gości występował z kazaniem lub wykładem dla mniszek.","{'regula,': 14.913158416748047, 'a': 1.8362236022949219, 'w': 0.2875938415527344, 'gruncie': 9.679498672485352, 'rzeczy': 3.299732208251953, 'zasluga': 12.208070755004883, 'przeoryszy': 24.972251892089844, 'bylo': 6.294095993041992, 'to,': 7.233306884765625, 'ze': 4.415412902832031, 'kazdy': 13.623685836791992, 'z': 3.9625301361083984, 'gosci': 13.278179168701172, 'wystepowal': 16.458009719848633, 'kazaniem': 7.602302551269531, 'lub': 9.932829856872559, 'wykladem': 11.289777755737305, 'dla': 3.527462959289551, 'mniszek.': 13.246439933776855}",в сущности,"{'в': 6.121814727783203, 'сущности': 10.129155158996582}","правилом, и, в сущности, заслугой аббатисы было то, что каждый из гостей выступал с проповедью или с лекцией для монашек.","{'правилом,': 14.94945240020752, 'и,': 0.5079154968261719, 'в': 0.000934600830078125, 'сущности,': 2.2326717376708984, 'заслугой': 0.00229644775390625, 'аббатисы': 0.6372280120849609, 'было': 0.44904327392578125, 'то,': 0.012210845947265625, 'что': 0.2100982666015625, 'каждый': 0.1570587158203125, 'из': 0.00727081298828125, 'гостей': 6.12969970703125, 'выступал': 0.9214649200439453, 'с': 1.0402984619140625, 'проповедью': 0.03748321533203125, 'или': 1.6065454483032227, 'лекцией': 0.2511730194091797, 'для': 0.165863037109375, 'монашек.': 0.5636882781982422}",в основе речи,"{'в': 2.161020278930664, 'основе': 8.481493949890137, 'речи': 9.477506637573242}","правилом, и, в основе речи, заслугой аббатисы было то, что каждый из гостей выступал с проповедью или с лекцией для монашек.","{'правилом,': 14.633882522583008, 'и,': 4.074643135070801, 'в': 0.17761802673339844, 'основе': 9.019769668579102, 'речи,': 12.665908813476562, 'заслугой': 0.0077972412109375, 'аббатисы': 0.5673294067382812, 'было': 0.8151798248291016, 'то,': 0.011745452880859375, 'что': 0.18784523010253906, 'каждый': 0.3224601745605469, 'из': 0.0075092315673828125, 'гостей': 5.945344924926758, 'выступал': 1.1077461242675781, 'с': 0.9948406219482422, 'проповедью': 0.046382904052734375, 'или': 1.795243263244629, 'лекцией': 0.2629985809326172, 'для': 0.19529151916503906, 'монашек.': 0.8259735107421875}"
jak wiadomo,"{'jak': 12.357014656066895, 'wiadomo': 26.875492095947266}","okazało się, że tempe, jak wiadomo, był u szczytu, pani osłabędzka umarła na serce w nędzy.","{'okazalo': 14.144164085388184, 'sie,': 4.573780059814453, 'ze': 4.4019775390625, 'tempe,': 9.744489669799805, 'jak': 2.1816768646240234, 'wiadomo,': 10.32027816772461, 'byl': 3.0407276153564453, 'u': 3.0465869903564453, 'szczytu,': 7.282611846923828, 'pani': 4.626949310302734, 'oslabedzka': 29.0636043548584, 'umarla': 12.298164367675781, 'na': 0.25794410705566406, 'serce': 9.865691184997559, 'w': 2.683896064758301, 'nedzy.': 16.429738998413086}",как известно,"{'как': 4.219120979309082, 'известно': 7.500976085662842}","что же получалось, темпе, как известно, находился наверху, госпожа ослабендзкая в нищете умерла от болезни сердца.","{'что': 5.342891693115234, 'же': 3.003559112548828, 'получалось,': 15.701531410217285, 'темпе,': 20.82393169403076, 'как': 0.069915771484375, 'известно,': 1.5916690826416016, 'находился': 8.7657470703125, 'наверху,': 9.579453468322754, 'госпожа': 8.334115982055664, 'ослабендзкая': 26.815004348754883, 'в': 0.06461524963378906, 'нищете': 1.6532878875732422, 'умерла': 0.9430732727050781, 'от': 0.007989883422851562, 'болезни': 2.6177101135253906, 'сердца.': 2.261143684387207}",как ведомо,"{'как': 6.807226181030273, 'ведомо': 10.855057716369629}","что же получалось, темпе, как ведомо, находился наверху, госпожа ослабендзкая в нищете умерла от болезни сердца.","{'что': 5.9130859375, 'же': 3.7099809646606445, 'получалось,': 16.866281509399414, 'темпе,': 19.5133695602417, 'как': 0.6013507843017578, 'ведомо,': 12.675534725189209, 'находился': 11.487394332885742, 'наверху,': 9.596004009246826, 'госпожа': 7.838866233825684, 'ослабендзкая': 27.567623138427734, 'в': 0.1694793701171875, 'нищете': 1.1492958068847656, 'умерла': 0.7794742584228516, 'от': 0.019891738891601562, 'болезни': 2.4762115478515625, 'сердца.': 2.2697601318359375}"
moim zdaniem,"{'moim': 13.286688804626465, 'zdaniem': 20.75215721130371}","podejrzanych nadal było ośniu ludzi, z czego dwoje, moim zdaniem, można wykluczyć z powodów psychologicznych.","{'podejrzanych': 28.82506275177002, 'nadal': 11.634201049804688, 'bylo': 10.258198738098145, 'osniu': 13.934001922607422, 'ludzi,': 7.3759002685546875, 'z': 6.781599044799805, 'czego': 3.7597694396972656, 'dwoje,': 9.518065452575684, 'moim': 14.125370025634766, 'zdaniem,': 10.146659851074219, 'mozna': 9.885640144348145, 'wykluczyc': 14.615846633911133, 'powodow': 7.0771484375, 'psychologicznych.': 1.3048458099365234}",по его мнению,"{'по': 1.0882415771484375, 'его': 1.2672786712646484, 'мнению': 2.7106714248657227}","подозреваемых до сих пор было восемь человек, из них двое, по моему мнению, исключались по психологическим мотивам.","{'подозреваемых': 2.316652297973633, 'до': 0.00165557861328125, 'сих': 0.04580879211425781, 'пор': 0.0062999725341796875, 'было': 0.5826244354248047, 'восемь': 3.663270950317383, 'человек,': 2.454690933227539, 'из': 0.057025909423828125, 'них': 0.7958583831787109, 'двое,': 1.2622718811035156, 'по': 0.0017642974853515625, 'моему': 0.6280250549316406, 'мнению,': 0.3565673828125, 'исключались': 9.452493667602539, 'психологическим': 3.1266536712646484, 'мотивам.': 2.4639415740966797}",моим зданием,"{'моим': 9.21091365814209, 'зданием': 11.927526473999023}","подозреваемых до сих пор было восемь человек, из них двое, моим зданием, исключались по психологическим мотивам.","{'подозреваемых': 2.6127586364746094, 'до': 0.0072345733642578125, 'сих': 0.013721466064453125, 'пор': 0.0045604705810546875, 'было': 0.34934043884277344, 'восемь': 3.2912025451660156, 'человек,': 0.9737443923950195, 'из': 1.1525382995605469, 'них': 0.9972629547119141, 'двое,': 3.915670394897461, 'моим': 8.577912330627441, 'зданием,': 13.531383514404297, 'исключались': 9.087340354919434, 'по': 0.04977226257324219, 'психологическим': 3.834024429321289, 'мотивам.': 2.8000640869140625}"
jednym słowem,"{'jednym': 9.81605339050293, 'slowem': 14.683553695678711}","zrobił to jednym gestem i jednym słowem, reynevan w życiu nie widział równie sprawnie rzuconego zaklęcia.","{'zrobil': 13.791769981384277, 'to': 5.655218124389648, 'jednym': 0.01177978515625, 'gestem': 8.215681076049805, 'i': 1.8085365295410156, 'slowem,': 8.372087478637695, 'reynevan': 24.945817947387695, 'w': 5.6325788497924805, 'zyciu': 15.784485816955566, 'nie': 2.2673778533935547, 'widzial': 14.400009155273438, 'rownie': 7.800117492675781, 'sprawnie': 5.707115173339844, 'rzuconego': 21.414390563964844, 'zaklecia.': 14.922112464904785}",одним словом,"{'одним': 0.0293426513671875, 'словом': 4.117435455322266}","он сделал это одним жестом и одним словом, рейневан в жизни не видел столь ловко брошенного заклинания.","{'он': 3.125359535217285, 'сделал': 0.27923583984375, 'это': 0.08431625366210938, 'одним': 0.0669403076171875, 'жестом': 3.890862464904785, 'и': 3.936526298522949, 'словом,': 6.044408798217773, 'рейневан': 25.9003963470459, 'в': 1.0666656494140625, 'жизни': 0.021091461181640625, 'не': 0.05194091796875, 'видел': 0.33268165588378906, 'столь': 1.5465641021728516, 'ловко': 2.8715953826904297, 'брошенного': 3.0368404388427734, 'заклинания.': 8.486128807067871}",единым словом,"{'единым': 4.730985641479492, 'словом': 4.288797378540039}","он сделал это одним жестом и единым словом, рейневан в жизни не видел столь ловко брошенного заклинания.","{'он': 3.3243560791015625, 'сделал': 0.1789722442626953, 'это': 0.10946846008300781, 'одним': 0.43912506103515625, 'жестом': 2.9076852798461914, 'и': 1.0465469360351562, 'единым': 5.539424896240234, 'словом,': 6.331794738769531, 'рейневан': 25.947482109069824, 'в': 1.0338325500488281, 'жизни': 0.018688201904296875, 'не': 0.024240493774414062, 'видел': 0.46106529235839844, 'столь': 1.2296791076660156, 'ловко': 3.0028085708618164, 'брошенного': 3.061128616333008, 'заклинания.': 8.084123611450195}"
co znaczy,"{'co': 9.65727424621582, 'znaczy': 14.695551872253418}","ot, co znaczy wiedzieć, na jakiego konia postawić!","{'ot,': 8.915484428405762, 'co': 4.367687225341797, 'znaczy': 7.807018280029297, 'wiedziec,': 6.695568084716797, 'na': 2.7907657623291016, 'jakiego': 2.217823028564453, 'konia': 8.538566589355469, 'postawic!': 19.880212783813477}",что называется,"{'что': 5.8311052322387695, 'называется': 11.18001937866211}","вот что называется угадать, на какую лошадь поставить!","{'вот': 3.5389204025268555, 'что': 1.3712005615234375, 'называется': 3.6386499404907227, 'угадать,': 5.281078338623047, 'на': 0.015634536743164062, 'какую': 0.04793548583984375, 'лошадь': 1.445608139038086, 'поставить!': 3.028923988342285}",что значит,"{'что': 1.6320781707763672, 'значит': 9.173788070678711}","вот что значит угадать, на какую лошадь поставить!","{'вот': 1.5849018096923828, 'что': 0.0032329559326171875, 'значит': 0.32151222229003906, 'угадать,': 6.659722328186035, 'на': 0.014553070068359375, 'какую': 0.030992507934570312, 'лошадь': 1.482574462890625, 'поставить!': 2.349273681640625}"
wygląda na to,"{'wyglada': 27.124353408813477, 'na': 8.914583206176758, 'to': 7.445499897003174}","wygląda na to, że lubimy takie pochwały.","{'wyglada': 19.481228828430176, 'na': 1.5033016204833984, 'to,': 7.853933334350586, 'ze': 7.451455116271973, 'lubimy': 18.637511253356934, 'takie': 4.546097755432129, 'pochwaly.': 11.349706649780273}",судя по всему,"{'судя': 0.008989334106445312, 'по': 0.0009746551513671875, 'всему': 2.0294361114501953}","судя по всему, мы любим похвалу как таковую.","{'судя': 0.0003757476806640625, 'по': 0.0004711151123046875, 'всему,': 0.8592605590820312, 'мы': 0.10748863220214844, 'любим': 4.459575653076172, 'похвалу': 6.647274971008301, 'как': 0.0760650634765625, 'таковую.': 0.4180717468261719}",глядит на то,"{'глядит': 3.306319236755371, 'на': 6.019562721252441, 'то': 9.263981819152832}","глядит на то, мы любим похвалу как таковую.","{'глядит': 5.64747428894043, 'на': 0.17630958557128906, 'то,': 6.235135078430176, 'мы': 0.866943359375, 'любим': 5.860857009887695, 'похвалу': 6.726140975952148, 'как': 0.08539199829101562, 'таковую.': 0.2586803436279297}"
na miłosierdzie boskie,"{'na': 4.186887741088867, 'milosierdzie': 18.934260368347168, 'boskie': 9.6867094039917}","a, na miłosierdzie boskie! - zawołał - czy to ziemia jest rajem, żeby od niej wszystkiego dobrego razem wymagać było można!","{'a,': 4.088413238525391, 'na': 1.5523662567138672, 'milosierdzie': 17.579877853393555, 'boskie!': 12.666465759277344, '-': 4.221828460693359, 'zawolal': 17.57231903076172, 'czy': 1.0835590362548828, 'to': 4.021797180175781, 'ziemia': 5.871368408203125, 'jest': 2.5107498168945312, 'rajem,': 10.379082679748535, 'zeby': 7.066431045532227, 'od': 0.36377716064453125, 'niej': 2.9368972778320312, 'wszystkiego': 6.7979230880737305, 'dobrego': 5.0353240966796875, 'razem': 8.881269454956055, 'wymagac': 13.748766899108887, 'bylo': 5.1746368408203125, 'mozna!': 11.92992877960205}",ради бога,"{'ради': 0.11795806884765625, 'бога': 4.243369102478027}","да скажите, ради бога, — вскричал он, — разве наша земля — рай, чтоб от нее можно было требовать всего этого?","{'да': 6.729251861572266, 'скажите,': 4.147869110107422, 'ради': 0.001850128173828125, 'бога,': 0.7869453430175781, '—': 0.9034709930419922, 'вскричал': 4.877363204956055, 'он,': 0.9933576583862305, 'разве': 1.0223102569580078, 'наша': 1.1096782684326172, 'земля': 2.5578765869140625, 'рай,': 5.443305969238281, 'чтоб': 1.9644432067871094, 'от': 0.11075973510742188, 'нее': 0.8138046264648438, 'можно': 0.048191070556640625, 'было': 0.0006103515625, 'требовать': 1.1860103607177734, 'всего': 1.4091367721557617, 'этого?': 1.4211664199829102}",на милосердие бога,"{'на': 4.59234619140625, 'милосердие': 9.424958229064941, 'бога': 11.226038932800293}","да скажите, на милосердие бога, — вскричал он, — разве наша земля — рай, чтоб от нее можно было требовать всего этого?","{'да': 6.45136833190918, 'скажите,': 10.66323184967041, 'на': 3.4810361862182617, 'милосердие': 9.982604026794434, 'бога,': 6.499216079711914, '—': 0.9392166137695312, 'вскричал': 5.379335403442383, 'он,': 1.0706548690795898, 'разве': 0.7020854949951172, 'наша': 1.1809558868408203, 'земля': 1.2710933685302734, 'рай,': 5.461870193481445, 'чтоб': 1.7661457061767578, 'от': 0.11760520935058594, 'нее': 0.9419631958007812, 'можно': 0.051532745361328125, 'было': 0.000732421875, 'требовать': 1.1311111450195312, 'всего': 1.6931419372558594, 'этого?': 1.467259407043457}"
więc jednak,"{'wiec': 13.089470863342285, 'jednak': 10.6317777633667}","odróżnia nas... tak..., więc jednak","{'odroznia': 18.504281997680664, 'nas...': 6.572365760803223, 'tak...,': 11.668944358825684, 'wiec': 7.685522079467773, 'jednak': 11.372400283813477}",все же,"{'все': 6.912225723266602, 'же': 6.580259323120117}","различает же нас… ага, все же…","{'различает': 7.829498291015625, 'же': 3.109508514404297, 'нас…': 12.236480236053467, 'ага,': 8.488934516906738, 'все': 7.8239312171936035, 'же…': 10.454999923706055}",ведь однако,"{'ведь': 8.17127513885498, 'однако': 11.482905387878418}","различает же нас… ага, ведь однако…","{'различает': 8.191272735595703, 'же': 3.4715957641601562, 'нас…': 12.42857551574707, 'ага,': 7.8468732833862305, 'ведь': 8.73457145690918, 'однако…': 13.449615478515625}"
także i,"{'takze': 19.283520698547363, 'i': 8.499783515930176}",odkrycie harvey'a ma obok praktycznego także i filozoficzne znaczenie.,"{'odkrycie': 13.320204734802246, ""harvey'a"": 30.61089038848877, 'ma': 7.011653900146484, 'obok': 11.94162368774414, 'praktycznego': 1.4489479064941406, 'takze': 19.506847381591797, 'i': 3.4913883209228516, 'filozoficzne': 4.12101936340332, 'znaczenie.': 4.6922149658203125}",еще и,"{'еще': 5.604720115661621, 'и': 8.116720199584961}","но, кроме практического, открытие гарвея имеет еще и философское значение.","{'но,': 6.301724433898926, 'кроме': 0.6842689514160156, 'практического,': 0.3249359130859375, 'открытие': 4.228667259216309, 'гарвея': 6.592222213745117, 'имеет': 0.15038299560546875, 'еще': 0.5319766998291016, 'и': 0.14425086975097656, 'философское': 0.0885009765625, 'значение.': 0.34554481506347656}",также и,"{'также': 4.902989387512207, 'и': 9.332563400268555}","но, кроме практического, открытие гарвея имеет также и философское значение.","{'но,': 6.908992767333984, 'кроме': 0.9562816619873047, 'практического,': 0.18191146850585938, 'открытие': 4.127403259277344, 'гарвея': 6.880115509033203, 'имеет': 0.13910865783691406, 'также': 3.472287178039551, 'и': 1.2985897064208984, 'философское': 0.071014404296875, 'значение.': 0.32804298400878906}"
czy jak,"{'czy': 14.468029022216797, 'jak': 9.532079696655273}","pozwoliłem. bo co on, zniewolony czy jak? pogadaliśmy.","{'pozwolilem.': 21.727391242980957, 'bo': 8.402997970581055, 'co': 9.054198265075684, 'on,': 11.908018112182617, 'zniewolony': 16.117563247680664, 'czy': 4.313484191894531, 'jak?': 14.87115478515625, 'pogadalismy.': 24.367831230163574}",что ли,"{'что': 2.6987342834472656, 'ли': 9.988446235656738}","позволил. он что, несвободен, что ли? мы поговорили.","{'позволил.': 5.158052444458008, 'он': 3.217770576477051, 'что,': 0.13683700561523438, 'несвободен,': 1.0065422058105469, 'что': 0.01963043212890625, 'ли?': 0.07259178161621094, 'мы': 3.796637535095215, 'поговорили.': 6.705524444580078}",что как,"{'что': 7.858781814575195, 'как': 11.022268295288086}","позволил. он что, несвободен, что как? мы поговорили.","{'позволил.': 5.090785026550293, 'он': 2.816934585571289, 'что,': 0.5256767272949219, 'несвободен,': 3.5956249237060547, 'что': 10.23620891571045, 'как?': 11.031919479370117, 'мы': 3.4651613235473633, 'поговорили.': 6.186513900756836}"
w dodatku,"{'w': 6.777235984802246, 'dodatku': 27.367338180541992}","sami własny klasztor niszczą, w dodatku z ochotą.","{'sami': 8.703012466430664, 'wlasny': 14.149835586547852, 'klasztor': 10.214692115783691, 'niszcza,': 17.153594970703125, 'w': 1.7140350341796875, 'dodatku': 14.91836929321289, 'z': 2.814265251159668, 'ochota.': 15.655033111572266}",к тому же,"{'к': 0.6800880432128906, 'тому': 2.7164669036865234, 'же': 1.9662551879882812}",сами собственный монастырь разрушают к тому же с охотой.,"{'сами': 10.085991859436035, 'собственный': 8.491640090942383, 'монастырь': 7.610477447509766, 'разрушают': 4.612005233764648, 'к': 4.616127967834473, 'тому': 0.00641632080078125, 'же': 0.5120792388916016, 'с': 1.1933536529541016, 'охотой.': 8.328150749206543}",в дополнении,"{'в': 1.997610092163086, 'дополнении': 6.054595947265625}",сами собственный монастырь разрушают в дополнении с охотой.,"{'сами': 10.147613525390625, 'собственный': 9.315506935119629, 'монастырь': 6.798735618591309, 'разрушают': 7.1026506423950195, 'в': 1.741342544555664, 'дополнении': 7.516948699951172, 'с': 1.3994626998901367, 'охотой.': 9.111368179321289}"
nieomalże,{'nieomalze': 35.36105728149414},to było nieomalże ostatnie nasze zwycięstwo.,"{'to': 5.507671356201172, 'bylo': 1.4314422607421875, 'nieomalze': 23.92271900177002, 'ostatnie': 5.5138702392578125, 'nasze': 6.143811225891113, 'zwyciestwo.': 13.655691146850586}",едва ли не,"{'едва': 0.9225778579711914, 'ли': 1.1183853149414062, 'не': 2.923419952392578}",это была едва ли не последняя наша победа.,"{'это': 2.7118587493896484, 'была': 0.3871192932128906, 'едва': 1.3921890258789062, 'ли': 0.003978729248046875, 'не': 0.011781692504882812, 'последняя': 3.4798641204833984, 'наша': 1.0164604187011719, 'победа.': 5.533565521240234}",необработанные,{'необработанные': 6.704319000244141},это была необработанные последняя наша победа.,"{'это': 2.230083465576172, 'была': 6.928587913513184, 'необработанные': 8.97358512878418, 'последняя': 10.539305686950684, 'наша': 2.016935348510742, 'победа.': 4.644895553588867}"
nic podobnego,"{'nic': 11.147665977478027, 'podobnego': 16.196907997131348}",jej nic podobnego przydarzyć się nie mogło więc to miłosierdzie nie budziło w niej żadnych osobistych uczuć czy też obaw.,"{'jej': 6.639484405517578, 'nic': 10.601285934448242, 'podobnego': 13.462404251098633, 'przydarzyc': 11.788776397705078, 'sie': 5.464031219482422, 'nie': 0.9309844970703125, 'moglo': 7.318504333496094, 'wiec': 6.332056045532227, 'to': 7.524767875671387, 'milosierdzie': 21.274909019470215, 'budzilo': 7.987861633300781, 'w': 3.16131591796875, 'niej': 3.607728958129883, 'zadnych': 11.26770305633545, 'osobistych': 16.923812866210938, 'uczuc': 13.970699310302734, 'czy': 4.688091278076172, 'tez': 14.88632583618164, 'obaw.': 14.85512924194336}",ничего подобного,"{'ничего': 0.9156055450439453, 'подобного': 4.2704572677612305}",с клэр ничего подобного случиться не могло и это сочувствие не пробуждало в ней личных чувств или опасений.,"{'с': 2.8213119506835938, 'клэр': 17.293617248535156, 'ничего': 8.310676574707031, 'подобного': 2.6012096405029297, 'случиться': 0.7769603729248047, 'не': 0.4211158752441406, 'могло': 0.17668533325195312, 'и': 3.92783260345459, 'это': 2.5404443740844727, 'сочувствие': 9.058090209960938, 'пробуждало': 0.6297378540039062, 'в': 0.061542510986328125, 'ней': 0.4069194793701172, 'личных': 8.101350784301758, 'чувств': 0.6503620147705078, 'или': 0.39628028869628906, 'опасений.': 2.298208236694336}",нет подобного,"{'нет': 6.459648132324219, 'подобного': 9.892120361328125}",с клэр нет подобного случиться не могло и это сочувствие не пробуждало в ней личных чувств или опасений.,"{'с': 2.070066452026367, 'клэр': 15.330424308776855, 'нет': 9.159446716308594, 'подобного': 4.861598014831543, 'случиться': 1.5161876678466797, 'не': 0.021413803100585938, 'могло': 0.2112560272216797, 'и': 4.875720024108887, 'это': 2.9512271881103516, 'сочувствие': 9.315851211547852, 'пробуждало': 0.9788532257080078, 'в': 0.04091835021972656, 'ней': 0.7250289916992188, 'личных': 8.124088287353516, 'чувств': 0.7820453643798828, 'или': 0.5944175720214844, 'опасений.': 2.3181533813476562}"
co tam,"{'co': 8.35876178741455, 'tam': 10.866134643554688}","gdybyś nie palił… co tam, i tak wystarczy tylko na kartofle i chleb.","{'gdybys': 20.53171157836914, 'nie': 1.9706249237060547, 'palil...': 23.284676551818848, 'co': 5.022103309631348, 'tam,': 7.4143571853637695, 'i': 5.049696922302246, 'tak': 2.395944595336914, 'wystarczy': 11.741426467895508, 'tylko': 7.853389739990234, 'na': 0.7938613891601562, 'kartofle': 23.2567777633667, 'chleb.': 12.376688003540039}",да ладно,"{'да': 0.6977043151855469, 'ладно': 4.494358062744141}","если б ты еще не курил… ну да ладно, все равно хватит только на хлеб да на картошку.","{'если': 2.358022689819336, 'б': 1.1164588928222656, 'ты': 3.122926712036133, 'еще': 0.9395017623901367, 'не': 1.3886280059814453, 'курил…': 7.914191246032715, 'ну': 0.7754268646240234, 'да': 1.7941083908081055, 'ладно,': 1.2608222961425781, 'все': 0.33329200744628906, 'равно': 0.0339202880859375, 'хватит': 3.4162139892578125, 'только': 0.38721275329589844, 'на': 0.10543060302734375, 'хлеб': 1.5200090408325195, 'картошку.': 3.856337547302246}",что там,"{'что': 4.152158737182617, 'там': 7.709189414978027}","если б ты еще не курил… ну что там, все равно хватит только на хлеб да на картошку.","{'если': 2.62200927734375, 'б': 1.239004135131836, 'ты': 3.1612024307250977, 'еще': 1.261016845703125, 'не': 1.6556100845336914, 'курил…': 8.42170524597168, 'ну': 5.61722469329834, 'что': 2.0082311630249023, 'там,': 5.25888729095459, 'все': 0.2129688262939453, 'равно': 0.6112785339355469, 'хватит': 3.340786933898926, 'только': 0.36692237854003906, 'на': 0.08295822143554688, 'хлеб': 1.3999767303466797, 'да': 1.711740493774414, 'картошку.': 3.8113574981689453}"
