phrase l2,surprisal_phrase l2,sentence l2,surprisal_sentence l2,phrase ru,surprisal_phrase ru,sentence ru,surprisal_sentence ru,literal translation,surprisal_literal translation,phrase ru with literal,surprisal_phrase ru with literal
nawiasem mówiąc,"{'nawiasem': 23.253241539001465, 'mowiac': 26.77019214630127}","nawiasem mówiąc, musiałem z tym doktorem uważać.","{'nawiasem': 23.25324058532715, 'mowiac,': 30.981867790222168, 'musialem': 21.450119972229004, 'z': 5.05510139465332, 'tym': 13.121811866760254, 'doktorem': 20.605989456176758, 'uwazac.': 26.783148765563965}",между прочим,"{'между': 0.0, 'прочим': 6.398007392883301}","между прочим, мне приходилось быть с ним начеку.","{'между': 0.0, 'прочим,': 6.594764709472656, 'мне': 5.564035892486572, 'приходилось': 5.3584747314453125, 'быть': 4.870462417602539, 'с': 3.7475099563598633, 'ним': 1.6494407653808594, 'начеку.': 9.325448989868164}",вскользь говоря,"{'вскользь': 12.861145973205566, 'говоря': 8.58804988861084}","вскользь говоря, мне приходилось быть с ним начеку.","{'вскользь': 12.861145973205566, 'говоря,': 9.432825088500977, 'мне': 5.858121871948242, 'приходилось': 5.276592254638672, 'быть': 4.720048904418945, 'с': 3.807363510131836, 'ним': 1.6287050247192383, 'начеку.': 9.008015632629395}"
można powiedzieć,"{'mozna': 15.57446575164795, 'powiedziec': 26.742538452148438}","umiem załatwiać takie rzeczy. mam to, można powiedzieć, we krwi. od pokoleń.","{'umiem': 11.210959434509277, 'zalatwiac': 36.3684606552124, 'takie': 11.15596866607666, 'rzeczy.': 17.124961853027344, 'mam': 13.202505111694336, 'to,': 14.097013473510742, 'mozna': 12.998466491699219, 'powiedziec,': 20.00819683074951, 'we': 5.354601860046387, 'krwi.': 19.881175994873047, 'od': 6.668582916259766, 'pokolen.': 17.468351364135742}",можно сказать,"{'можно': 0.0, 'сказать': 4.217169761657715}","я умею улаживать такие дела. у меня это, можно сказать, в крови. от многих поколений.","{'я': 0.0, 'умею': 11.282154083251953, 'улаживать': 11.421736240386963, 'такие': 4.46619987487793, 'дела.': 2.824434280395508, 'у': 9.696136474609375, 'меня': 0.6641626358032227, 'это,': 9.90157699584961, 'можно': 5.685525894165039, 'сказать,': 0.14544105529785156, 'в': 3.8626413345336914, 'крови.': 1.8074703216552734, 'от': 7.251651287078857, 'многих': 6.648862838745117, 'поколений.': 10.025488376617432}",можно поведать,"{'можно': 0.0, 'поведать': 11.69677448272705}","я умею улаживать такие дела. у меня это, можно поведать, в крови. от многих поколений.","{'я': 0.0, 'умею': 11.282154083251953, 'улаживать': 11.421736240386963, 'такие': 4.46619987487793, 'дела.': 2.824434280395508, 'у': 9.696136474609375, 'меня': 0.6641626358032227, 'это,': 9.90157699584961, 'можно': 5.685525894165039, 'поведать,': 18.153529167175293, 'в': 3.4986000061035156, 'крови.': 6.922481536865234, 'от': 7.152221202850342, 'многих': 6.851587295532227, 'поколений.': 8.683940887451172}"
w gruncie,"{'w': 0.0, 'gruncie': 27.037026405334473, 'rzeczy': 16.042319297790527}","regułą, a w gruncie rzeczy zasługą przeoryszy było to, że każdy z gości występował z kazaniem lub wykładem dla mniszek.","{'regula,': 8.83003044128418, 'a': 3.568929672241211, 'w': 6.003060340881348, 'gruncie': 27.67717933654785, 'rzeczy': 16.420875549316406, 'zasluga': 22.022217750549316, 'przeoryszy': 26.525165557861328, 'bylo': 9.945436477661133, 'to,': 11.414412498474121, 'ze': 6.644817352294922, 'kazdy': 13.816322326660156, 'z': 5.664196014404297, 'gosci': 18.793594360351562, 'wystepowal': 24.178528785705566, 'kazaniem': 19.584638595581055, 'lub': 7.655412673950195, 'wykladem': 24.350570678710938, 'dla': 11.701532363891602, 'mniszek.': 23.33548927307129}",в сущности,"{'в': 0.0, 'сущности': 9.889307022094727}","правилом, и, в сущности, заслугой аббатисы было то, что каждый из гостей выступал с проповедью или с лекцией для монашек.","{'правилом,': 10.835931777954102, 'и,': 7.259971618652344, 'в': 3.209193229675293, 'сущности,': 4.38308048248291, 'заслугой': 11.752610206604004, 'аббатисы': 13.372269630432129, 'было': 3.3741445541381836, 'то,': 0.8421764373779297, 'что': 0.0067996978759765625, 'каждый': 7.532540321350098, 'из': 2.101271629333496, 'гостей': 7.040544509887695, 'выступал': 7.102334022521973, 'с': 3.43875789642334, 'проповедью': 3.918900489807129, 'или': 4.8192644119262695, 'лекцией': 4.217507362365723, 'для': 5.378634452819824, 'монашек.': 9.97972297668457}",в основе речи,"{'в': 0.0, 'основе': 7.977238178253174, 'речи': 8.65654182434082}","правилом, и, в основе речи, заслугой аббатисы было то, что каждый из гостей выступал с проповедью или с лекцией для монашек.","{'правилом,': 10.835931777954102, 'и,': 7.259971618652344, 'в': 3.209193229675293, 'основе': 7.983808517456055, 'речи,': 11.970634460449219, 'заслугой': 15.57680892944336, 'аббатисы': 14.183792114257812, 'было': 2.7533063888549805, 'то,': 1.7076759338378906, 'что': 0.011610031127929688, 'каждый': 6.936446189880371, 'из': 2.135787010192871, 'гостей': 6.430229187011719, 'выступал': 6.605674743652344, 'с': 3.361565589904785, 'проповедью': 3.532647132873535, 'или': 4.650491714477539, 'лекцией': 4.379401206970215, 'для': 5.581159591674805, 'монашек.': 10.207239151000977}"
jak wiadomo,"{'jak': 5.541266441345215, 'wiadomo': 25.1245756149292}","okazało się, że tempe, jak wiadomo, był u szczytu, pani osłabędzka umarła na serce w nędzy.","{'okazalo': 15.413110733032227, 'sie,': 19.038103103637695, 'ze': 7.740836143493652, 'tempe,': 16.617789268493652, 'jak': 7.188271522521973, 'wiadomo,': 21.739538192749023, 'byl': 10.615934371948242, 'u': 6.083199501037598, 'szczytu,': 20.13169574737549, 'pani': 9.583916664123535, 'oslabedzka': 34.66013526916504, 'umarla': 20.06903839111328, 'na': 4.132699966430664, 'serce': 13.214457511901855, 'w': 3.7704830169677734, 'nedzy.': 20.106664657592773}",как известно,"{'как': 0.0, 'известно': 6.474274635314941}","что же получалось, темпе, как известно, находился наверху, госпожа ослабендзкая в нищете умерла от болезни сердца.","{'что': 0.0, 'же': 5.244182586669922, 'получалось,': 10.817069053649902, 'темпе,': 20.40810775756836, 'как': 3.988825798034668, 'известно,': 7.03441047668457, 'находился': 11.271113395690918, 'наверху,': 7.484311103820801, 'госпожа': 10.872689247131348, 'ослабендзкая': 40.234333992004395, 'в': 4.934747695922852, 'нищете': 11.620476722717285, 'умерла': 8.680378913879395, 'от': 2.3480615615844727, 'болезни': 3.3997344970703125, 'сердца.': 5.6681060791015625}",как ведомо,"{'как': 0.0, 'ведомо': 13.547024726867676}","что же получалось, темпе, как ведомо, находился наверху, госпожа ослабендзкая в нищете умерла от болезни сердца.","{'что': 0.0, 'же': 5.244182586669922, 'получалось,': 10.817069053649902, 'темпе,': 20.40810775756836, 'как': 3.988825798034668, 'ведомо,': 15.044351577758789, 'находился': 10.613174438476562, 'наверху,': 7.739105224609375, 'госпожа': 10.832321166992188, 'ослабендзкая': 40.07064342498779, 'в': 4.934272766113281, 'нищете': 11.477712631225586, 'умерла': 9.088018417358398, 'от': 2.445950508117676, 'болезни': 3.373960494995117, 'сердца.': 6.130403518676758}"
moim zdaniem,"{'moim': 10.062968254089355, 'zdaniem': 25.419864654541016}","podejrzanych nadal było ośniu ludzi, z czego dwoje, moim zdaniem, można wykluczyć z powodów psychologicznych.","{'podejrzanych': 37.89715242385864, 'nadal': 16.052359580993652, 'bylo': 12.603299140930176, 'osniu': 21.785954475402832, 'ludzi,': 19.047691345214844, 'z': 6.368609428405762, 'czego': 15.433239936828613, 'dwoje,': 17.34481430053711, 'moim': 10.776179313659668, 'zdaniem,': 18.491111755371094, 'mozna': 12.7741117477417, 'wykluczyc': 21.011019706726074, 'powodow': 16.251566886901855, 'psychologicznych.': 28.844505310058594}",по его мнению,"{'по': 0.0, 'его': 7.179531097412109, 'мнению': 2.708531379699707}","подозреваемых до сих пор было восемь человек, из них двое, по моему мнению, исключались по психологическим мотивам.","{'подозреваемых': 11.337231636047363, 'до': 6.678852081298828, 'сих': 2.582212448120117, 'пор': 0.005279541015625, 'было': 6.270716190338135, 'восемь': 6.5488128662109375, 'человек,': 2.702876091003418, 'из': 3.3024845123291016, 'них': 0.4206199645996094, 'двое,': 5.99101448059082, 'по': 3.1392784118652344, 'моему': 4.703754425048828, 'мнению,': 0.5786647796630859, 'исключались': 10.915071487426758, 'психологическим': 9.948680877685547, 'мотивам.': 3.393146514892578}",моим зданием,"{'моим': 5.5501708984375, 'зданием': 10.042320251464844}","подозреваемых до сих пор было восемь человек, из них двое, моим зданием, исключались по психологическим мотивам.","{'подозреваемых': 11.337231636047363, 'до': 6.678852081298828, 'сих': 2.582212448120117, 'пор': 0.005279541015625, 'было': 6.270716190338135, 'восемь': 6.5488128662109375, 'человек,': 2.702876091003418, 'из': 3.3024845123291016, 'них': 0.4206199645996094, 'двое,': 5.99101448059082, 'моим': 13.13228702545166, 'зданием,': 16.727693557739258, 'исключались': 13.642873764038086, 'по': 3.2557716369628906, 'психологическим': 10.506901741027832, 'мотивам.': 3.887052536010742}"
jednym słowem,"{'jednym': 16.192927360534668, 'slowem': 24.24967384338379}","zrobił to jednym gestem i jednym słowem, reynevan w życiu nie widział równie sprawnie rzuconego zaklęcia.","{'zrobil': 15.392996788024902, 'to': 8.135980606079102, 'jednym': 5.4071502685546875, 'gestem': 16.572492599487305, 'i': 5.621530532836914, 'slowem,': 19.41709041595459, 'reynevan': 25.373586654663086, 'w': 6.111350059509277, 'zyciu': 21.037877082824707, 'nie': 6.175056457519531, 'widzial': 15.159444808959961, 'rownie': 18.636920928955078, 'sprawnie': 20.424381256103516, 'rzuconego': 30.166994094848633, 'zaklecia.': 27.137666702270508}",одним словом,"{'одним': 7.4301676750183105, 'словом': 3.3391714096069336}","он сделал это одним жестом и одним словом, рейневан в жизни не видел столь ловко брошенного заклинания.","{'он': 0.0, 'сделал': 7.990413188934326, 'это': 3.1783275604248047, 'одним': 6.482685089111328, 'жестом': 4.7680206298828125, 'и': 2.7691307067871094, 'словом,': 4.6627655029296875, 'рейневан': 24.938459396362305, 'в': 4.9371185302734375, 'жизни': 6.122269630432129, 'не': 1.0359296798706055, 'видел': 1.413508415222168, 'столь': 4.11575984954834, 'ловко': 8.651479721069336, 'брошенного': 6.6962480545043945, 'заклинания.': 7.242997169494629}",единым словом,"{'единым': 5.348525524139404, 'словом': 6.114890098571777}","он сделал это одним жестом и единым словом, рейневан в жизни не видел столь ловко брошенного заклинания.","{'он': 0.0, 'сделал': 7.990413188934326, 'это': 3.1783275604248047, 'одним': 7.050577163696289, 'жестом': 4.7680206298828125, 'и': 2.7691307067871094, 'единым': 9.74925422668457, 'словом,': 5.6104326248168945, 'рейневан': 25.58817768096924, 'в': 4.870462417602539, 'жизни': 6.534036636352539, 'не': 1.0422325134277344, 'видел': 1.1008014678955078, 'столь': 3.9689550399780273, 'ловко': 8.829166412353516, 'брошенного': 6.752187728881836, 'заклинания.': 7.132294654846191}"
co znaczy,"{'co': 0.0, 'znaczy': 27.01785659790039}","ot, co znaczy wiedzieć, na jakiego konia postawić!","{'ot,': 3.7194271087646484, 'co': 7.510851860046387, 'znaczy': 23.95479679107666, 'wiedziec,': 18.70756721496582, 'na': 4.960285186767578, 'jakiego': 15.617609024047852, 'konia': 14.27003002166748, 'postawic!': 25.439614295959473}",что называется,"{'что': 0.0, 'называется': 8.619929313659668}","вот что называется угадать, на какую лошадь поставить!","{'вот': 0.0, 'что': 2.9513168334960938, 'называется': 7.13368034362793, 'угадать,': 15.254424095153809, 'на': 4.308381080627441, 'какую': 3.0022659301757812, 'лошадь': 5.226007461547852, 'поставить!': 7.747928619384766}",что значит,"{'что': 0.0, 'значит': 7.161169528961182}","вот что значит угадать, на какую лошадь поставить!","{'вот': 0.0, 'что': 2.9513168334960938, 'значит': 4.591109275817871, 'угадать,': 12.865983963012695, 'на': 4.35113525390625, 'какую': 3.0511064529418945, 'лошадь': 5.05374813079834, 'поставить!': 7.655839920043945}"
wygląda na to,"{'wyglada': 18.577595710754395, 'na': 7.993876934051514, 'to': 6.222649574279785}","wygląda na to, że lubimy takie pochwały.","{'wyglada': 18.57759189605713, 'na': 7.993874549865723, 'to,': 13.909066200256348, 'ze': 9.397292137145996, 'lubimy': 17.59455966949463, 'takie': 10.61068058013916, 'pochwaly.': 25.960630416870117}",судя по всему,"{'судя': 4.711893081665039, 'по': 0.47858238220214844, 'всему': 2.3953943252563477}","судя по всему, мы любим похвалу как таковую.","{'судя': 4.711893081665039, 'по': 0.47858238220214844, 'всему,': 3.3972301483154297, 'мы': 4.534509658813477, 'любим': 7.663319110870361, 'похвалу': 11.286083221435547, 'как': 6.513367652893066, 'таковую.': 5.305397033691406}",глядит на то,"{'глядит': 4.898241996765137, 'на': 2.5525131225585938, 'то': 5.7575483322143555}","глядит на то, мы любим похвалу как таковую.","{'глядит': 4.898241996765137, 'на': 2.5525131225585938, 'то,': 5.916816711425781, 'мы': 10.765192031860352, 'любим': 6.600091457366943, 'похвалу': 11.274383544921875, 'как': 7.144740104675293, 'таковую.': 5.654690742492676}"
na miłosierdzie boskie,"{'na': 0.0, 'milosierdzie': 35.25435161590576, 'boskie': 16.8466739654541}","a, na miłosierdzie boskie! - zawołał - czy to ziemia jest rajem, żeby od niej wszystkiego dobrego razem wymagać było można!","{'a,': 3.0045270919799805, 'na': 8.698700904846191, 'milosierdzie': 37.10591793060303, 'boskie!': 22.632944107055664, '-': 4.730083465576172, 'zawolal': 25.85389995574951, 'czy': 8.212953567504883, 'to': 5.804536819458008, 'ziemia': 14.62958812713623, 'jest': 9.197425842285156, 'rajem,': 21.333394050598145, 'zeby': 14.278240203857422, 'od': 6.854219436645508, 'niej': 8.604394912719727, 'wszystkiego': 15.60808277130127, 'dobrego': 19.207640647888184, 'razem': 13.424525260925293, 'wymagac': 23.074376106262207, 'bylo': 13.389713287353516, 'mozna!': 17.468856811523438}",ради бога,"{'ради': 0.0, 'бога': 9.708484649658203}","да скажите, ради бога, — вскричал он, — разве наша земля — рай, чтоб от нее можно было требовать всего этого?","{'да': 0.0, 'скажите,': 13.24152946472168, 'ради': 6.827944755554199, 'бога,': 1.6235847473144531, '—': 3.292255401611328, 'вскричал': 6.696324348449707, 'он,': 2.092988967895508, 'разве': 4.356210708618164, 'наша': 7.403622150421143, 'земля': 4.917415618896484, 'рай,': 7.336068153381348, 'чтоб': 7.848361015319824, 'от': 5.531350135803223, 'нее': 1.0827264785766602, 'можно': 3.3158626556396484, 'было': 0.028459548950195312, 'требовать': 7.611047744750977, 'всего': 4.392278671264648, 'этого?': 3.614553451538086}",на милосердие бога,"{'на': 0.0, 'милосердие': 12.63028335571289, 'бога': 7.6888580322265625}","да скажите, на милосердие бога, — вскричал он, — разве наша земля — рай, чтоб от нее можно было требовать всего этого?","{'да': 0.0, 'скажите,': 13.24152946472168, 'на': 4.868480682373047, 'милосердие': 13.752339363098145, 'бога,': 9.022510051727295, '—': 3.459850311279297, 'вскричал': 6.513379096984863, 'он,': 2.395928382873535, 'разве': 4.096545219421387, 'наша': 6.919966220855713, 'земля': 4.195951461791992, 'рай,': 6.698544502258301, 'чтоб': 7.478375434875488, 'от': 5.326412200927734, 'нее': 1.8314228057861328, 'можно': 3.7934560775756836, 'было': 0.03867340087890625, 'требовать': 7.174500465393066, 'всего': 4.807358741760254, 'этого?': 3.9527416229248047}"
więc jednak,"{'wiec': 9.88641357421875, 'jednak': 23.088400840759277}","odróżnia nas... tak..., więc jednak","{'odroznia': 17.83513832092285, 'nas...': 14.902909278869629, 'tak...,': 18.681752681732178, 'wiec': 11.863998413085938, 'jednak': 16.88338851928711}",все же,"{'все': 0.0, 'же': 3.8514938354492188}","различает же нас… ага, все же…","{'различает': 10.416653633117676, 'же': 6.877880573272705, 'нас…': 11.481371402740479, 'ага,': 9.946085929870605, 'все': 4.829839706420898, 'же…': 7.198210716247559}",ведь однако,"{'ведь': 0.0, 'однако': 10.307476043701172}","различает же нас… ага, ведь однако…","{'различает': 10.416653633117676, 'же': 6.877880573272705, 'нас…': 11.481371402740479, 'ага,': 9.946085929870605, 'ведь': 6.763117790222168, 'однако…': 13.627232551574707}"
także i,"{'takze': 18.420429706573486, 'i': 7.945776462554932}",odkrycie harvey'a ma obok praktycznego także i filozoficzne znaczenie.,"{'odkrycie': 23.820643424987793, ""harvey'a"": 24.738826751708984, 'ma': 9.11363697052002, 'obok': 15.810517311096191, 'praktycznego': 34.055296897888184, 'takze': 14.38369369506836, 'i': 4.349556922912598, 'filozoficzne': 27.671476364135742, 'znaczenie.': 13.854181289672852}",еще и,"{'еще': 0.0, 'и': 3.4556808471679688}","но, кроме практического, открытие гарвея имеет еще и философское значение.","{'но,': 2.179605484008789, 'кроме': 7.111485481262207, 'практического,': 12.982720375061035, 'открытие': 12.237008094787598, 'гарвея': 19.14134979248047, 'имеет': 6.073275566101074, 'еще': 1.9361553192138672, 'и': 0.7022552490234375, 'философское': 6.175528526306152, 'значение.': 0.787078857421875}",также и,"{'также': 5.644290924072266, 'и': 3.6762819290161133}","но, кроме практического, открытие гарвея имеет также и философское значение.","{'но,': 2.179605484008789, 'кроме': 7.111485481262207, 'практического,': 12.982720375061035, 'открытие': 12.237008094787598, 'гарвея': 19.14134979248047, 'имеет': 6.073275566101074, 'также': 4.354331970214844, 'и': 1.5435142517089844, 'философское': 6.243395805358887, 'значение.': 0.7607383728027344}"
czy jak,"{'czy': 10.226106643676758, 'jak': 11.079861640930176}","pozwoliłem. bo co on, zniewolony czy jak? pogadaliśmy.","{'pozwolilem.': 34.58733081817627, 'bo': 16.12626075744629, 'co': 12.719596862792969, 'on,': 14.128615379333496, 'zniewolony': 31.228951454162598, 'czy': 11.080001831054688, 'jak?': 14.925186157226562, 'pogadalismy.': 30.30925464630127}",что ли,"{'что': 0.0, 'ли': 7.019231796264648}","позволил. он что, несвободен, что ли? мы поговорили.","{'позволил.': 10.354814529418945, 'он': 8.749164581298828, 'что,': 7.557538986206055, 'несвободен,': 15.203024864196777, 'что': 1.6079044342041016, 'ли?': 0.40165138244628906, 'мы': 7.470995903015137, 'поговорили.': 11.393224716186523}",что как,"{'что': 0.0, 'как': 6.434330940246582}","позволил. он что, несвободен, что как? мы поговорили.","{'позволил.': 10.354814529418945, 'он': 8.749164581298828, 'что,': 7.557538986206055, 'несвободен,': 15.203024864196777, 'что': 1.6079044342041016, 'как?': 12.207374572753906, 'мы': 6.139287948608398, 'поговорили.': 12.606846809387207}"
w dodatku,"{'w': 0.0, 'dodatku': 32.96175575256348}","sami własny klasztor niszczą, w dodatku z ochotą.","{'sami': 9.876707077026367, 'wlasny': 22.01695442199707, 'klasztor': 19.491782188415527, 'niszcza,': 25.913814544677734, 'w': 2.573331832885742, 'dodatku': 23.284119606018066, 'z': 3.158100128173828, 'ochota.': 18.893327713012695}",к тому же,"{'к': 0.0, 'тому': 6.958029270172119, 'же': 1.5289192199707031}",сами собственный монастырь разрушают к тому же с охотой.,"{'сами': 0.0, 'собственный': 13.309301376342773, 'монастырь': 7.587923049926758, 'разрушают': 11.74658203125, 'к': 7.055477142333984, 'тому': 2.6467056274414062, 'же': 0.18156051635742188, 'с': 4.551860809326172, 'охотой.': 9.98908805847168}",в дополнении,"{'в': 0.0, 'дополнении': 11.11575984954834}",сами собственный монастырь разрушают в дополнении с охотой.,"{'сами': 0.0, 'собственный': 13.309301376342773, 'монастырь': 7.587923049926758, 'разрушают': 11.74658203125, 'в': 3.9015159606933594, 'дополнении': 12.903275489807129, 'с': 3.590099334716797, 'охотой.': 11.068347930908203}"
nieomalże,{'nieomalze': 25.6466007232666},to było nieomalże ostatnie nasze zwycięstwo.,"{'to': 0.0, 'bylo': 17.7840256690979, 'nieomalze': 33.802059173583984, 'ostatnie': 21.4776029586792, 'nasze': 12.78060531616211, 'zwyciestwo.': 35.015095710754395}",едва ли не,"{'едва': 7.154378414154053, 'ли': 6.697129249572754, 'не': 5.951321601867676}",это была едва ли не последняя наша победа.,"{'это': 0.0, 'была': 4.782907009124756, 'едва': 8.503702163696289, 'ли': 0.5372142791748047, 'не': 0.0929412841796875, 'последняя': 3.3941497802734375, 'наша': 4.652350425720215, 'победа.': 7.023921012878418}",необработанные,{'необработанные': 15.36506462097168},это была необработанные последняя наша победа.,"{'это': 0.0, 'была': 4.782907009124756, 'необработанные': 20.890281677246094, 'последняя': 14.82612419128418, 'наша': 7.754758358001709, 'победа.': 6.291592597961426}"
nic podobnego,"{'nic': 5.461786270141602, 'podobnego': 26.95615577697754}",jej nic podobnego przydarzyć się nie mogło więc to miłosierdzie nie budziło w niej żadnych osobistych uczuć czy też obaw.,"{'jej': 8.105400085449219, 'nic': 10.862622261047363, 'podobnego': 23.577007293701172, 'przydarzyc': 29.935626983642578, 'sie': 11.306087493896484, 'nie': 5.263980865478516, 'moglo': 14.213733673095703, 'wiec': 8.75600528717041, 'to': 9.702946662902832, 'milosierdzie': 29.18111228942871, 'budzilo': 16.953370094299316, 'w': 2.342670440673828, 'niej': 8.365196228027344, 'zadnych': 14.789900779724121, 'osobistych': 23.701879501342773, 'uczuc': 15.654841423034668, 'czy': 12.389219284057617, 'tez': 10.280341148376465, 'obaw.': 21.83108425140381}",ничего подобного,"{'ничего': 0.0, 'подобного': 7.700716972351074}",с клэр ничего подобного случиться не могло и это сочувствие не пробуждало в ней личных чувств или опасений.,"{'с': 0.0, 'клэр': 17.681549072265625, 'ничего': 12.107121467590332, 'подобного': 4.50514030456543, 'случиться': 8.49060344696045, 'не': 3.6161251068115234, 'могло': 0.41134071350097656, 'и': 4.46318244934082, 'это': 4.30148983001709, 'сочувствие': 11.863859176635742, 'пробуждало': 9.219991683959961, 'в': 1.0664310455322266, 'ней': 2.562652587890625, 'личных': 10.185328483581543, 'чувств': 0.46089744567871094, 'или': 6.603713035583496, 'опасений.': 6.985520362854004}",нет подобного,"{'нет': 0.0, 'подобного': 10.994431495666504}",с клэр нет подобного случиться не могло и это сочувствие не пробуждало в ней личных чувств или опасений.,"{'с': 0.0, 'клэр': 17.681549072265625, 'нет': 10.590925216674805, 'подобного': 10.536524772644043, 'случиться': 10.702444076538086, 'не': 3.514153480529785, 'могло': 1.5957679748535156, 'и': 4.202856063842773, 'это': 3.809292793273926, 'сочувствие': 12.41791820526123, 'пробуждало': 9.528526306152344, 'в': 1.0726451873779297, 'ней': 2.7217187881469727, 'личных': 10.524507522583008, 'чувств': 0.5319366455078125, 'или': 7.34141731262207, 'опасений.': 7.480490684509277}"
co tam,"{'co': 0.0, 'tam': 14.449378967285156}","gdybyś nie palił… co tam, i tak wystarczy tylko na kartofle i chleb.","{'gdybys': 20.16438388824463, 'nie': 15.085489273071289, 'palil...': 23.285289764404297, 'co': 10.291805267333984, 'tam,': 14.44806957244873, 'i': 5.324579238891602, 'tak': 6.992654800415039, 'wystarczy': 23.082606315612793, 'tylko': 12.010994911193848, 'na': 4.908565521240234, 'kartofle': 20.37741756439209, 'chleb.': 18.725768089294434}",да ладно,"{'да': 0.0, 'ладно': 10.63752269744873}","если б ты еще не курил… ну да ладно, все равно хватит только на хлеб да на картошку.","{'если': 0.0, 'б': 7.20305061340332, 'ты': 4.016130447387695, 'еще': 4.889859199523926, 'не': 2.562506675720215, 'курил…': 13.293789386749268, 'ну': 5.973455429077148, 'да': 3.9895458221435547, 'ладно,': 1.6486167907714844, 'все': 3.9121227264404297, 'равно': 0.5687389373779297, 'хватит': 7.574871063232422, 'только': 7.7180681228637695, 'на': 1.290304183959961, 'хлеб': 6.517624855041504, 'картошку.': 6.2093505859375}",что там,"{'что': 0.0, 'там': 5.5520734786987305}","если б ты еще не курил… ну что там, все равно хватит только на хлеб да на картошку.","{'если': 0.0, 'б': 7.20305061340332, 'ты': 4.016130447387695, 'еще': 4.889859199523926, 'не': 2.562506675720215, 'курил…': 13.293789386749268, 'ну': 5.973455429077148, 'что': 3.4480056762695312, 'там,': 5.690251350402832, 'все': 4.858165740966797, 'равно': 2.4498109817504883, 'хватит': 8.157821655273438, 'только': 7.154875755310059, 'на': 1.2437286376953125, 'хлеб': 6.452430725097656, 'да': 3.9608325958251953, 'картошку.': 6.476214408874512}"
nie inaczej jak,"{'nie': 6.350273132324219, 'inaczej': 27.311906814575195, 'jak': 9.348639488220215}","za to zająć się czasami którąś z dziewcząt ze służby, lecz nie inaczej jak w poufnym porozumieniu z marfą pietrowna.","{'za': 0.0, 'to': 5.268892288208008, 'zajac': 18.008049488067627, 'sie': 9.02281665802002, 'czasami': 17.419106483459473, 'ktoras': 18.734647750854492, 'z': 3.0984983444213867, 'dziewczat': 23.140780448913574, 'ze': 7.531550407409668, 'sluzby,': 24.693971633911133, 'lecz': 11.564485549926758, 'nie': 6.520837783813477, 'inaczej': 14.967636108398438, 'jak': 9.108023643493652, 'w': 4.225610733032227, 'poufnym': 26.51028060913086, 'porozumieniu': 29.0753173828125, 'marfa': 16.99530601501465, 'pietrowna.': 27.25257968902588}",не иначе как,"{'не': 0.0, 'иначе': 9.748956680297852, 'как': 1.2356805801391602}","за это марфа петровна позволяет мне приглянуть иногда на сенных девушек, но не иначе как с ее секретного ведома.","{'за': 0.0, 'это': 6.020284652709961, 'марфа': 18.567659378051758, 'петровна': 10.678903579711914, 'позволяет': 10.700559616088867, 'мне': 3.972598075866699, 'приглянуть': 16.30192756652832, 'иногда': 8.717414855957031, 'на': 4.272693634033203, 'сенных': 12.846394538879395, 'девушек,': 8.622700691223145, 'но': 2.883212089538574, 'не': 2.705617904663086, 'иначе': 8.106233596801758, 'как': 1.0609750747680664, 'с': 2.666426658630371, 'ее': 5.2351603507995605, 'секретного': 12.57037353515625, 'ведома.': 8.045653343200684}",как по-иному,"{'как': 0.0, 'по-иному': 13.17113971710205}","за это марфа петровна позволяет мне приглянуть иногда на сенных девушек, но как по-иному с ее секретного ведома.","{'за': 0.0, 'это': 6.020284652709961, 'марфа': 18.567659378051758, 'петровна': 10.678903579711914, 'позволяет': 10.700559616088867, 'мне': 3.972598075866699, 'приглянуть': 16.30192756652832, 'иногда': 8.717414855957031, 'на': 4.272693634033203, 'сенных': 12.846394538879395, 'девушек,': 8.622700691223145, 'но': 2.883212089538574, 'как': 4.4517316818237305, 'по-иному': 14.596372604370117, 'с': 5.1660566329956055, 'ее': 4.328859329223633, 'секретного': 15.416975975036621, 'ведома.': 11.800820350646973}"
